A;005;20020617 11:49;PDANN;
B;005;172572;1;20020617 11:49;;;29;AMBER GR;BOLWARRA HEIGHTS;2320;1323;M;20010629;20010808;77500;A;V;VACANT LAND;;GD;;;8668752;
C;005;172572;1;20020617 11:49;48//1013483;
D;005;172572;1;20020617 11:49;P;;;;;;
D;005;172572;1;20020617 11:49;P;;;;;;
D;005;172572;1;20020617 11:49;V;;;;;;
B;005;172653;2;20020617 11:49;;;1;ANTRIM CL;ASHTONFIELD;2323;800;M;20020405;20020506;79000;A;V;VACANT LAND;;HA;;;8644455;
C;005;172653;2;20020617 11:49;804//1011483;
D;005;172653;2;20020617 11:49;P;;;;;;
D;005;172653;2;20020617 11:49;V;;;;;;
B;005;172684;3;20020617 11:49;;;11;APPLETREE AVE;ABERGLASSLYN;2320;860.4;M;20020418;20020528;250000;A;R;RESIDENCE;;EL;;;8658818;
C;005;172684;3;20020617 11:49;142//880830;
D;005;172684;3;20020617 11:49;P;;;;;;
D;005;172684;3;20020617 11:49;P;;;;;;
D;005;172684;3;20020617 11:49;V;;;;;;
D;005;172684;3;20020617 11:49;V;;;;;;
B;005;172710;4;20020617 11:49;;;19;APRIL CCT;BOLWARRA HEIGHTS;2320;1068;M;20020416;20020528;243000;A;R;RESIDENCE;;GD;;;8670833;
C;005;172710;4;20020617 11:49;609//731485;
D;005;172710;4;20020617 11:49;P;;;;;;
D;005;172710;4;20020617 11:49;V;;;;;;
B;005;172903;5;20020617 11:49;;;94;AVERY ST;RUTHERFORD;2320;812.85;M;20020404;20020417;47500;A;V;VACANT LAND;;EL;;;8649335;
C;005;172903;5;20020617 11:49;521//860039;
D;005;172903;5;20020617 11:49;P;;;;;;
D;005;172903;5;20020617 11:49;P;;;;;;
D;005;172903;5;20020617 11:49;V;;;;;;
B;005;172910;6;20020617 11:49;;;80;AVERY ST;RUTHERFORD;2320;824.42;M;20020423;20020524;191000;A;R;RESIDENCE;;EL;;;8643800;
C;005;172910;6;20020617 11:49;514//860039;
D;005;172910;6;20020617 11:49;P;;;;;;
D;005;172910;6;20020617 11:49;V;;;;;;
B;005;173018;7;20020617 11:49;;;31;BALLYDOYLE DR;ASHTONFIELD;2323;853.8;M;20020305;20020418;85000;A;V;VACANT LAND;;HA;;;8672101;
