A;011;20020902 13:24;PDANN;
B;011;292674;1;20020902 13:24;;;13;ELDON ST;ABERDEEN;2336;2365;M;20020607;20020724;30000;A;V;VACANT LAND;;AA;;;8892803;
C;011;292674;1;20020902 13:24;7, 8/22/758003;
D;011;292674;1;20020902 13:24;P;;;;;;
D;011;292674;1;20020902 13:24;P;;;;;;
D;011;292674;1;20020902 13:24;V;;;;;;
B;011;292870;2;20020902 13:24;;;151;MACQUEEN ST;ABERDEEN;2336;2116;M;20020619;20020726;70000;A;R;RESIDENCE;;AA;AC;;8858079;
C;011;292870;2;20020902 13:24;231//827278;
D;011;292870;2;20020902 13:24;P;;;;;;
D;011;292870;2;20020902 13:24;P;;;;;;
D;011;292870;2;20020902 13:24;V;;;;;;
B;011;293244;3;20020902 13:24;;;3;SHANNON CL;ABERDEEN;2336;805.8;M;20020715;20020808;205000;A;R;RESIDENCE;;AA;AC;;8875084;
C;011;293244;3;20020902 13:24;16//701934;
D;011;293244;3;20020902 13:24;P;;;;;;
D;011;293244;3;20020902 13:24;P;;;;;;
D;011;293244;3;20020902 13:24;V;;;;;;
B;011;293300;4;20020902 13:24;;;;PH SCONE PORS;SCONE;2337;137.2;H;20020628;20020628;360000;R;3;FARM;;RS;;;8885750;
C;011;293300;4;20020902 13:24;52//873572;
D;011;293300;4;20020902 13:24;P;;;;;;
D;011;293300;4;20020902 13:24;V;;;;;;
B;011;293388;5;20020902 13:24;;;14;ASKIN CL;SCONE;2337;423;M;20020606;20020718;95000;A;R;RESIDENCE;;AD;;;8889361;
C;011;293388;5;20020902 13:24;2//825924;
D;011;293388;5;20020902 13:24;P;;;;;;
D;011;293388;5;20020902 13:24;V;;;;;;
B;011;293756;6;20020902 13:24;;;20;GRAY ST;SCONE;2337;1949;M;20020628;20020809;245000;R;R;RESIDENCE;;HG;AC;;8884620;
C;011;293756;6;20020902 13:24;11//790262;
D;011;293756;6;20020902 13:24;P;;;;;;
D;011;293756;6;20020902 13:24;P;;;;;;
D;011;293756;6;20020902 13:24;V;;;;;;
B;011;293884;7;20020902 13:24;;;1;GUNDY RD;SCONE;2337;856.7;M;20020625;20020722;66000;A;R;RESIDENCE;;AE;AC;;8815890;
C;011;293884;7;20020902 13:24;1//782802;
D;011;293884;7;20020902 13:24;P;;;;;;
D;011;293884;7;20020902 13:24;V;;;;;;
B;011;295550;8;20020902 13:24;;;;AIRFIELD RD;SCONE;2337;2582;M;20020604;20020709;10000;S;3;COMMERCIAL;;SU;;;8889939;
C;011;295550;8;20020902 13:24;3//864939;
D;011;295550;8;20020902 13:24;P;;;;;;
D;011;295550;8;20020902 13:24;V;;;;;;
B;011;295915;9;20020902 13:24;;;4;ROSEBERRY ST;WINGEN;2337;2023;M;20020617;20020807;72000;A;R;RESIDENCE;;VW;AC;;8864013;
C;011;295915;9;20020902 13:24;2/15/759098;
D;011;295915;9;20020902 13:24;P;;;;;;
D;011;295915;9;20020902 13:24;V;;;;;;
Z;42;9;9;22;
