A;001;20020816 12:56;PDANN;
B;001;237;1;20020816 12:56;;;20;CABERNET GR;CESSNOCK;2325;771.5;M;20020606;20020619;198000;A;R;RESIDENCE;;GS;AC;;8821276;
C;001;237;1;20020816 12:56;316//1002052;
D;001;237;1;20020816 12:56;P;;;;;;
D;001;237;1;20020816 12:56;P;;;;;;
D;001;237;1;20020816 12:56;V;;;;;;
B;001;290;2;20020816 12:56;;;7;CESSNOCK ST;CESSNOCK;2325;848.4;M;19990514;20020514;75000;B;V;VACANT LAND;;CB;BV;;8817164;
C;001;290;2;20020816 12:56;4//259523;
D;001;290;2;20020816 12:56;P;;;;;;
D;001;290;2;20020816 12:56;V;;;;;;
B;001;426;3;20020816 12:56;;;84;CONGEWAI ST;ABERDARE;2325;;;20020421;20020515;112000;A;R;RESIDENCE;;GA;AC;;8844613;
C;001;426;3;20020816 12:56;21/17/758002;
D;001;426;3;20020816 12:56;P;;;;;;
D;001;426;3;20020816 12:56;V;;;;;;
B;001;752;4;20020816 12:56;;;9;GORDON AVE;CESSNOCK;2325;1012;M;20020606;20020718;128000;A;R;RESIDENCE;;GB;AC;;8815915;
C;001;752;4;20020816 12:56;8/13/758002;
D;001;752;4;20020816 12:56;P;;;;;;
D;001;752;4;20020816 12:56;P;;;;;;
D;001;752;4;20020816 12:56;V;;;;;;
D;001;752;4;20020816 12:56;V;;;;;;
B;001;767;5;20020816 12:56;;;96;GRETA ST;ABERDARE;2325;1012;M;20020416;20020529;85000;A;R;RESIDENCE;;GA;;;8856840;
C;001;767;5;20020816 12:56;314//755215;
D;001;767;5;20020816 12:56;P;;;;;;
D;001;767;5;20020816 12:56;V;;;;;;
D;001;767;5;20020816 12:56;V;;;;;;
B;001;875;6;20020816 12:56;;;5;HALL ST;CESSNOCK;2325;;;20020624;20020722;169000;B;R;RESIDENCE;;CB;BS;;8838670;
C;001;875;6;20020816 12:56;4/R/9252;
D;001;875;6;20020816 12:56;P;;;;;;
D;001;875;6;20020816 12:56;P;;;;;;
D;001;875;6;20020816 12:56;V;;;;;;
B;001;931;7;20020816 12:56;;;12;HARRIS ST;CESSNOCK;2325;;;20020704;20020802;154500;A;R;RESIDENCE;;GB;;;8850904;
C;001;931;7;20020816 12:56;10/H/4805;
