A;007;20021204 08:54;PDANN;
B;007;195085;1;20021204 08:54;;;130;YARRAMAN ROAD;WYBONG;2333;89.77;H;20020730;20021108;380000;P;R;RESIDENCE;;PJ;;;9128002;
C;007;195085;1;20021204 08:54;8//252956;
D;007;195085;1;20021204 08:54;P;;;;;;
D;007;195085;1;20021204 08:54;V;;;;;;
D;007;195085;1;20021204 08:54;V;;;;;;
B;007;195492;2;20021204 08:54;;;;MARTINDALE RD 'THE CEDARS';DENMAN;2328;10.22;H;20020925;20021106;285000;P;3;FARM;;PP;;;9136680;
C;007;195492;2;20021204 08:54;21//739528;
D;007;195492;2;20021204 08:54;P;;;;;;
D;007;195492;2;20021204 08:54;P;;;;;;
D;007;195492;2;20021204 08:54;V;;;;;;
B;007;195564;3;20021204 08:54;;;21;ALMOND ST;BAERAMI;2333;1317;M;20021009;20021018;135000;A;R;RESIDENCE;;DF;;;9136685;
C;007;195564;3;20021204 08:54;1//995268;
D;007;195564;3;20021204 08:54;P;;;;;;
D;007;195564;3;20021204 08:54;V;;;;;;
B;007;195565;4;20021204 08:54;;;23;ALMOND ST;BAERAMI;2333;;;20021113;20021122;255000;A;R;RESIDENCE;;DF;;;9166843;
C;007;195565;4;20021204 08:54;13//742331;
D;007;195565;4;20021204 08:54;P;;;;;;
D;007;195565;4;20021204 08:54;P;;;;;;
D;007;195565;4;20021204 08:54;V;;;;;;
B;007;195934;5;20021204 08:54;;;13;PALACE ST;DENMAN;2328;2102;M;20020828;20020911;85000;A;R;RESIDENCE;;DH;;;9139464;
C;007;195934;5;20021204 08:54;157//750924;
D;007;195934;5;20021204 08:54;P;;;;;;
D;007;195934;5;20021204 08:54;P;;;;;;
D;007;195934;5;20021204 08:54;V;;;;;;
B;007;196044;6;20021204 08:54;;;13;ROSEMOUNT RD;DENMAN;2328;720;M;20021001;20021112;160000;A;R;RESIDENCE;;DF;;;9130173;
C;007;196044;6;20021204 08:54;11//45633;
D;007;196044;6;20021204 08:54;P;;;;;;
D;007;196044;6;20021204 08:54;V;;;;;;
D;007;196044;6;20021204 08:54;V;;;;;;
B;007;196856;7;20021204 08:54;;;;VILLAGE OF SANDY HOLLOW;SANDY HOLLOW;2333;860.2;M;20020827;20021011;68000;A;R;RESIDENCE;;SA;;;9144174;
C;007;196856;7;20021204 08:54;70//252830;
D;007;196856;7;20021204 08:54;P;;;;;;
D;007;196856;7;20021204 08:54;P;;;;;;
D;007;196856;7;20021204 08:54;V;;;;;;
D;007;196856;7;20021204 08:54;V;;;;;;
B;007;196959;8;20021204 08:54;;;LOT1;DP 826903;MUSWELLBROOK;2333;89.31;H;20010526;20010726;100;R;3;COAL RIGHTS;;CR;;;7767423;
C;007;196959;8;20021204 08:54;1//826903;
D;007;196959;8;20021204 08:54;P;;;;;;
D;007;196959;8;20021204 08:54;P;;;;;;
D;007;196959;8;20021204 08:54;V;;;;;;
B;007;197540;9;20021204 08:54;;;11;BOWMAN ST;MUSWELLBROOK;2333;;;20021010;20021108;165000;A;R;RESIDENCE;;AT;;;9120106;
C;007;197540;9;20021204 08:54;7/2/15467;
D;007;197540;9;20021204 08:54;P;;;;;;
D;007;197540;9;20021204 08:54;V;;;;;;
B;007;197799;10;20021204 08:54;;5;93;BROOK ST;MUSWELLBROOK;2333;;;20021016;20021113;86000;;3;UNIT;5;;;;9146272;
C;007;197799;10;20021204 08:54;5//16164;
D;007;197799;10;20021204 08:54;P;;;;;;
D;007;197799;10;20021204 08:54;P;;;;;;
D;007;197799;10;20021204 08:54;V;;;;;;
B;007;197959;11;20021204 08:54;;;6;CARL LANE;MUSWELLBROOK;2333;676.6;M;20021008;20021021;100000;A;R;RESIDENCE;;AT;;;9116588;
C;007;197959;11;20021204 08:54;28//3069;
D;007;197959;11;20021204 08:54;P;;;;;;
D;007;197959;11;20021204 08:54;V;;;;;;
B;007;197977;12;20021204 08:54;;;41;CARL ST;MUSWELLBROOK;2333;583.4;M;20020921;20021022;194000;A;R;RESIDENCE;;AT;AC;;9113467;
C;007;197977;12;20021204 08:54;1//782109;
D;007;197977;12;20021204 08:54;P;;;;;;
D;007;197977;12;20021204 08:54;P;;;;;;
D;007;197977;12;20021204 08:54;V;;;;;;
B;007;198049;13;20021204 08:54;;;14;CHABLIS CL;MUSWELLBROOK;2333;867.5;M;20020826;20021115;181000;A;R;RESIDENCE;;AM;;;9147507;
C;007;198049;13;20021204 08:54;208//263254;
D;007;198049;13;20021204 08:54;P;;;;;;
D;007;198049;13;20021204 08:54;P;;;;;;
D;007;198049;13;20021204 08:54;V;;;;;;
B;007;198271;14;20021204 08:54;;;6;CORAL ST;MUSWELLBROOK;2333;581.7;M;20020930;20021108;80000;A;R;RESIDENCE;;AH;;;9124794;
C;007;198271;14;20021204 08:54;3//237872;
D;007;198271;14;20021204 08:54;P;;;;;;
D;007;198271;14;20021204 08:54;P;;;;;;
D;007;198271;14;20021204 08:54;P;;;;;;
D;007;198271;14;20021204 08:54;V;;;;;;
B;007;198370;15;20021204 08:54;;;26 A;DALWOOD PL;MUSWELLBROOK;2333;337.9;M;20020923;20021106;80000;A;R;RESIDENCE;;AH;;;9132391;
C;007;198370;15;20021204 08:54;271//849941;
D;007;198370;15;20021204 08:54;P;;;;;;
D;007;198370;15;20021204 08:54;V;;;;;;
B;007;198371;16;20021204 08:54;;;17;DALWOOD PL;MUSWELLBROOK;2333;657.5;M;20020927;20021119;80000;A;R;RESIDENCE;;AH;;;9145258;
C;007;198371;16;20021204 08:54;19//261812;
D;007;198371;16;20021204 08:54;P;;;;;;
D;007;198371;16;20021204 08:54;V;;;;;;
D;007;198371;16;20021204 08:54;V;;;;;;
B;007;198784;17;20021204 08:54;;;18;HAKEA DR;MUSWELLBROOK;2333;896.7;M;20020911;20021023;50000;A;V;VACANT LAND;;AB;;;9136657;
C;007;198784;17;20021204 08:54;32//862189;
D;007;198784;17;20021204 08:54;P;;;;;;
D;007;198784;17;20021204 08:54;P;;;;;;
D;007;198784;17;20021204 08:54;V;;;;;;
B;007;198946;18;20021204 08:54;;;83;HUMPHRIES ST;MUSWELLBROOK;2333;815.7;M;20020816;20020830;95000;A;R;RESIDENCE;;AT;;;9146592;
C;007;198946;18;20021204 08:54;128//242024;
D;007;198946;18;20021204 08:54;P;;;;;;
