A;010;20050628 09:26;PDANN;
B;010;262891;1;20050628 09:26;;;61;ARGYLE AVE;ANNA BAY;2316;607;M;20011217;20020121;205000;A;R;RESIDENCE;;GC;AC;0;8314739;
C;010;262891;1;20050628 09:26;157/13134;
D;010;262891;1;20050628 09:26;P;;;;;;
D;010;262891;1;20050628 09:26;P;;;;;;
D;010;262891;1;20050628 09:26;V;;;;;;
B;010;263153;2;20050628 09:26;;14;3 A;CAMPBELL AVE;ANNA BAY;2316;;;20011116;20020118;178000;;R;RESIDENCE;14;;XA;0;8302371;
C;010;263153;2;20050628 09:26;14/SP53166;
D;010;263153;2;20050628 09:26;P;;;;;;
D;010;263153;2;20050628 09:26;V;;;;;;
B;010;265098;3;20050628 09:26;;;55;COOLABAH RD;MEDOWIE;2318;542.6;M;20011126;20020111;49000;A;V;VACANT LAND;;HM;AV;0;8297398;
C;010;265098;3;20050628 09:26;56/847643;
D;010;265098;3;20050628 09:26;P;;;;;;
D;010;265098;3;20050628 09:26;V;;;;;;
B;010;265415;4;20050628 09:26;;;110;FERODALE RD;MEDOWIE;2318;620.3;M;20011115;20020110;174000;A;R;RESIDENCE;;HM;AC;0;8316725;
C;010;265415;4;20050628 09:26;220/829310;
D;010;265415;4;20050628 09:26;P;;;;;;
D;010;265415;4;20050628 09:26;P;;;;;;
D;010;265415;4;20050628 09:26;V;;;;;;
B;010;266350;5;20050628 09:26;;;12;MOUNTAIN ASH CL;MEDOWIE;2318;630;M;20011211;20020116;149500;A;R;RESIDENCE;;HM;AC;0;8305681;
C;010;266350;5;20050628 09:26;95/803433;
D;010;266350;5;20050628 09:26;P;;;;;;
D;010;266350;5;20050628 09:26;P;;;;;;
D;010;266350;5;20050628 09:26;V;;;;;;
B;010;266886;6;20050628 09:26;;;12;TEA TREE DR;MEDOWIE;2318;795.5;M;20011106;20011212;123200;A;R;RESIDENCE;;HM;AC;0;8308739;
C;010;266886;6;20050628 09:26;237/246837;
D;010;266886;6;20050628 09:26;P;;;;;;
D;010;266886;6;20050628 09:26;V;;;;;;
B;010;267299;7;20050628 09:26;;;16;BENT ST;FINGAL BAY;2315;823.6;M;20011207;20011221;241000;A;R;RESIDENCE;;FX;AC;0;8303846;
C;010;267299;7;20050628 09:26;53/262381;
D;010;267299;7;20050628 09:26;P;;;;;;
D;010;267299;7;20050628 09:26;V;;;;;;
B;010;267567;8;20050628 09:26;;1;17;ILUKA CL;FINGAL BAY;2315;;;20011122;20011217;199000;;R;RESIDENCE;1;;XA;0;8312150;
C;010;267567;8;20050628 09:26;1/SP39941;
D;010;267567;8;20050628 09:26;P;;;;;;
D;010;267567;8;20050628 09:26;V;;;;;;
B;010;269914;9;20050628 09:26;;;19;PAROA AVE;LEMON TREE PASSAGE;2319;733.5;M;20011211;20020117;202000;A;R;RESIDENCE;;FL;AC;0;8309558;
C;010;269914;9;20050628 09:26;62/225672;
D;010;269914;9;20050628 09:26;P;;;;;;
D;010;269914;9;20050628 09:26;V;;;;;;
D;010;269914;9;20050628 09:26;V;;;;;;
B;010;272961;10;20050628 09:26;BRONTE COURT;8;17;MAGNUS ST;NELSON BAY;2315;;;20011213;20020123;151000;;R;RESIDENCE;8;;XA;0;8311536;
C;010;272961;10;20050628 09:26;8/SP12811;
D;010;272961;10;20050628 09:26;P;;;;;;
D;010;272961;10;20050628 09:26;V;;;;;;
B;010;273151;11;20050628 09:26;;;19;MONTEVIDEO PDE;NELSON BAY;2315;645;M;20020120;20020120;125000;A;R;RESIDENCE;;GN;AC;0;8306081;
C;010;273151;11;20050628 09:26;121/20293;
D;010;273151;11;20050628 09:26;P;;;;;;
D;010;273151;11;20050628 09:26;P;;;;;;
D;010;273151;11;20050628 09:26;V;;;;;;
D;010;273151;11;20050628 09:26;V;;;;;;
D;010;273151;11;20050628 09:26;V;;;;;;
D;010;273151;11;20050628 09:26;V;;;;;;
B;010;273274;12;20050628 09:26;;;76;NAVALA AVE;NELSON BAY;2315;565.2;M;20020122;20020122;120000;A;V;VACANT LAND;;GY;AV;0;8301894;
C;010;273274;12;20050628 09:26;33/791560;
D;010;273274;12;20050628 09:26;P;;;;;;
D;010;273274;12;20050628 09:26;P;;;;;;
D;010;273274;12;20050628 09:26;V;;;;;;
D;010;273274;12;20050628 09:26;V;;;;;;
B;010;274644;13;20050628 09:26;;;3;ULLORA DR;NELSON BAY;2315;466.6;M;20011212;20020123;200000;A;R;RESIDENCE;;GY;AC;0;8318456;
C;010;274644;13;20050628 09:26;4255/243910;
D;010;274644;13;20050628 09:26;P;;;;;;
D;010;274644;13;20050628 09:26;V;;;;;;
D;010;274644;13;20050628 09:26;V;;;;;;
B;010;275119;14;20050628 09:26;;3;6;WEATHERLY CL;NELSON BAY;2315;;;20011217;20020117;307000;;R;RESIDENCE;3;;XA;0;8310758;
C;010;275119;14;20050628 09:26;3/SP38012;
D;010;275119;14;20050628 09:26;P;;;;;;
D;010;275119;14;20050628 09:26;P;;;;;;
D;010;275119;14;20050628 09:26;V;;;;;;
B;010;275971;15;20050628 09:26;;;73;BENJAMIN LEE DR;RAYMOND TERRACE;2324;698.5;M;20011221;20020125;130000;A;R;RESIDENCE;;JF;AC;0;8315995;
C;010;275971;15;20050628 09:26;6/792324;
D;010;275971;15;20050628 09:26;P;;;;;;
D;010;275971;15;20050628 09:26;V;;;;;;
B;010;276161;16;20050628 09:26;;5;24;BOWMAN DR;RAYMOND TERRACE;2324;;;20011211;20011212;77500;;R;RESIDENCE;8;;XA;0;8314783;
C;010;276161;16;20050628 09:26;8/SP47572;
D;010;276161;16;20050628 09:26;P;;;;;;
D;010;276161;16;20050628 09:26;V;;;;;;
D;010;276161;16;20050628 09:26;V;;;;;;
B;010;277146;17;20050628 09:26;;1;7;ELWIN RD;RAYMOND TERRACE;2324;;;20011119;20011221;83000;;3;HOME UNIT;1;;XA;0;8314605;
C;010;277146;17;20050628 09:26;1/SP38964;
D;010;277146;17;20050628 09:26;P;;;;;;
D;010;277146;17;20050628 09:26;P;;;;;;
D;010;277146;17;20050628 09:26;V;;;;;;
B;010;277789;18;20050628 09:26;;;24;HOLWELL CCT;RAYMOND TERRACE;2324;631.8;M;20011212;20020118;195000;A;R;RESIDENCE;;JD;AC;0;8311549;
C;010;277789;18;20050628 09:26;75/855927;
D;010;277789;18;20050628 09:26;P;;;;;;
D;010;277789;18;20050628 09:26;V;;;;;;
B;010;278759;19;20050628 09:26;;;63;MOUNT HALL RD;RAYMOND TERRACE;2324;558.5;M;20011127;20020116;95500;A;R;RESIDENCE;;JA;AC;0;8311866;
C;010;278759;19;20050628 09:26;37/246039;
D;010;278759;19;20050628 09:26;P;;;;;;
D;010;278759;19;20050628 09:26;V;;;;;;
B;010;279351;20;20050628 09:26;;;35;PENNINGTON ST;RAYMOND TERRACE;2324;537.5;M;20011207;20020118;125000;A;R;RESIDENCE;;JD;AC;0;8308361;
C;010;279351;20;20050628 09:26;139/243407;
D;010;279351;20;20050628 09:26;P;;;;;;
D;010;279351;20;20050628 09:26;P;;;;;;
D;010;279351;20;20050628 09:26;V;;;;;;
D;010;279351;20;20050628 09:26;V;;;;;;
B;010;280949;21;20050628 09:26;;;42;WARREN ST;SEAHAM;2324;2008;M;20011210;20020121;184000;A;R;RESIDENCE;;HS;AC;0;8313273;
C;010;280949;21;20050628 09:26;2/258195;
