A;001;20021217 14:29;PDANN;
B;001;304;1;20021217 14:29;;;3;CHAPMAN ST;CESSNOCK;2325;;;20020930;20021111;158000;A;R;RESIDENCE;;GB;;;9163297;
C;001;304;1;20021217 14:29;11/G/4805;
D;001;304;1;20021217 14:29;P;;;;;;
D;001;304;1;20021217 14:29;P;;;;;;
D;001;304;1;20021217 14:29;P;;;;;;
D;001;304;1;20021217 14:29;V;;;;;;
B;001;561;2;20021217 14:29;;3;;COOPER ST;ABERDARE;2325;;;20021017;20021101;155000;;3;SHOP;3;;;;9178205;
C;001;561;2;20021217 14:29;3//42432;
D;001;561;2;20021217 14:29;P;;;;;;
D;001;561;2;20021217 14:29;V;;;;;;
B;001;706;3;20021217 14:29;;;4;GORDON AVE;CESSNOCK;2325;;;20020911;20021022;115000;A;R;RESIDENCE;;GB;;;9171080;
C;001;706;3;20021217 14:29;2//166373;
D;001;706;3;20021217 14:29;P;;;;;;
D;001;706;3;20021217 14:29;V;;;;;;
B;001;861;4;20021217 14:29;;;35;HALL ST;CESSNOCK;2325;;;20020913;20021108;125000;A;R;RESIDENCE;;GB;;;9158472;
C;001;861;4;20021217 14:29;21/D/4269;
D;001;861;4;20021217 14:29;P;;;;;;
D;001;861;4;20021217 14:29;V;;;;;;
B;001;1131;5;20021217 14:29;;;1;MAYFIELD ST;CESSNOCK;2325;809.4;M;20020921;20021104;150000;A;R;RESIDENCE;;GB;;;9165525;
C;001;1131;5;20021217 14:29;9/K/5576;
D;001;1131;5;20021217 14:29;P;;;;;;
D;001;1131;5;20021217 14:29;V;;;;;;
D;001;1131;5;20021217 14:29;V;;;;;;
B;001;1476;6;20021217 14:29;;;;OAKEY CREEK RD;POKOLBIN;2320;4560;M;20020926;20021023;239000;A;V;VACANT LAND;;GT;;;9173816;
C;001;1476;6;20021217 14:29;35//270158;
D;001;1476;6;20021217 14:29;P;;;;;;
D;001;1476;6;20021217 14:29;P;;;;;;
D;001;1476;6;20021217 14:29;V;;;;;;
D;001;1476;6;20021217 14:29;V;;;;;;
B;001;1631;7;20021217 14:29;;;31;RAWSON ST;ABERDARE;2325;;;20021016;20021113;167000;A;R;RESIDENCE;;GA;;;9159322;
C;001;1631;7;20021217 14:29;6/40/758002;
D;001;1631;7;20021217 14:29;P;;;;;;
D;001;1631;7;20021217 14:29;P;;;;;;
D;001;1631;7;20021217 14:29;V;;;;;;
D;001;1631;7;20021217 14:29;V;;;;;;
B;001;1717;8;20021217 14:29;;;5;REGENT ST;CESSNOCK;2325;;;20020730;20021122;150000;A;R;RESIDENCE;;GB;;;9168520;
C;001;1717;8;20021217 14:29;2//388839;
D;001;1717;8;20021217 14:29;P;;;;;;
D;001;1717;8;20021217 14:29;V;;;;;;
B;001;2417;9;20021217 14:29;;;91;HARLE ST;ABERMAIN;2326;731;M;20021031;20021118;34000;A;V;VACANT LAND;;HA;;;9159231;
C;001;2417;9;20021217 14:29;44/F/4748;
D;001;2417;9;20021217 14:29;P;;;;;;
D;001;2417;9;20021217 14:29;P;;;;;;
D;001;2417;9;20021217 14:29;V;;;;;;
B;001;2839;10;20021217 14:29;;;307;CESSNOCK RD;ABERMAIN;2326;974.2;M;20021021;20021122;50000;R;R;RESIDENCE;;RJ;;;9165639;
C;001;2839;10;20021217 14:29;2782//789843;
D;001;2839;10;20021217 14:29;P;;;;;;
D;001;2839;10;20021217 14:29;P;;;;;;
D;001;2839;10;20021217 14:29;V;;;;;;
B;001;3162;11;20021217 14:29;;;;MEREWETHER CL;NORTH ROTHBURY;2335;2.139;H;20021018;20021129;144000;R;3;;;RK;;;9183040;
C;001;3162;11;20021217 14:29;25//879254;
D;001;3162;11;20021217 14:29;P;;;;;;
D;001;3162;11;20021217 14:29;P;;;;;;
D;001;3162;11;20021217 14:29;V;;;;;;
B;001;3341;12;20021217 14:29;;;22;FISHER ST;BELLBIRD;2325;;;20020918;20021031;68000;A;R;RESIDENCE;;GN;;;9159370;
C;001;3341;12;20021217 14:29;9/9/6821;
D;001;3341;12;20021217 14:29;P;;;;;;
D;001;3341;12;20021217 14:29;V;;;;;;
B;001;3447;13;20021217 14:29;;;36;KEARSLEY ST;BELLBIRD;2325;;;20020930;20021108;195000;A;R;RESIDENCE;;GN;;;9168706;
C;001;3447;13;20021217 14:29;19/6/6821;
D;001;3447;13;20021217 14:29;P;;;;;;
D;001;3447;13;20021217 14:29;P;;;;;;
D;001;3447;13;20021217 14:29;V;;;;;;
D;001;3447;13;20021217 14:29;V;;;;;;
B;001;4171;14;20021217 14:29;;;20;BOWEN ST;BRANXTON;2335;850.8;M;20020315;20020411;115000;A;R;RESIDENCE;;FA;;;9156879;
C;001;4171;14;20021217 14:29;33//603311;
D;001;4171;14;20021217 14:29;P;;;;;;
D;001;4171;14;20021217 14:29;V;;;;;;
B;001;5347;15;20021217 14:29;;;40;ANSTEY ST;CESSNOCK;2325;;;20021003;20021114;145000;A;R;RESIDENCE;;GE;;;9158893;
C;001;5347;15;20021217 14:29;23/B/6326;
D;001;5347;15;20021217 14:29;P;;;;;;
D;001;5347;15;20021217 14:29;V;;;;;;
B;001;5637;16;20021217 14:29;;;44;BOOMERANG ST;CESSNOCK;2325;8024;M;20020909;20021104;110000;O;V;VACANT LAND;;YB;;;9181051;
C;001;5637;16;20021217 14:29;1//723856;
D;001;5637;16;20021217 14:29;P;;;;;;
D;001;5637;16;20021217 14:29;V;;;;;;
D;001;5637;16;20021217 14:29;V;;;;;;
D;001;5637;16;20021217 14:29;V;;;;;;
B;001;6171;17;20021217 14:29;;;10;CONDON AVE;CESSNOCK;2325;;;20021008;20021120;145000;A;R;RESIDENCE;;GK;;;9173292;
C;001;6171;17;20021217 14:29;46//13251;
D;001;6171;17;20021217 14:29;P;;;;;;
D;001;6171;17;20021217 14:29;P;;;;;;
D;001;6171;17;20021217 14:29;V;;;;;;
D;001;6171;17;20021217 14:29;V;;;;;;
B;001;6527;18;20021217 14:29;;;26;EDITH ST;CESSNOCK;2325;407.2;M;20021002;20021113;112500;A;R;RESIDENCE;;GP;;;9170216;
C;001;6527;18;20021217 14:29;B//310098;
D;001;6527;18;20021217 14:29;P;;;;;;
D;001;6527;18;20021217 14:29;V;;;;;;
B;001;6745;19;20021217 14:29;;;44;GEORGE ST;CESSNOCK;2325;;;20021123;20021123;115000;A;R;RESIDENCE;;GE;;;9154612;
C;001;6745;19;20021217 14:29;29//9640;
D;001;6745;19;20021217 14:29;P;;;;;;
D;001;6745;19;20021217 14:29;V;;;;;;
B;001;7949;20;20021217 14:29;;1;12;MICHAEL ST;CESSNOCK;2325;;;20021018;20021115;124000;;R;RESIDENCE;1;;;;9176143;
C;001;7949;20;20021217 14:29;1//SP 46080;
D;001;7949;20;20021217 14:29;P;;;;;;
D;001;7949;20;20021217 14:29;V;;;;;;
B;001;8089;21;20021217 14:29;;;19;MOUNT VIEW RD;CESSNOCK;2325;733.5;M;20020815;20020926;145000;A;R;RESIDENCE;;GK;;;9171833;
C;001;8089;21;20021217 14:29;5, 6//239082;
D;001;8089;21;20021217 14:29;P;;;;;;
D;001;8089;21;20021217 14:29;P;;;;;;
D;001;8089;21;20021217 14:29;V;;;;;;
B;001;8241;22;20021217 14:29;;;36;NORTH AVE;CESSNOCK;2325;;;20020907;20021126;109000;B;R;RESIDENCE;;CB;;;9185832;
C;001;8241;22;20021217 14:29;2/K/9252;
D;001;8241;22;20021217 14:29;P;;;;;;
D;001;8241;22;20021217 14:29;V;;;;;;
