A;001;20020716 14:49;PDANN;
B;001;810;1;20020716 14:49;;;4;GRETA ST;ABERDARE;2325;1012;M;20020327;20020612;165000;A;R;RESIDENCE;;GA;;;8744958;
C;001;810;1;20020716 14:49;16/42/758002;
D;001;810;1;20020716 14:49;P;;;;;;
D;001;810;1;20020716 14:49;P;;;;;;
D;001;810;1;20020716 14:49;V;;;;;;
B;001;1093;2;20020716 14:49;;;2;FIRST ST;CESSNOCK;2325;520.1;M;20020501;20020603;122000;A;3;;;GB;AC;;8718090;
C;001;1093;2;20020716 14:49;21//601540;
D;001;1093;2;20020716 14:49;P;;;;;;
D;001;1093;2;20020716 14:49;V;;;;;;
B;001;1452;3;20020716 14:49;;;;OAKEY CREEK RD;CESSNOCK;2325;3986;M;20010928;20020531;155000;A;R;RESIDENCE;;GT;;;8753939;
C;001;1452;3;20020716 14:49;11//270158;
D;001;1452;3;20020716 14:49;P;;;;;;
D;001;1452;3;20020716 14:49;V;;;;;;
B;001;1497;4;20020716 14:49;;;6;PENNIMENT ST;ABERDARE;2325;489.3;M;20020506;20020702;135000;A;R;RESIDENCE;;GA;;;8742301;
C;001;1497;4;20020716 14:49;2//835737;
D;001;1497;4;20020716 14:49;P;;;;;;
D;001;1497;4;20020716 14:49;P;;;;;;
D;001;1497;4;20020716 14:49;V;;;;;;
B;001;1824;5;20020716 14:49;;;220;VINCENT ST;CESSNOCK;2325;;;20011221;20020624;650000;B;3;HOTEL;;CC;BH;;8734162;
C;001;1824;5;20020716 14:49;5/1/758002;
D;001;1824;5;20020716 14:49;P;;;;;;
D;001;1824;5;20020716 14:49;P;;;;;;
D;001;1824;5;20020716 14:49;V;;;;;;
B;001;1943;6;20020716 14:49;;;181;VINCENT ST;CESSNOCK;2325;331.2;M;20020507;20020618;200000;B;3;COMMERCIAL;;CC;;;8739250;
C;001;1943;6;20020716 14:49;1//629230;
D;001;1943;6;20020716 14:49;P;;;;;;
D;001;1943;6;20020716 14:49;P;;;;;;
D;001;1943;6;20020716 14:49;V;;;;;;
B;001;2405;7;20020716 14:49;;;65;HARLE ST;ABERMAIN;2326;;;20020510;20020521;125500;A;R;RESIDENCE;;HA;;;8753604;
C;001;2405;7;20020716 14:49;59/F/4748;
D;001;2405;7;20020716 14:49;P;;;;;;
D;001;2405;7;20020716 14:49;V;;;;;;
B;001;2545;8;20020716 14:49;;;47;LISMORE ST;ABERMAIN;2326;1280.23;M;20020503;20020614;115000;A;R;RESIDENCE;;HA;AC;;8722651;
C;001;2545;8;20020716 14:49;2//359371;
D;001;2545;8;20020716 14:49;P;;;;;;
D;001;2545;8;20020716 14:49;P;;;;;;
D;001;2545;8;20020716 14:49;V;;;;;;
B;001;2607;9;20020716 14:49;;;3;MAITLAND ST;ABERMAIN;2326;;;20020514;20020530;164000;A;R;RESIDENCE;;HA;AC;;8728797;
C;001;2607;9;20020716 14:49;1//310768;
D;001;2607;9;20020716 14:49;P;;;;;;
D;001;2607;9;20020716 14:49;P;;;;;;
D;001;2607;9;20020716 14:49;V;;;;;;
D;001;2607;9;20020716 14:49;V;;;;;;
B;001;2845;10;20020716 14:49;;;;MUNN ST;ABERNETHY;2325;2023.4;M;20020529;20020627;50000;A;V;VACANT LAND;;FG;;;8762090;
C;001;2845;10;20020716 14:49;1, 2/4/758005;
D;001;2845;10;20020716 14:49;P;;;;;;
D;001;2845;10;20020716 14:49;V;;;;;;
B;001;3629;11;20020716 14:49;;;226;MATHIESON ST;BELLBIRD;2325;545.3;M;20020523;20020701;172000;A;R;RESIDENCE;;GN;;;8760476;
C;001;3629;11;20020716 14:49;19//248087;
D;001;3629;11;20020716 14:49;P;;;;;;
D;001;3629;11;20020716 14:49;P;;;;;;
D;001;3629;11;20020716 14:49;V;;;;;;
B;001;3723;12;20020716 14:49;;;153;MATHIESON ST;BELLBIRD HEIGHTS;2325;1309;M;20020607;20020705;55000;A;R;RESIDENCE;;GN;;;8763000;
C;001;3723;12;20020716 14:49;55, 56//14509;
D;001;3723;12;20020716 14:49;P;;;;;;
D;001;3723;12;20020716 14:49;P;;;;;;
D;001;3723;12;20020716 14:49;V;;;;;;
D;001;3723;12;20020716 14:49;V;;;;;;
B;001;4419;13;20020716 14:49;;;69;FLEET ST;BRANXTON;2335;;;20020121;20020620;98000;A;R;RESIDENCE;;FA;AC;;8713614;
C;001;4419;13;20020716 14:49;5/1/8027;
D;001;4419;13;20020716 14:49;P;;;;;;
D;001;4419;13;20020716 14:49;P;;;;;;
D;001;4419;13;20020716 14:49;V;;;;;;
B;001;4526;14;20020716 14:49;;;5;HANWOOD RD;NORTH ROTHBURY;2335;4000;M;20020416;20020531;69000;R;V;VACANT LAND;;RK;RV;;8665400;
C;001;4526;14;20020716 14:49;34//1013201;
D;001;4526;14;20020716 14:49;P;;;;;;
D;001;4526;14;20020716 14:49;P;;;;;;
D;001;4526;14;20020716 14:49;V;;;;;;
B;001;4528;15;20020716 14:49;;;9;HANWOOD RD;NORTH ROTHBURY;2335;4000;M;20011213;20020124;72500;R;R;RESIDENCE;;RK;;;8754243;
C;001;4528;15;20020716 14:49;36//1013201;
D;001;4528;15;20020716 14:49;P;;;;;;
D;001;4528;15;20020716 14:49;P;;;;;;
D;001;4528;15;20020716 14:49;V;;;;;;
B;001;4532;16;20020716 14:49;;;17;HANWOOD RD;NORTH ROTHBURY;2335;4015;M;20020318;20020607;72500;R;V;VACANT LAND;;RK;RV;;8724433;
C;001;4532;16;20020716 14:49;40//1013201;
D;001;4532;16;20020716 14:49;P;;;;;;
D;001;4532;16;20020716 14:49;P;;;;;;
D;001;4532;16;20020716 14:49;V;;;;;;
B;001;4543;17;20020716 14:49;;;8;HANWOOD RD;NORTH ROTHBURY;2335;4293;M;20020528;20020628;70000;R;V;VACANT LAND;;RK;;;8753685;
C;001;4543;17;20020716 14:49;46//1013201;
D;001;4543;17;20020716 14:49;P;;;;;;
D;001;4543;17;20020716 14:49;P;;;;;;
D;001;4543;17;20020716 14:49;V;;;;;;
B;001;4545;18;20020716 14:49;;;4;HANWOOD RD;NORTH ROTHBURY;2335;1.099;H;20020417;20020504;83500;R;V;VACANT LAND;;RK;;;8716237;
C;001;4545;18;20020716 14:49;57//1013201;
D;001;4545;18;20020716 14:49;P;;;;;;
D;001;4545;18;20020716 14:49;P;;;;;;
D;001;4545;18;20020716 14:49;V;;;;;;
B;001;4728;19;20020716 14:49;;;6;RAILWAY ST;BRANXTON;2335;;;20020529;20020624;172500;A;R;RESIDENCE;;FA;;;8767067;
C;001;4728;19;20020716 14:49;6/4/8123;
D;001;4728;19;20020716 14:49;P;;;;;;
D;001;4728;19;20020716 14:49;P;;;;;;
D;001;4728;19;20020716 14:49;V;;;;;;
B;001;4897;20;20020716 14:49;;;19;WENTWORTH CL;BRANXTON;2335;3.676;H;20020606;20020705;386000;R;R;RESIDENCE;;RL;;;8763583;
