A;007;20020902 13:23;PDANN;
B;007;194868;1;20020902 13:23;;;;;MUSWELLBROOK;2333;14.34;H;20020701;20020701;340000;P;3;FARMLAND;;RD;;;8896744;
C;007;194868;1;20020902 13:23;1//128710;
D;007;194868;1;20020902 13:23;P;;;;;;
D;007;194868;1;20020902 13:23;P;;;;;;
D;007;194868;1;20020902 13:23;V;;;;;;
D;007;194868;1;20020902 13:23;V;;;;;;
B;007;195637;2;20020902 13:23;;;14;FANTANA WAY;DENMAN;2328;620;M;20020617;20020722;80000;A;R;RESIDENCE;;DG;;;8880145;
C;007;195637;2;20020902 13:23;2//264521;
D;007;195637;2;20020902 13:23;P;;;;;;
D;007;195637;2;20020902 13:23;V;;;;;;
B;007;195874;3;20020902 13:23;;;156;PALACE ST;DENMAN;2328;629.3;M;20020719;20020813;120000;A;R;RESIDENCE;;DG;;;8900518;
C;007;195874;3;20020902 13:23;4//261318;
D;007;195874;3;20020902 13:23;P;;;;;;
D;007;195874;3;20020902 13:23;V;;;;;;
D;007;195874;3;20020902 13:23;V;;;;;;
B;007;195892;4;20020902 13:23;;;82;PALACE ST;DENMAN;2328;3083;M;20020626;20020802;85000;A;R;RESIDENCE;;DG;AC;;8866480;
C;007;195892;4;20020902 13:23;2//632026;
D;007;195892;4;20020902 13:23;P;;;;;;
D;007;195892;4;20020902 13:23;P;;;;;;
D;007;195892;4;20020902 13:23;V;;;;;;
D;007;195892;4;20020902 13:23;V;;;;;;
D;007;195892;4;20020902 13:23;V;;;;;;
B;007;196681;5;20020902 13:23;;;;;MUSWELLBROOK;2333;4.897;H;20020621;20020724;80000;R;V;VACANT LAND;;RH;RV;;8867067;
C;007;196681;5;20020902 13:23;32//830005;
D;007;196681;5;20020902 13:23;P;;;;;;
D;007;196681;5;20020902 13:23;P;;;;;;
D;007;196681;5;20020902 13:23;V;;;;;;
B;007;196927;6;20020902 13:23;;;;;MUSWELLBROOK;2333;41.16;H;20020704;20020801;330000;R;3;FARM/RURAL;;RL;;;8896266;
C;007;196927;6;20020902 13:23;651//263080;
D;007;196927;6;20020902 13:23;P;;;;;;
D;007;196927;6;20020902 13:23;P;;;;;;
D;007;196927;6;20020902 13:23;V;;;;;;
D;007;196927;6;20020902 13:23;V;;;;;;
B;007;197124;7;20020902 13:23;;;85;ACACIA DR;MUSWELLBROOK;2333;600;M;20020531;20020705;80000;A;R;RESIDENCE;;AL;;;8889283;
C;007;197124;7;20020902 13:23;4087//794059;
D;007;197124;7;20020902 13:23;P;;;;;;
D;007;197124;7;20020902 13:23;P;;;;;;
D;007;197124;7;20020902 13:23;V;;;;;;
B;007;197235;8;20020902 13:23;;;18;ANZAC PDE;MUSWELLBROOK;2333;676.6;M;20020712;20020807;64000;A;R;RESIDENCE;;AH;AC;;8865098;
C;007;197235;8;20020902 13:23;108//237872;
D;007;197235;8;20020902 13:23;P;;;;;;
D;007;197235;8;20020902 13:23;P;;;;;;
D;007;197235;8;20020902 13:23;V;;;;;;
B;007;197355;9;20020902 13:23;;;6;BEECH ST;MUSWELLBROOK;2333;600.6;M;20020522;20020815;200000;A;R;RESIDENCE;;AL;;;8878649;
C;007;197355;9;20020902 13:23;3047//263113;
D;007;197355;9;20020902 13:23;P;;;;;;
D;007;197355;9;20020902 13:23;V;;;;;;
B;007;197506;10;20020902 13:23;;;16;BLOODWOOD RD;MUSWELLBROOK;2333;608.3;M;20020516;20020726;35000;A;V;VACANT LAND;;AL;AV;;8853283;
C;007;197506;10;20020902 13:23;4032//794059;
D;007;197506;10;20020902 13:23;P;;;;;;
D;007;197506;10;20020902 13:23;P;;;;;;
D;007;197506;10;20020902 13:23;V;;;;;;
B;007;197838;11;20020902 13:23;;;8;BURGUNDY ST;MUSWELLBROOK;2333;686.3;M;20020628;20020802;170000;A;R;RESIDENCE;;AM;AC;;8865408;
C;007;197838;11;20020902 13:23;517//808803;
D;007;197838;11;20020902 13:23;P;;;;;;
D;007;197838;11;20020902 13:23;P;;;;;;
D;007;197838;11;20020902 13:23;V;;;;;;
D;007;197838;11;20020902 13:23;V;;;;;;
B;007;197846;12;20020902 13:23;;;21;BURGUNDY ST;MUSWELLBROOK;2333;974.2;M;20020625;20020705;200000;A;R;RESIDENCE;;AM;AC;;8883399;
C;007;197846;12;20020902 13:23;511//808803;
D;007;197846;12;20020902 13:23;P;;;;;;
D;007;197846;12;20020902 13:23;P;;;;;;
D;007;197846;12;20020902 13:23;V;;;;;;
D;007;197846;12;20020902 13:23;V;;;;;;
B;007;197865;13;20020902 13:23;;;25;CABERNET ST;MUSWELLBROOK;2333;778.1;M;20020704;20020809;60000;A;R;RESIDENCE;;AM;;;8880203;
C;007;197865;13;20020902 13:23;271//263863;
D;007;197865;13;20020902 13:23;P;;;;;;
D;007;197865;13;20020902 13:23;P;;;;;;
D;007;197865;13;20020902 13:23;V;;;;;;
D;007;197865;13;20020902 13:23;V;;;;;;
B;007;197992;14;20020902 13:23;;;62;CARL ST;MUSWELLBROOK;2333;1201;M;20020724;20020725;135000;A;R;RESIDENCE;;AT;AC;;8883520;
C;007;197992;14;20020902 13:23;B//419292;
D;007;197992;14;20020902 13:23;P;;;;;;
D;007;197992;14;20020902 13:23;V;;;;;;
D;007;197992;14;20020902 13:23;V;;;;;;
B;007;198155;15;20020902 13:23;;;19;CLENDINNING ST;MUSWELLBROOK;2333;771.4;M;20020709;20020809;55000;A;R;RESIDENCE;;AT;;;8881020;
C;007;198155;15;20020902 13:23;2//952978;
D;007;198155;15;20020902 13:23;P;;;;;;
D;007;198155;15;20020902 13:23;V;;;;;;
B;007;198323;16;20020902 13:23;;;19;COUSINS ST;MUSWELLBROOK;2333;853.6;M;20020603;20020703;105000;A;R;RESIDENCE;;AT;AC;;8862589;
C;007;198323;16;20020902 13:23;90//237998;
