A;001;20020702 07:38;PDANN;
B;001;44;1;20020702 07:38;;;114;ABERDARE RD;ABERDARE;2325;1012;M;20020213;20020213;65000;B;R;RESIDENCE;;CC;;;8712137;
C;001;44;1;20020702 07:38;15/37/758002;
D;001;44;1;20020702 07:38;P;;;;;;
D;001;44;1;20020702 07:38;P;;;;;;
D;001;44;1;20020702 07:38;V;;;;;;
B;001;80;2;20020702 07:38;;;62;MAYFIELD ST;CESSNOCK;2325;;;20020404;20020517;155000;A;R;RESIDENCE;;GB;;;8701831;
C;001;80;2;20020702 07:38;3//956499;
D;001;80;2;20020702 07:38;P;;;;;;
D;001;80;2;20020702 07:38;V;;;;;;
B;001;164;3;20020702 07:38;;;113;ABERDARE RD;ABERDARE;2325;736.2;M;20020520;20020617;42000;A;V;VACANT LAND;;GA;;;8711911;
C;001;164;3;20020702 07:38;5//812615;
D;001;164;3;20020702 07:38;P;;;;;;
D;001;164;3;20020702 07:38;V;;;;;;
B;001;337;4;20020702 07:38;;;20;COLLIERY ST;ABERDARE;2325;999.1;M;20020408;20020527;78000;A;R;RESIDENCE;;GA;AC;;8688819;
C;001;337;4;20020702 07:38;296//755215;
D;001;337;4;20020702 07:38;P;;;;;;
D;001;337;4;20020702 07:38;V;;;;;;
D;001;337;4;20020702 07:38;V;;;;;;
B;001;477;5;20020702 07:38;;;23;CONGEWAI ST;ABERDARE;2325;;;20020429;20020611;89000;A;R;RESIDENCE;;GA;;;8704212;
C;001;477;5;20020702 07:38;3/26/758002;
D;001;477;5;20020702 07:38;P;;;;;;
D;001;477;5;20020702 07:38;V;;;;;;
B;001;793;6;20020702 07:38;;;38;GRETA ST;ABERDARE;2325;;;20020515;20020619;121500;A;R;RESIDENCE;;GA;;;8715529;
C;001;793;6;20020702 07:38;20/44/758002;
D;001;793;6;20020702 07:38;P;;;;;;
D;001;793;6;20020702 07:38;P;;;;;;
D;001;793;6;20020702 07:38;V;;;;;;
B;001;834;7;20020702 07:38;;;47;GRETA ST;ABERDARE;2325;;;20020501;20020612;120000;A;R;RESIDENCE;;GA;;;8712818;
C;001;834;7;20020702 07:38;6/47/758002;
D;001;834;7;20020702 07:38;P;;;;;;
D;001;834;7;20020702 07:38;P;;;;;;
D;001;834;7;20020702 07:38;V;;;;;;
B;001;1000;8;20020702 07:38;;;23;JEFFRIES ST;CESSNOCK;2325;;;20020502;20020606;119000;A;R;RESIDENCE;;GB;AC;;8692219;
C;001;1000;8;20020702 07:38;16/D/4308;
D;001;1000;8;20020702 07:38;P;;;;;;
D;001;1000;8;20020702 07:38;V;;;;;;
B;001;1119;9;20020702 07:38;;;24;MCFARLANE ST;CESSNOCK;2325;505.9;M;20020326;20020503;110000;A;R;RESIDENCE;;GB;;;8698120;
C;001;1119;9;20020702 07:38;3A//408238;
D;001;1119;9;20020702 07:38;P;;;;;;
D;001;1119;9;20020702 07:38;P;;;;;;
D;001;1119;9;20020702 07:38;V;;;;;;
B;001;1506;10;20020702 07:38;;;8;QUARRYBYLONG ST;CESSNOCK;2325;417.3;M;20020506;20020524;92000;A;R;RESIDENCE;;GA;AC;;8669250;
C;001;1506;10;20020702 07:38;A//378408;
D;001;1506;10;20020702 07:38;P;;;;;;
D;001;1506;10;20020702 07:38;V;;;;;;
D;001;1506;10;20020702 07:38;V;;;;;;
B;001;1603;11;20020702 07:38;;;44;RAWSON ST;ABERDARE;2325;613.4;M;20020517;20020607;192000;A;R;RESIDENCE;;GA;AC;;8678677;
C;001;1603;11;20020702 07:38;2//395800;
D;001;1603;11;20020702 07:38;P;;;;;;
D;001;1603;11;20020702 07:38;V;;;;;;
B;001;1629;12;20020702 07:38;;;27;RAWSON ST;ABERDARE;2325;1012;M;20020423;20020528;210000;A;R;RESIDENCE;;GA;AC;;8676054;
C;001;1629;12;20020702 07:38;4/40/758002;
D;001;1629;12;20020702 07:38;P;;;;;;
D;001;1629;12;20020702 07:38;P;;;;;;
D;001;1629;12;20020702 07:38;V;;;;;;
B;001;1703;13;20020702 07:38;;;12;REGENT CT;CESSNOCK;2325;859;M;20020430;20020604;60000;A;V;VACANT LAND;;GB;AV;;8674606;
C;001;1703;13;20020702 07:38;5//861116;
D;001;1703;13;20020702 07:38;P;;;;;;
D;001;1703;13;20020702 07:38;P;;;;;;
D;001;1703;13;20020702 07:38;V;;;;;;
D;001;1703;13;20020702 07:38;V;;;;;;
B;001;1841;14;20020702 07:38;;;146;VINCENT;CESSNOCK;2325;174.9;M;20020507;20020611;300000;B;3;SHOP;;CA;BS;;8687607;
C;001;1841;14;20020702 07:38;211//573545;
D;001;1841;14;20020702 07:38;P;;;;;;
D;001;1841;14;20020702 07:38;V;;;;;;
B;001;1917;15;20020702 07:38;;;93;VINCENT ST;CESSNOCK;2325;411;M;20020411;20020528;440000;B;3;COMMERCIAL PR;;CA;;;8702302;
C;001;1917;15;20020702 07:38;B//335033;
D;001;1917;15;20020702 07:38;P;;;;;;
D;001;1917;15;20020702 07:38;V;;;;;;
B;001;1990;16;20020702 07:38;;;14;HAY ST;ABERMAIN;2326;817.8;M;20020409;20020605;175500;A;R;RESIDENCE;;HA;;;8702785;
C;001;1990;16;20020702 07:38;11//852442;
D;001;1990;16;20020702 07:38;P;;;;;;
D;001;1990;16;20020702 07:38;P;;;;;;
D;001;1990;16;20020702 07:38;V;;;;;;
D;001;1990;16;20020702 07:38;V;;;;;;
B;001;2079;17;20020702 07:38;;;105;CESSNOCK RD;ABERMAIN;2326;;;20020218;20020319;47000;A;R;RESIDENCE;;HA;;;8713451;
C;001;2079;17;20020702 07:38;15/B/4748;
D;001;2079;17;20020702 07:38;P;;;;;;
D;001;2079;17;20020702 07:38;V;;;;;;
B;001;2576;18;20020702 07:38;;;62;MAITLAND ST;ABERMAIN;2326;930.6;M;20020429;20020603;145000;A;R;RESIDENCE;;HA;AC;;8678594;
C;001;2576;18;20020702 07:38;1//726852;
D;001;2576;18;20020702 07:38;P;;;;;;
D;001;2576;18;20020702 07:38;P;;;;;;
D;001;2576;18;20020702 07:38;V;;;;;;
B;001;2641;19;20020702 07:38;;;72;MELBOURNE ST;ABERMAIN;2326;;;20020424;20020605;104000;A;R;RESIDENCE;;HA;AC;;8675919;
C;001;2641;19;20020702 07:38;6/1/758004;
D;001;2641;19;20020702 07:38;P;;;;;;
D;001;2641;19;20020702 07:38;P;;;;;;
D;001;2641;19;20020702 07:38;V;;;;;;
D;001;2641;19;20020702 07:38;V;;;;;;
B;001;2753;20;20020702 07:38;;;61;TAMWORTH ST;ABERMAIN;2326;1132;M;20020515;20020606;153000;A;R;RESIDENCE;;HA;AC;;8679808;
C;001;2753;20;20020702 07:38;82//808680;
D;001;2753;20;20020702 07:38;P;;;;;;
D;001;2753;20;20020702 07:38;V;;;;;;
D;001;2753;20;20020702 07:38;V;;;;;;
B;001;2760;21;20020702 07:38;;;79;TAMWORTH ST;ABERMAIN;2326;744;M;20020513;20020611;26000;A;V;VACANT LAND;;HA;AV;;8683540;
C;001;2760;21;20020702 07:38;3//581155;
D;001;2760;21;20020702 07:38;P;;;;;;
D;001;2760;21;20020702 07:38;P;;;;;;
D;001;2760;21;20020702 07:38;V;;;;;;
B;001;3620;22;20020702 07:38;;;244;MATHIESON ST;BELLBIRD;2325;;;20020514;20020613;139500;A;R;RESIDENCE;;GN;;;8705543;
C;001;3620;22;20020702 07:38;31//7802;
D;001;3620;22;20020702 07:38;P;;;;;;
D;001;3620;22;20020702 07:38;P;;;;;;
D;001;3620;22;20020702 07:38;V;;;;;;
D;001;3620;22;20020702 07:38;V;;;;;;
B;001;3894;23;20020702 07:38;;;19;SPARKE ST;BELLBIRD;2325;;;20020424;20020529;75000;A;R;RESIDENCE;;GN;;;8706024;
C;001;3894;23;20020702 07:38;5, 6/2/758082;
D;001;3894;23;20020702 07:38;P;;;;;;
D;001;3894;23;20020702 07:38;P;;;;;;
D;001;3894;23;20020702 07:38;V;;;;;;
D;001;3894;23;20020702 07:38;V;;;;;;
B;001;4034;24;20020702 07:38;;;338;WOLLOMBI RD;BELLBIRD HEIGHTS;2325;;;20020513;20020607;102000;A;R;RESIDENCE;;GN;AC;;8682536;
C;001;4034;24;20020702 07:38;A//361318;
D;001;4034;24;20020702 07:38;P;;;;;;
D;001;4034;24;20020702 07:38;P;;;;;;
D;001;4034;24;20020702 07:38;V;;;;;;
B;001;4105;25;20020702 07:38;;;329;WOLLOMBI RD;BELLBIRD HEIGHTS;2325;;;20020506;20020617;117000;A;R;RESIDENCE;;GN;;;8714726;
C;001;4105;25;20020702 07:38;22//14509;
D;001;4105;25;20020702 07:38;P;;;;;;
D;001;4105;25;20020702 07:38;P;;;;;;
D;001;4105;25;20020702 07:38;V;;;;;;
D;001;4105;25;20020702 07:38;V;;;;;;
B;001;4159;26;20020702 07:38;;;44;BOWEN ST;BRANXTON;2335;1937;M;20020515;20020607;89000;A;V;VACANT LAND;;FA;AV;;8674044;
C;001;4159;26;20020702 07:38;11//617165;
D;001;4159;26;20020702 07:38;P;;;;;;
D;001;4159;26;20020702 07:38;V;;;;;;
D;001;4159;26;20020702 07:38;V;;;;;;
B;001;4212;27;20020702 07:38;;;6;CESSNOCK RD;BRANXTON;2335;1204;M;20020405;20020530;112000;A;R;RESIDENCE;;FA;AC;;8690316;
C;001;4212;27;20020702 07:38;6/12/8027;
D;001;4212;27;20020702 07:38;P;;;;;;
D;001;4212;27;20020702 07:38;P;;;;;;
D;001;4212;27;20020702 07:38;V;;;;;;
D;001;4212;27;20020702 07:38;V;;;;;;
B;001;4762;28;20020702 07:38;;;8;RUSSELL ST;BRANXTON;2335;1012;M;20020503;20020604;155000;A;R;RESIDENCE;;FA;;;8694393;
C;001;4762;28;20020702 07:38;13/3/8123;
D;001;4762;28;20020702 07:38;P;;;;;;
D;001;4762;28;20020702 07:38;P;;;;;;
D;001;4762;28;20020702 07:38;V;;;;;;
B;001;5147;29;20020702 07:38;;;127;ALKIRA AVE;CESSNOCK;2325;552.4;M;20020325;20020509;142000;A;3;;;GD;AC;;8679717;
C;001;5147;29;20020702 07:38;178//813145;
D;001;5147;29;20020702 07:38;P;;;;;;
D;001;5147;29;20020702 07:38;P;;;;;;
D;001;5147;29;20020702 07:38;V;;;;;;
B;001;5150;30;20020702 07:38;;;;ALKIRA AVE;CESSNOCK;2325;639.9;M;20020419;20020530;145000;A;R;RESIDENCE;;GD;;;8694612;
C;001;5150;30;20020702 07:38;175//813145;
D;001;5150;30;20020702 07:38;P;;;;;;
D;001;5150;30;20020702 07:38;P;;;;;;
D;001;5150;30;20020702 07:38;V;;;;;;
D;001;5150;30;20020702 07:38;V;;;;;;
B;001;6005;31;20020702 07:38;;;16;CHIDGEY ST;CESSNOCK;2325;;;20020502;20020606;168000;A;R;RESIDENCE;;US;AC;;8687525;
C;001;6005;31;20020702 07:38;18/J/5015;
D;001;6005;31;20020702 07:38;P;;;;;;
D;001;6005;31;20020702 07:38;V;;;;;;
B;001;6022;32;20020702 07:38;;;19;CHURCH ST;CESSNOCK;2325;;;20020427;20020607;115000;A;R;RESIDENCE;;GE;AC;;8689316;
C;001;6022;32;20020702 07:38;29//13297;
D;001;6022;32;20020702 07:38;P;;;;;;
D;001;6022;32;20020702 07:38;V;;;;;;
B;001;6044;33;20020702 07:38;;;63;CHURCH ST;CESSNOCK;2325;;;20020422;20020606;140000;A;R;RESIDENCE;;GE;;;8697933;
C;001;6044;33;20020702 07:38;7//13297;
D;001;6044;33;20020702 07:38;P;;;;;;
D;001;6044;33;20020702 07:38;V;;;;;;
B;001;6423;34;20020702 07:38;;;12;DESMOND ST;CESSNOCK;2325;;;20020506;20020603;260000;A;R;RESIDENCE;;GP;;;8701686;
C;001;6423;34;20020702 07:38;6/A/12005;
D;001;6423;34;20020702 07:38;P;;;;;;
D;001;6423;34;20020702 07:38;P;;;;;;
D;001;6423;34;20020702 07:38;V;;;;;;
D;001;6423;34;20020702 07:38;V;;;;;;
B;001;6661;35;20020702 07:38;;;8;FERGUSON ST;CESSNOCK;2325;809.4;M;20020523;20020620;110000;A;R;RESIDENCE;;GE;;;8715539;
C;001;6661;35;20020702 07:38;8/C/5091;
D;001;6661;35;20020702 07:38;P;;;;;;
D;001;6661;35;20020702 07:38;P;;;;;;
D;001;6661;35;20020702 07:38;V;;;;;;
D;001;6661;35;20020702 07:38;V;;;;;;
B;001;6666;36;20020702 07:38;;;4;FLORENCE ST;CESSNOCK;2325;;;20020305;20020426;95000;A;R;RESIDENCE;;GK;AC;;8590364;
C;001;6666;36;20020702 07:38;1//175172;
D;001;6666;36;20020702 07:38;P;;;;;;
D;001;6666;36;20020702 07:38;V;;;;;;
B;001;6764;37;20020702 07:38;;;4;GEORGE ST;CESSNOCK;2325;510.1;M;20020419;20020524;103000;A;R;RESIDENCE;;GE;AC;;8680881;
C;001;6764;37;20020702 07:38;2//841518;
D;001;6764;37;20020702 07:38;P;;;;;;
D;001;6764;37;20020702 07:38;V;;;;;;
D;001;6764;37;20020702 07:38;V;;;;;;
B;001;7205;38;20020702 07:38;;;50;LIGHTFOOT ST;CESSNOCK;2325;;;20020508;20020605;143000;A;R;RESIDENCE;;GE;;;8697688;
C;001;7205;38;20020702 07:38;59//13297;
D;001;7205;38;20020702 07:38;P;;;;;;
D;001;7205;38;20020702 07:38;P;;;;;;
D;001;7205;38;20020702 07:38;V;;;;;;
B;001;7269;39;20020702 07:38;;;2;LONG ST;CESSNOCK;2325;543.7;M;20020417;20020520;16000;A;V;VACANT LAND;;GD;AV;;8634508;
C;001;7269;39;20020702 07:38;485//755215;
D;001;7269;39;20020702 07:38;P;;;;;;
D;001;7269;39;20020702 07:38;V;;;;;;
B;001;7490;40;20020702 07:38;;;33;MACKELLAR ST;CESSNOCK;2325;569.1;M;20020507;20020611;182500;A;R;RESIDENCE;;GK;AC;;8686504;
C;001;7490;40;20020702 07:38;514//14029;
D;001;7490;40;20020702 07:38;P;;;;;;
D;001;7490;40;20020702 07:38;P;;;;;;
D;001;7490;40;20020702 07:38;V;;;;;;
B;001;7512;41;20020702 07:38;;;43;MACLEAN ST;CESSNOCK;2325;;;20020424;20020605;86000;A;R;RESIDENCE;;GK;AC;;8674617;
