A;008;20020201 11:59;CDIXON;
D;008;211679;78;20020201 12:00;P;;;;;;
D;008;211679;78;20020201 12:00;V;;;;;;
B;008;211776;79;20020201 12:00;;;1;CHARLTON ST;LAMBTON;2299;;;20011025;20011210;440000;A;R;RESIDENCE;;FA;AC;;8239961;
C;008;211776;79;20020201 12:00;124//36398;
D;008;211776;79;20020201 12:00;P;;;;;;
D;008;211776;79;20020201 12:00;V;;;;;;
B;008;211906;80;20020201 12:00;;;22;CHATHAM RD;GEORGETOWN;2298;;;20011012;20011116;155000;A;R;RESIDENCE;;JS;;;8184492;
C;008;211906;80;20020201 12:00;18//8206;
D;008;211906;80;20020201 12:00;P;;;;;;
D;008;211906;80;20020201 12:00;P;;;;;;
D;008;211906;80;20020201 12:00;V;;;;;;
D;008;211906;80;20020201 12:00;V;;;;;;
B;008;211982;81;20020201 12:00;;;8;CHERYL CL;ELERMORE VALE;2287;569.1;M;20011113;20011221;171000;A;R;RESIDENCE;;AM;;;8290235;
C;008;211982;81;20020201 12:00;28//237253;
D;008;211982;81;20020201 12:00;P;;;;;;
D;008;211982;81;20020201 12:00;V;;;;;;
D;008;211982;81;20020201 12:00;V;;;;;;
B;008;211997;82;20020201 12:00;;;17;CHERYL CL;ELERMORE VALE;2287;638.6;M;20011024;20011207;137500;A;R;RESIDENCE;;AM;;;8288240;
C;008;211997;82;20020201 12:00;43//237253;
D;008;211997;82;20020201 12:00;P;;;;;;
D;008;211997;82;20020201 12:00;V;;;;;;
B;008;212020;83;20020201 12:00;;;12;CHICHESTER AVE;TARRO;2322;556.4;M;20011121;20011220;116500;A;R;RESIDENCE;;DA;AC;;8242696;
C;008;212020;83;20020201 12:00;48//241797;
D;008;212020;83;20020201 12:00;P;;;;;;
D;008;212020;83;20020201 12:00;V;;;;;;
B;008;212106;84;20020201 12:00;;;23;CHILCOTT ST;LAMBTON;2299;;;20011019;20020104;349500;A;R;RESIDENCE;;FK;AC;;8265907;
C;008;212106;84;20020201 12:00;25//9707;
D;008;212106;84;20020201 12:00;P;;;;;;
D;008;212106;84;20020201 12:00;V;;;;;;
D;008;212106;84;20020201 12:00;V;;;;;;
B;008;212125;85;20020201 12:00;;3;58;CHILCOTT ST;LAMBTON;2299;;;20010516;20010622;171500;;R;RESIDENCE;3;;XA;;8223034;
C;008;212125;85;20020201 12:00;3//SP 43343;
D;008;212125;85;20020201 12:00;P;;;;;;
D;008;212125;85;20020201 12:00;P;;;;;;
D;008;212125;85;20020201 12:00;V;;;;;;
D;008;212125;85;20020201 12:00;V;;;;;;
B;008;212143;86;20020201 12:00;;;25;CHINCHEN ST;ISLINGTON;2296;305.6;M;20011121;20011214;160000;A;R;RESIDENCE;;DE;AC;;8243965;
C;008;212143;86;20020201 12:00;1//196213;
D;008;212143;86;20020201 12:00;P;;;;;;
D;008;212143;86;20020201 12:00;V;;;;;;
B;008;212375;87;20020201 12:00;;;260;CHRISTO RD;WARATAH WEST;2298;467.9;M;20011206;20020108;134000;A;R;RESIDENCE;;JT;;;8276924;
C;008;212375;87;20020201 12:00;5//233493;
D;008;212375;87;20020201 12:00;P;;;;;;
D;008;212375;87;20020201 12:00;P;;;;;;
D;008;212375;87;20020201 12:00;V;;;;;;
D;008;212375;87;20020201 12:00;V;;;;;;
B;008;212595;88;20020201 12:00;;;28;CHURCH ST;MAYFIELD;2304;344;M;20011109;20011214;136000;A;R;RESIDENCE;;JD;AC;;8241957;
C;008;212595;88;20020201 12:00;1//194797;
D;008;212595;88;20020201 12:00;P;;;;;;
D;008;212595;88;20020201 12:00;V;;;;;;
D;008;212595;88;20020201 12:00;V;;;;;;
D;008;212595;88;20020201 12:00;V;;;;;;
B;008;212710;89;20020201 12:00;;9;;CHURCH ST;THE HILL;2300;;;20010724;20011217;280000;;R;RESIDENCE;9;;XA;;8221052;
C;008;212710;89;20020201 12:00;9//SP 4033;
D;008;212710;89;20020201 12:00;P;;;;;;
D;008;212710;89;20020201 12:00;P;;;;;;
D;008;212710;89;20020201 12:00;V;;;;;;
B;008;212775;90;20020201 12:00;OFF;;;CHURCH ST;THE HILL;2300;99.6;M;20011112;20011220;675000;A;R;RESIDENCE;;KD;;;8290115;
C;008;212775;90;20020201 12:00;2//854928;
D;008;212775;90;20020201 12:00;P;;;;;;
D;008;212775;90;20020201 12:00;P;;;;;;
D;008;212775;90;20020201 12:00;V;;;;;;
B;008;212874;91;20020201 12:00;;;11;CHURNWOOD DR;FLETCHER;2287;735.2;M;20011128;20011220;280000;A;R;RESIDENCE;;AP;AC;;8244651;
C;008;212874;91;20020201 12:00;825//1015188;
D;008;212874;91;20020201 12:00;P;;;;;;
D;008;212874;91;20020201 12:00;P;;;;;;
D;008;212874;91;20020201 12:00;V;;;;;;
B;008;212897;92;20020201 12:00;;;12;CINTRA ST;WARATAH;2298;;;19990901;19991021;124000;A;3;;;JR;AC;;6299391;
C;008;212897;92;20020201 12:00;2//302999;
B;008;212932;93;20020201 12:00;;;148;CITY RD;MEREWETHER;2291;;;20011124;20020111;154000;A;R;RESIDENCE;;HJ;;;8290757;
C;008;212932;93;20020201 12:00;1//196310;
D;008;212932;93;20020201 12:00;P;;;;;;
D;008;212932;93;20020201 12:00;P;;;;;;
D;008;212932;93;20020201 12:00;V;;;;;;
B;008;213052;94;20020201 12:00;;;11;CLARA ST;MAYFIELD;2304;;;20011127;20011219;122000;A;R;RESIDENCE;;JE;AC;;8247257;
C;008;213052;94;20020201 12:00;29/B/2703;
D;008;213052;94;20020201 12:00;P;;;;;;
D;008;213052;94;20020201 12:00;V;;;;;;
D;008;213052;94;20020201 12:00;V;;;;;;
B;008;213081;95;20020201 12:00;;;37;CLAREMONT AVE;ADAMSTOWN HEIGHTS;2289;651.3;M;20011213;20020111;200000;A;R;RESIDENCE;;HA;;;8306217;
C;008;213081;95;20020201 12:00;35//30888;
D;008;213081;95;20020201 12:00;P;;;;;;
D;008;213081;95;20020201 12:00;V;;;;;;
B;008;213149;96;20020201 12:00;;;2;CLARENCE RD;NEW LAMBTON;2305;423.7;M;20011120;20011220;229000;A;R;RESIDENCE;;FD;AC;;8264556;
C;008;213149;96;20020201 12:00;1159//666870;
D;008;213149;96;20020201 12:00;P;;;;;;
D;008;213149;96;20020201 12:00;V;;;;;;
B;008;213507;97;20020201 12:00;;;33;CLOSE ST;WALLSEND;2287;537.5;M;20011114;20011206;139500;A;R;RESIDENCE;;AE;AC;;8260981;
C;008;213507;97;20020201 12:00;1//506453;
D;008;213507;97;20020201 12:00;P;;;;;;
D;008;213507;97;20020201 12:00;P;;;;;;
D;008;213507;97;20020201 12:00;V;;;;;;
B;008;213838;98;20020201 12:00;;;12;COLLIER ST;WALLSEND;2287;695.6;M;20011115;20011221;165000;A;R;RESIDENCE;;AE;AC;;8250557;
C;008;213838;98;20020201 12:00;3//15779;
D;008;213838;98;20020201 12:00;P;;;;;;
D;008;213838;98;20020201 12:00;P;;;;;;
D;008;213838;98;20020201 12:00;V;;;;;;
B;008;213941;99;20020201 12:00;;;10;CONDOR CCT;LAMBTON;2299;713.4;M;20011116;20011214;381750;A;R;RESIDENCE;;FK;AC;;8220928;
C;008;213941;99;20020201 12:00;223//880801;
D;008;213941;99;20020201 12:00;P;;;;;;
D;008;213941;99;20020201 12:00;V;;;;;;
D;008;213941;99;20020201 12:00;V;;;;;;
B;008;214323;100;20020201 12:00;;;103;CORLETTE ST;COOKS HILL;2300;426.6;M;20011121;20011221;460000;A;R;RESIDENCE;;KA;AC;;8239247;
C;008;214323;100;20020201 12:00;101//818074;
D;008;214323;100;20020201 12:00;P;;;;;;
D;008;214323;100;20020201 12:00;V;;;;;;
D;008;214323;100;20020201 12:00;V;;;;;;
B;008;214430;101;20020201 12:00;;;4;CORLETTE ST;COOKS HILL;2300;99.46;M;20011210;20011210;90000;A;R;RESIDENCE;;KA;AC;;8218563;
C;008;214430;101;20020201 12:00;1//744002;
D;008;214430;101;20020201 12:00;P;;;;;;
D;008;214430;101;20020201 12:00;V;;;;;;
D;008;214430;101;20020201 12:00;V;;;;;;
D;008;214430;101;20020201 12:00;V;;;;;;
D;008;214430;101;20020201 12:00;V;;;;;;
B;008;214436;102;20020201 12:00;;;44;CORONA ST;HAMILTON;2303;523.6;M;20010912;20011018;230000;A;R;RESIDENCE;;FV;AC;;8115266;
C;008;214436;102;20020201 12:00;62//37253;
D;008;214436;102;20020201 12:00;P;;;;;;
D;008;214436;102;20020201 12:00;P;;;;;;
D;008;214436;102;20020201 12:00;V;;;;;;
B;008;214525;103;20020201 12:00;;;17;CORRISTON CRES;ADAMSTOWN HEIGHTS;2289;1012;M;20011002;20011114;291500;A;R;RESIDENCE;;HA;AC;;8196388;
C;008;214525;103;20020201 12:00;158//223284;
D;008;214525;103;20020201 12:00;P;;;;;;
D;008;214525;103;20020201 12:00;P;;;;;;
D;008;214525;103;20020201 12:00;V;;;;;;
D;008;214525;103;20020201 12:00;V;;;;;;
B;008;214649;104;20020201 12:00;;;6;COWEAMBAH CL;WALLSEND;2287;767.7;M;20011023;20011213;350000;A;R;RESIDENCE;;AJ;AC;;8251187;
C;008;214649;104;20020201 12:00;142//877106;
D;008;214649;104;20020201 12:00;P;;;;;;
D;008;214649;104;20020201 12:00;V;;;;;;
B;008;214899;105;20020201 12:00;;;4;CRAVEN CL;MARYLAND;2287;558.5;M;20011017;20011207;151950;A;R;RESIDENCE;;AB;AC;;8223597;
C;008;214899;105;20020201 12:00;383//263933;
D;008;214899;105;20020201 12:00;P;;;;;;
D;008;214899;105;20020201 12:00;V;;;;;;
D;008;214899;105;20020201 12:00;V;;;;;;
B;008;215086;106;20020201 12:00;;;105;CRESCENT RD;WARATAH;2298;;;20011113;20020109;70000;A;V;VACANT LAND;;JR;AV;;8273426;
C;008;215086;106;20020201 12:00;614//755247;
D;008;215086;106;20020201 12:00;P;;;;;;
D;008;215086;106;20020201 12:00;P;;;;;;
D;008;215086;106;20020201 12:00;V;;;;;;
B;008;215091;107;20020201 12:00;;;115;CRESCENT RD;WARATAH;2298;;;20011102;20011214;203000;A;3;;;JR;AC;;8228154;
C;008;215091;107;20020201 12:00;1//225723;
D;008;215091;107;20020201 12:00;P;;;;;;
D;008;215091;107;20020201 12:00;P;;;;;;
D;008;215091;107;20020201 12:00;V;;;;;;
D;008;215091;107;20020201 12:00;V;;;;;;
B;008;215189;108;20020201 12:00;;;11;CREST RD;WALLSEND;2287;;;20011108;20011207;116000;A;V;VACANT LAND;;AE;AV;;8268283;
C;008;215189;108;20020201 12:00;68//9755;
D;008;215189;108;20020201 12:00;P;;;;;;
D;008;215189;108;20020201 12:00;V;;;;;;
B;008;215216;109;20020201 12:00;;;2;CROMDALE PDE;MARYLAND;2287;461.5;M;20011205;20020116;142000;A;R;RESIDENCE;;AB;;;8300518;
C;008;215216;109;20020201 12:00;10//806112;
D;008;215216;109;20020201 12:00;P;;;;;;
D;008;215216;109;20020201 12:00;V;;;;;;
B;008;215292;110;20020201 12:00;;;14;CROSBIE CL;MARYLAND;2287;666.9;M;20011113;20011220;235000;A;R;RESIDENCE;;AA;AC;;8255015;
C;008;215292;110;20020201 12:00;507//853148;
D;008;215292;110;20020201 12:00;P;;;;;;
D;008;215292;110;20020201 12:00;P;;;;;;
D;008;215292;110;20020201 12:00;V;;;;;;
D;008;215292;110;20020201 12:00;V;;;;;;
B;008;215672;111;20020201 12:00;;;142;CROUDACE ST;NEW LAMBTON;2305;1507;M;20011107;20011212;306000;A;R;RESIDENCE;;FK;AC;;8227833;
C;008;215672;111;20020201 12:00;1//784573;
D;008;215672;111;20020201 12:00;P;;;;;;
D;008;215672;111;20020201 12:00;P;;;;;;
D;008;215672;111;20020201 12:00;V;;;;;;
B;008;216037;112;20020201 12:00;;;51 A;CURZON ST;NEW LAMBTON;2305;1373;M;20011016;20020114;650000;A;R;RESIDENCE;;FH;;;8310927;
C;008;216037;112;20020201 12:00;82, 83//585339;
D;008;216037;112;20020201 12:00;P;;;;;;
D;008;216037;112;20020201 12:00;P;;;;;;
D;008;216037;112;20020201 12:00;V;;;;;;
D;008;216037;112;20020201 12:00;V;;;;;;
B;008;216049;113;20020201 12:00;;;21;CYNTHIA ST;ADAMSTOWN HEIGHTS;2289;701.9;M;20011109;20011218;260000;A;R;RESIDENCE;;HA;AC;;8228191;
C;008;216049;113;20020201 12:00;67//27878;
D;008;216049;113;20020201 12:00;P;;;;;;
D;008;216049;113;20020201 12:00;V;;;;;;
B;008;216084;114;20020201 12:00;;;19;CYPRESS CL;FLETCHER;2287;659.1;M;20011114;20011214;44000;A;V;VACANT LAND;;AP;AV;;8236415;
C;008;216084;114;20020201 12:00;316//868047;
D;008;216084;114;20020201 12:00;P;;;;;;
D;008;216084;114;20020201 12:00;P;;;;;;
D;008;216084;114;20020201 12:00;V;;;;;;
B;008;216086;115;20020201 12:00;;;27;CYPRESS CL;FLETCHER;2287;608.2;M;20011017;20011207;212000;A;R;RESIDENCE;;AP;AC;;8218036;
C;008;216086;115;20020201 12:00;318//868047;
D;008;216086;115;20020201 12:00;P;;;;;;
D;008;216086;115;20020201 12:00;V;;;;;;
D;008;216086;115;20020201 12:00;V;;;;;;
B;008;216141;116;20020201 12:00;;;11;DANGAR ST;WALLSEND;2287;;;20011024;20011116;105000;A;R;RESIDENCE;;AE;AC;;8152641;
C;008;216141;116;20020201 12:00;1/D/2029;
D;008;216141;116;20020201 12:00;P;;;;;;
D;008;216141;116;20020201 12:00;V;;;;;;
B;008;216311;117;20020201 12:00;;;;DARBY ST;NEWCASTLE;2300;544.3;M;20010301;20010823;1200000;B;R;RESIDENCE;;LM;AC;;8246263;
C;008;216311;117;20020201 12:00;47//39357;
D;008;216311;117;20020201 12:00;P;;;;;;
D;008;216311;117;20020201 12:00;V;;;;;;
B;008;216355;118;20020201 12:00;;3;191;DARBY ST;COOKS HILL;2300;;;20010612;20010727;175000;;R;RESIDENCE;3;;XA;;8246784;
C;008;216355;118;20020201 12:00;3//44905;
D;008;216355;118;20020201 12:00;P;;;;;;
D;008;216355;118;20020201 12:00;V;;;;;;
B;008;216408;119;20020201 12:00;;35;215;DARBY ST;COOKS HILL;2300;;;20011211;20020117;382000;;R;RESIDENCE;35;;;;8292647;
C;008;216408;119;20020201 12:00;35//54177;
D;008;216408;119;20020201 12:00;P;;;;;;
D;008;216408;119;20020201 12:00;V;;;;;;
B;008;216508;120;20020201 12:00;;12;344;DARBY ST;BAR BEACH;2300;;;20010911;20011023;180000;;R;RESIDENCE;12;;XA;;8240220;
C;008;216508;120;20020201 12:00;12//1365;
D;008;216508;120;20020201 12:00;P;;;;;;
D;008;216508;120;20020201 12:00;V;;;;;;
B;008;216508;121;20020201 12:00;;19;344;DARBY ST;BAR BEACH;2300;;;20010911;20011023;180000;;R;RESIDENCE;19;;XA;;8240220;
C;008;216508;121;20020201 12:00;19//1365;
D;008;216508;121;20020201 12:00;P;;;;;;
D;008;216508;121;20020201 12:00;V;;;;;;
B;008;216640;122;20020201 12:00;;;86;DARBY ST;COOKS HILL;2300;193.5;M;20011122;20020109;347000;B;3;OFFICE;;LQ;BO;;8280775;
C;008;216640;122;20020201 12:00;204//631586;
D;008;216640;122;20020201 12:00;P;;;;;;
D;008;216640;122;20020201 12:00;P;;;;;;
D;008;216640;122;20020201 12:00;P;;;;;;
D;008;216640;122;20020201 12:00;P;;;;;;
D;008;216640;122;20020201 12:00;V;;;;;;
B;008;216681;123;20020201 12:00;;;45;DARLING ST;HAMILTON SOUTH;2303;341.5;M;20011012;20011203;275000;A;R;RESIDENCE;;FT;;;8292632;
C;008;216681;123;20020201 12:00;2//153794;
D;008;216681;123;20020201 12:00;P;;;;;;
D;008;216681;123;20020201 12:00;P;;;;;;
D;008;216681;123;20020201 12:00;V;;;;;;
D;008;216681;123;20020201 12:00;V;;;;;;
B;008;216809;124;20020201 12:00;;;109;DATE ST;ADAMSTOWN;2289;;;20011023;20011207;208500;A;R;RESIDENCE;;HB;AC;;8227495;
C;008;216809;124;20020201 12:00;13/A/32511;
D;008;216809;124;20020201 12:00;P;;;;;;
D;008;216809;124;20020201 12:00;P;;;;;;
D;008;216809;124;20020201 12:00;V;;;;;;
D;008;216809;124;20020201 12:00;V;;;;;;
B;008;216838;125;20020201 12:00;;;60;DATE ST;ADAMSTOWN;2289;354.1;M;20011210;20020121;160000;A;R;RESIDENCE;;HB;;;8312136;
C;008;216838;125;20020201 12:00;B//377296;
D;008;216838;125;20020201 12:00;P;;;;;;
D;008;216838;125;20020201 12:00;P;;;;;;
D;008;216838;125;20020201 12:00;V;;;;;;
B;008;216932;126;20020201 12:00;;11;5;DAWSON ST;COOKS HILL;2300;;;20011219;20020116;255000;;R;RESIDENCE;11;;;;8291812;
C;008;216932;126;20020201 12:00;11//20224;
D;008;216932;126;20020201 12:00;P;;;;;;
D;008;216932;126;20020201 12:00;P;;;;;;
D;008;216932;126;20020201 12:00;V;;;;;;
B;008;216932;127;20020201 12:00;;12;5;DAWSON ST;COOKS HILL;2300;;;20011122;20020111;305000;;R;RESIDENCE;12;;;;8284113;
C;008;216932;127;20020201 12:00;12//20224;
D;008;216932;127;20020201 12:00;P;;;;;;
D;008;216932;127;20020201 12:00;V;;;;;;
D;008;216932;127;20020201 12:00;V;;;;;;
B;008;217014;128;20020201 12:00;;;127;DAWSON ST;COOKS HILL;2300;587.99;M;20011013;20011206;460000;A;R;RESIDENCE;;KA;AC;;8227840;
C;008;217014;128;20020201 12:00;2//150702;
D;008;217014;128;20020201 12:00;P;;;;;;
D;008;217014;128;20020201 12:00;P;;;;;;
D;008;217014;128;20020201 12:00;V;;;;;;
B;008;217256;129;20020201 12:00;;;21;DECORA CRES;WARABROOK;2304;579.7;M;20010817;20020118;195000;A;R;RESIDENCE;;JW;;;8295409;
C;008;217256;129;20020201 12:00;35//838133;
D;008;217256;129;20020201 12:00;P;;;;;;
D;008;217256;129;20020201 12:00;V;;;;;;
B;008;217889;130;20020201 12:00;;;39;DENT ST;NORTH LAMBTON;2299;537.5;M;20010129;20011210;166000;A;R;RESIDENCE;;JK;AC;;8221015;
C;008;217889;130;20020201 12:00;25//20308;
D;008;217889;130;20020201 12:00;P;;;;;;
D;008;217889;130;20020201 12:00;P;;;;;;
D;008;217889;130;20020201 12:00;V;;;;;;
D;008;217889;130;20020201 12:00;V;;;;;;
B;008;217891;131;20020201 12:00;;;43;DENT ST;NORTH LAMBTON;2299;537.5;M;20011108;20011212;135000;A;R;RESIDENCE;;JK;AC;;8250715;
C;008;217891;131;20020201 12:00;27//20308;
D;008;217891;131;20020201 12:00;P;;;;;;
D;008;217891;131;20020201 12:00;V;;;;;;
B;008;217958;132;20020201 12:00;;;35;DENT ST;MEREWETHER;2291;601.99;M;20000501;20000501;180000;A;V;VACANT LAND;;HJ;AVI;;8280745;
C;008;217958;132;20020201 12:00;155/4/111239;
D;008;217958;132;20020201 12:00;P;;;;;;
D;008;217958;132;20020201 12:00;P;;;;;;
D;008;217958;132;20020201 12:00;P;;;;;;
D;008;217958;132;20020201 12:00;V;;;;;;
B;008;218024;133;20020201 12:00;;;38;DERNA RD;SHORTLAND;2307;537.5;M;20011106;20011214;120000;A;R;RESIDENCE;;JB;AC;;8241539;
C;008;218024;133;20020201 12:00;143//36553;
D;008;218024;133;20020201 12:00;P;;;;;;
D;008;218024;133;20020201 12:00;V;;;;;;
B;008;218112;134;20020201 12:00;;;10;DEVON ST;HAMILTON;2303;;;20011018;20011107;192000;A;R;RESIDENCE;;FS;AC;;8165939;
C;008;218112;134;20020201 12:00;1//737322;
D;008;218112;134;20020201 12:00;P;;;;;;
D;008;218112;134;20020201 12:00;P;;;;;;
D;008;218112;134;20020201 12:00;V;;;;;;
B;008;218198;135;20020201 12:00;;;18;DEVON ST;WALLSEND;2287;1011.8;M;20011109;20011207;205000;A;R;RESIDENCE;;AD;AC;;8223705;
C;008;218198;135;20020201 12:00;1, 2//195445;
D;008;218198;135;20020201 12:00;P;;;;;;
D;008;218198;135;20020201 12:00;V;;;;;;
D;008;218198;135;20020201 12:00;V;;;;;;
B;008;218532;136;20020201 12:00;;;53;DORA ST;MAYFIELD;2304;436.3;M;20010911;20011016;130000;A;R;RESIDENCE;;JD;AC;;8073177;
C;008;218532;136;20020201 12:00;1//357320;
D;008;218532;136;20020201 12:00;P;;;;;;
D;008;218532;136;20020201 12:00;V;;;;;;
B;008;218548;137;20020201 12:00;;;2;DORA ST;MAYFIELD;2304;337;M;20010918;20020110;132000;A;R;RESIDENCE;;JD;AC;;8278425;
C;008;218548;137;20020201 12:00;1//999295;
D;008;218548;137;20020201 12:00;P;;;;;;
D;008;218548;137;20020201 12:00;V;;;;;;
B;008;218983;138;20020201 12:00;;;8;DRYDON ST;WALLSEND;2287;550.1;M;20011109;20011220;125000;A;R;RESIDENCE;;AE;AC;;8275605;
C;008;218983;138;20020201 12:00;23//29899;
D;008;218983;138;20020201 12:00;P;;;;;;
D;008;218983;138;20020201 12:00;V;;;;;;
D;008;218983;138;20020201 12:00;V;;;;;;
D;008;218983;138;20020201 12:00;V;;;;;;
B;008;219157;139;20020201 12:00;;;144;DUMARESQ ST;HAMILTON;2303;;;20011114;20011221;275000;A;R;RESIDENCE;;FT;;;8283553;
C;008;219157;139;20020201 12:00;B//159792;
D;008;219157;139;20020201 12:00;P;;;;;;
D;008;219157;139;20020201 12:00;P;;;;;;
D;008;219157;139;20020201 12:00;V;;;;;;
B;008;219326;140;20020201 12:00;;;16;DUNBAR ST;STOCKTON;2295;;;20010919;20011102;175000;B;R;RESIDENCE;;CV;AC;;4332393;
C;008;219326;140;20020201 12:00;SEC P LOT 8 BK 992 NO 765;
D;008;219326;140;20020201 12:00;P;;;;;;
D;008;219326;140;20020201 12:00;V;;;;;;
B;008;219359;141;20020201 12:00;;;87;DUNBAR ST;STOCKTON;2295;;;20010820;20010820;170000;A;R;RESIDENCE;;HN;AC;;8250758;
C;008;219359;141;20020201 12:00;A//367251;
D;008;219359;141;20020201 12:00;P;;;;;;
D;008;219359;141;20020201 12:00;V;;;;;;
B;008;219409;142;20020201 12:00;;;209;DUNBAR ST;STOCKTON;2295;524.8;M;20010828;20011002;210000;A;R;RESIDENCE;;HN;AC;;8040446;
C;008;219409;142;20020201 12:00;1B//397317;
D;008;219409;142;20020201 12:00;P;;;;;;
D;008;219409;142;20020201 12:00;P;;;;;;
D;008;219409;142;20020201 12:00;V;;;;;;
B;008;219544;143;20020201 12:00;;;2;DURHAM RD;LAMBTON;2299;;;20011101;20011206;164950;A;R;RESIDENCE;;FB;AC;;8226575;
C;008;219544;143;20020201 12:00;3//12045;
D;008;219544;143;20020201 12:00;P;;;;;;
D;008;219544;143;20020201 12:00;P;;;;;;
D;008;219544;143;20020201 12:00;V;;;;;;
B;008;219873;144;20020201 12:00;;;49;EDWARD ST;MEREWETHER;2291;404.7;M;20010920;20011025;350000;A;R;RESIDENCE;;HF;AC;;8221338;
C;008;219873;144;20020201 12:00;1//547105;
D;008;219873;144;20020201 12:00;P;;;;;;
D;008;219873;144;20020201 12:00;P;;;;;;
D;008;219873;144;20020201 12:00;V;;;;;;
D;008;219873;144;20020201 12:00;V;;;;;;
B;008;219894;145;20020201 12:00;;;16;EDWIN ST;MARYVILLE;2293;;;20011123;20020107;120000;A;R;RESIDENCE;;DF;AC;;8267369;
C;008;219894;145;20020201 12:00;9/I/1295;
D;008;219894;145;20020201 12:00;P;;;;;;
D;008;219894;145;20020201 12:00;V;;;;;;
B;008;219912;146;20020201 12:00;;2;63;EIGHTH ST;ADAMSTOWN;2289;;;20011114;20011219;158000;;R;RESIDENCE;2;;XA;;8240959;
C;008;219912;146;20020201 12:00;2//SP 39929;
D;008;219912;146;20020201 12:00;P;;;;;;
D;008;219912;146;20020201 12:00;V;;;;;;
D;008;219912;146;20020201 12:00;V;;;;;;
D;008;219912;146;20020201 12:00;V;;;;;;
B;008;220241;147;20020201 12:00;;;90;ELIZABETH ST;MAYFIELD;2304;335.1;M;20011127;20020111;147000;A;R;RESIDENCE;;JD;;;8284662;
C;008;220241;147;20020201 12:00;B//24867;
D;008;220241;147;20020201 12:00;P;;;;;;
D;008;220241;147;20020201 12:00;P;;;;;;
D;008;220241;147;20020201 12:00;P;;;;;;
D;008;220241;147;20020201 12:00;V;;;;;;
D;008;220241;147;20020201 12:00;V;;;;;;
B;008;220700;148;20020201 12:00;;;16;ENRIGHT ST;BERESFIELD;2322;670.3;M;20010926;20011018;101000;A;R;RESIDENCE;;DB;;;8297827;
C;008;220700;148;20020201 12:00;181//500524;
D;008;220700;148;20020201 12:00;P;;;;;;
D;008;220700;148;20020201 12:00;V;;;;;;
B;008;220702;149;20020201 12:00;;;8;ENRIGHT ST;BERESFIELD;2322;847.3;M;20011114;20011219;93500;A;R;RESIDENCE;;DB;AC;;8229579;
C;008;220702;149;20020201 12:00;201//500525;
D;008;220702;149;20020201 12:00;P;;;;;;
D;008;220702;149;20020201 12:00;V;;;;;;
B;008;220705;150;20020201 12:00;;;2;ENRIGHT ST;BERESFIELD;2322;695.6;M;20011101;20011130;126000;A;R;RESIDENCE;;DB;AC;;8188630;
C;008;220705;150;20020201 12:00;204//500525;
D;008;220705;150;20020201 12:00;P;;;;;;
D;008;220705;150;20020201 12:00;P;;;;;;
D;008;220705;150;20020201 12:00;V;;;;;;
D;008;220705;150;20020201 12:00;V;;;;;;
B;008;220783;151;20020201 12:00;;;22;ERRINGTON AVE;NEW LAMBTON;2305;;;20011106;20011212;233000;A;R;RESIDENCE;;FE;;;8304516;
C;008;220783;151;20020201 12:00;45/2/8570;
D;008;220783;151;20020201 12:00;P;;;;;;
D;008;220783;151;20020201 12:00;P;;;;;;
D;008;220783;151;20020201 12:00;V;;;;;;
D;008;220783;151;20020201 12:00;V;;;;;;
B;008;221054;152;20020201 12:00;;;138;EVERTON ST;BROADMEADOW;2292;;;20011108;20011213;171000;A;R;RESIDENCE;;FT;;;8275299;
C;008;221054;152;20020201 12:00;7//37739;
D;008;221054;152;20020201 12:00;P;;;;;;
D;008;221054;152;20020201 12:00;V;;;;;;
D;008;221054;152;20020201 12:00;V;;;;;;
B;008;221062;153;20020201 12:00;;;161;EVERTON ST;BROADMEADOW;2292;;;20010907;20011102;101000;A;R;RESIDENCE;;FT;AC;;8151048;
C;008;221062;153;20020201 12:00;204/F/979101;
D;008;221062;153;20020201 12:00;P;;;;;;
D;008;221062;153;20020201 12:00;V;;;;;;
B;008;221507;154;20020201 12:00;;;30;FAWCETT ST;MAYFIELD;2304;;;20010903;20010928;170000;A;R;RESIDENCE;;JD;AC;;8260844;
C;008;221507;154;20020201 12:00;17/L/3626;
D;008;221507;154;20020201 12:00;P;;;;;;
D;008;221507;154;20020201 12:00;P;;;;;;
D;008;221507;154;20020201 12:00;V;;;;;;
B;008;221627;155;20020201 12:00;;;6;FENWICK ST;HEXHAM;2322;910.5;M;20011012;20011123;81000;R;R;RESIDENCE;;RJ;AC;;8171620;
C;008;221627;155;20020201 12:00;D//347089;
D;008;221627;155;20020201 12:00;P;;;;;;
D;008;221627;155;20020201 12:00;V;;;;;;
D;008;221627;155;20020201 12:00;V;;;;;;
B;008;221985;156;20020201 12:00;;;39;FITZROY ST;MAYFIELD;2304;322.5;M;20011113;20011220;150000;A;R;RESIDENCE;;JX;;;8289702;
C;008;221985;156;20020201 12:00;4//14236;
D;008;221985;156;20020201 12:00;P;;;;;;
D;008;221985;156;20020201 12:00;P;;;;;;
D;008;221985;156;20020201 12:00;V;;;;;;
D;008;221985;156;20020201 12:00;V;;;;;;
B;008;222414;157;20020201 12:00;;1;19;FLORIBUNDA CL;WARABROOK;2304;;;20011115;20011217;134500;;R;RESIDENCE;1;;XA;;8257971;
C;008;222414;157;20020201 12:00;1//44628;
D;008;222414;157;20020201 12:00;P;;;;;;
