A;007;20020716 14:51;PDANN;
B;007;195170;1;20020716 14:51;;;;;MUSWELLBROOK;2333;10.13;H;20020423;20020605;225000;P;R;RESIDENCE;;PK;RR;;8719624;
C;007;195170;1;20020716 14:51;8//235996;
D;007;195170;1;20020716 14:51;P;;;;;;
D;007;195170;1;20020716 14:51;P;;;;;;
D;007;195170;1;20020716 14:51;P;;;;;;
D;007;195170;1;20020716 14:51;V;;;;;;
B;007;195732;2;20020716 14:51;;;9;KENILWORTH ST;DENMAN;2328;1821;M;19981207;19981207;70000;A;3;COMMERCIAL;;DG;BS;;8757818;
C;007;195732;2;20020716 14:51;5//239428;
D;007;195732;2;20020716 14:51;P;;;;;;
D;007;195732;2;20020716 14:51;P;;;;;;
D;007;195732;2;20020716 14:51;P;;;;;;
D;007;195732;2;20020716 14:51;P;;;;;;
D;007;195732;2;20020716 14:51;V;;;;;;
B;007;195782;3;20020716 14:51;;;8;MARTINDALE ST;DENMAN;2328;607.5;M;20020520;20020606;155000;A;R;RESIDENCE;;DG;;;8765943;
C;007;195782;3;20020716 14:51;12//261318;
D;007;195782;3;20020716 14:51;P;;;;;;
D;007;195782;3;20020716 14:51;V;;;;;;
D;007;195782;3;20020716 14:51;V;;;;;;
B;007;197032;4;20020716 14:51;;;32;ABERDEEN ST;MUSWELLBROOK;2333;725.8;M;20020430;20020612;102000;A;R;RESIDENCE;;AN;AC;;8738228;
C;007;197032;4;20020716 14:51;4//743411;
D;007;197032;4;20020716 14:51;P;;;;;;
D;007;197032;4;20020716 14:51;P;;;;;;
D;007;197032;4;20020716 14:51;V;;;;;;
D;007;197032;4;20020716 14:51;V;;;;;;
B;007;197349;5;20020716 14:51;;;9;BARRINGTON ST;MUSWELLBROOK;2333;689.2;M;20020320;20020621;93000;A;R;RESIDENCE;;AT;AC;;8732275;
C;007;197349;5;20020716 14:51;39//237998;
D;007;197349;5;20020716 14:51;P;;;;;;
D;007;197349;5;20020716 14:51;V;;;;;;
B;007;197405;6;20020716 14:51;;;12;BIRRALEE ST;MUSWELLBROOK;2333;632.3;M;20020514;20020624;137000;A;R;RESIDENCE;;AT;AC;;8752606;
C;007;197405;6;20020716 14:51;D//15370;
D;007;197405;6;20020716 14:51;P;;;;;;
D;007;197405;6;20020716 14:51;P;;;;;;
D;007;197405;6;20020716 14:51;V;;;;;;
B;007;197529;7;20020716 14:51;;;4;BOWFIELD PL;MUSWELLBROOK;2333;570.6;M;20020423;20020613;112000;A;R;RESIDENCE;;AL;AC;;8718385;
C;007;197529;7;20020716 14:51;2//831728;
D;007;197529;7;20020716 14:51;P;;;;;;
D;007;197529;7;20020716 14:51;P;;;;;;
D;007;197529;7;20020716 14:51;V;;;;;;
B;007;197573;8;20020716 14:51;;;40;BRECHT ST;MUSWELLBROOK;2333;499.5;M;20020523;20020628;150000;A;R;RESIDENCE;;AT;AC;;8757767;
C;007;197573;8;20020716 14:51;191//527653;
D;007;197573;8;20020716 14:51;P;;;;;;
D;007;197573;8;20020716 14:51;P;;;;;;
D;007;197573;8;20020716 14:51;V;;;;;;
B;007;197590;9;20020716 14:51;;;48;BRENTWOOD ST;MUSWELLBROOK;2333;663.9;M;20020525;20020628;89000;A;R;RESIDENCE;;AT;AC;;8742065;
C;007;197590;9;20020716 14:51;B//15591;
D;007;197590;9;20020716 14:51;P;;;;;;
D;007;197590;9;20020716 14:51;P;;;;;;
D;007;197590;9;20020716 14:51;V;;;;;;
D;007;197590;9;20020716 14:51;V;;;;;;
B;007;197756;10;20020716 14:51;;;88 A;BROOK ST;MUSWELLBROOK;2333;1074;M;20020502;20020613;86000;A;R;RESIDENCE;;AT;AC;;8728122;
C;007;197756;10;20020716 14:51;40//832062;
D;007;197756;10;20020716 14:51;P;;;;;;
D;007;197756;10;20020716 14:51;P;;;;;;
D;007;197756;10;20020716 14:51;V;;;;;;
B;007;198745;11;20020716 14:51;;;11;GLEN MUNRO RD;MUSWELLBROOK;2333;3500;M;20020502;20020613;66550;I;V;VACANT LAND;;FB;IV;;8734591;
C;007;198745;11;20020716 14:51;7//1018378;
D;007;198745;11;20020716 14:51;P;;;;;;
D;007;198745;11;20020716 14:51;P;;;;;;
D;007;198745;11;20020716 14:51;V;;;;;;
B;007;198757;12;20020716 14:51;;;6;GORUK CL;MUSWELLBROOK;2333;600;M;20020502;20020612;140000;A;R;RESIDENCE;;AL;AC;;8731877;
C;007;198757;12;20020716 14:51;5028//711278;
D;007;198757;12;20020716 14:51;P;;;;;;
D;007;198757;12;20020716 14:51;P;;;;;;
D;007;198757;12;20020716 14:51;V;;;;;;
B;007;198960;13;20020716 14:51;;;55;HUMPHRIES ST;MUSWELLBROOK;2333;689.2;M;20020606;20020621;153000;A;R;RESIDENCE;;AT;AC;;8720469;
C;007;198960;13;20020716 14:51;142//242024;
D;007;198960;13;20020716 14:51;P;;;;;;
D;007;198960;13;20020716 14:51;P;;;;;;
D;007;198960;13;20020716 14:51;V;;;;;;
B;007;199072;14;20020716 14:51;;;62;IRONBARK RD;MUSWELLBROOK;2333;1190;M;20020408;20020531;63000;A;V;VACANT LAND;;AB;AV;;8725443;
C;007;199072;14;20020716 14:51;25//1001348;
D;007;199072;14;20020716 14:51;P;;;;;;
D;007;199072;14;20020716 14:51;V;;;;;;
B;007;199074;15;20020716 14:51;;;;IRONBARK RD;MUSWELLBROOK;2333;3;H;20020515;20020627;110000;S;V;VACANT LAND;;SU;AV;;8758274;
C;007;199074;15;20020716 14:51;1721//829367;
D;007;199074;15;20020716 14:51;P;;;;;;
D;007;199074;15;20020716 14:51;V;;;;;;
B;007;199123;16;20020716 14:51;;;4;JORDON ST;MUSWELLBROOK;2333;619.7;M;20020522;20020703;103000;A;R;RESIDENCE;;AF;;;8766475;
C;007;199123;16;20020716 14:51;B//379676;
D;007;199123;16;20020716 14:51;P;;;;;;
D;007;199123;16;20020716 14:51;V;;;;;;
D;007;199123;16;20020716 14:51;V;;;;;;
B;007;199170;17;20020716 14:51;;;13;KAMILAROI ST;MUSWELLBROOK;2333;1058;M;20020429;20020607;176000;A;R;RESIDENCE;;AC;AC;;8725529;
C;007;199170;17;20020716 14:51;22//260467;
D;007;199170;17;20020716 14:51;P;;;;;;
D;007;199170;17;20020716 14:51;V;;;;;;
D;007;199170;17;20020716 14:51;V;;;;;;
B;007;199227;18;20020716 14:51;;1;76;KING ST;MUSWELLBROOK;2333;;;20020515;20020628;80000;;R;RESIDENCE;1;;XA;;8753575;
C;007;199227;18;20020716 14:51;1//18182;
D;007;199227;18;20020716 14:51;P;;;;;;
D;007;199227;18;20020716 14:51;V;;;;;;
B;007;200332;19;20020716 14:51;;;15;SHAW ST;MUSWELLBROOK;2333;689.2;M;20020626;20020626;90000;A;R;RESIDENCE;;AC;AC;;8737282;
C;007;200332;19;20020716 14:51;29//28425;
D;007;200332;19;20020716 14:51;P;;;;;;
D;007;200332;19;20020716 14:51;P;;;;;;
D;007;200332;19;20020716 14:51;V;;;;;;
