A;008;20020716 14:51;PDANN;
B;008;201985;1;20020716 14:51;;;36;AJAX CL;MARYLAND;2287;705.8;M;20020402;20020520;200000;A;R;RESIDENCE;;AA;;;8758306;
C;008;201985;1;20020716 14:51;22//805266;
D;008;201985;1;20020716 14:51;P;;;;;;
D;008;201985;1;20020716 14:51;V;;;;;;
B;008;202092;2;20020716 14:51;;;4;ALBERT ST;MAYFIELD;2304;360.4;M;20020515;20020626;182000;A;R;RESIDENCE;;JX;;;8727621;
C;008;202092;2;20020716 14:51;22//37438;
D;008;202092;2;20020716 14:51;P;;;;;;
D;008;202092;2;20020716 14:51;V;;;;;;
B;008;202144;3;20020716 14:51;;;14;ALBION ST;MAYFIELD;2304;;;20020419;20020614;165000;A;R;RESIDENCE;;JE;;;8722394;
C;008;202144;3;20020716 14:51;10//338;
D;008;202144;3;20020716 14:51;P;;;;;;
D;008;202144;3;20020716 14:51;V;;;;;;
B;008;202417;4;20020716 14:51;;;19;ALFRED ST;WARATAH;2298;269.2;M;20020426;20020702;222500;A;R;RESIDENCE;;JQ;;;8760858;
C;008;202417;4;20020716 14:51;1//195584;
D;008;202417;4;20020716 14:51;P;;;;;;
D;008;202417;4;20020716 14:51;P;;;;;;
D;008;202417;4;20020716 14:51;V;;;;;;
B;008;202775;5;20020716 14:51;;;16;AVOCA CL;WARATAH WEST;2298;581.7;M;20020513;20020613;89000;A;V;VACANT LAND;;JP;;;8737211;
C;008;202775;5;20020716 14:51;165//218736;
D;008;202775;5;20020716 14:51;P;;;;;;
D;008;202775;5;20020716 14:51;P;;;;;;
D;008;202775;5;20020716 14:51;V;;;;;;
B;008;202777;6;20020716 14:51;;;20;AVOCA CL;WARATAH WEST;2298;607;M;20020514;20020701;87500;A;V;VACANT LAND;;JP;;;8747812;
C;008;202777;6;20020716 14:51;167//218736;
D;008;202777;6;20020716 14:51;P;;;;;;
D;008;202777;6;20020716 14:51;V;;;;;;
B;008;202780;7;20020716 14:51;;;2;AVOCA CL;WARATAH WEST;2298;556.4;M;20020506;20020621;82000;A;V;VACANT LAND;;JP;;;8731621;
C;008;202780;7;20020716 14:51;158//218736;
D;008;202780;7;20020716 14:51;P;;;;;;
D;008;202780;7;20020716 14:51;V;;;;;;
B;008;203214;8;20020716 14:51;;;12;ANDRETTA AVE;ELERMORE VALE;2287;670;M;20020527;20020701;315000;A;R;RESIDENCE;;AJ;;;8752282;
C;008;203214;8;20020716 14:51;332//258508;
D;008;203214;8;20020716 14:51;P;;;;;;
D;008;203214;8;20020716 14:51;P;;;;;;
D;008;203214;8;20020716 14:51;V;;;;;;
B;008;203231;9;20020716 14:51;;;13;ANDREW CL;NORTH LAMBTON;2299;432.8;M;20020426;20020524;174000;A;R;RESIDENCE;;JH;;;8735744;
C;008;203231;9;20020716 14:51;102//858590;
D;008;203231;9;20020716 14:51;P;;;;;;
D;008;203231;9;20020716 14:51;V;;;;;;
D;008;203231;9;20020716 14:51;V;;;;;;
B;008;203657;10;20020716 14:51;;2;6;ARCHER CRES;MARYLAND;2287;;;20020426;20020604;175000;;R;RESIDENCE;2;;;;8739809;
C;008;203657;10;20020716 14:51;2//SP 44260;
D;008;203657;10;20020716 14:51;P;;;;;;
D;008;203657;10;20020716 14:51;V;;;;;;
B;008;203692;11;20020716 14:51;;;21;ARIES WAY;ELERMORE VALE;2287;654.2;M;20020507;20020618;205000;A;R;RESIDENCE;;AL;;;8745974;
C;008;203692;11;20020716 14:51;59//258370;
D;008;203692;11;20020716 14:51;P;;;;;;
D;008;203692;11;20020716 14:51;P;;;;;;
D;008;203692;11;20020716 14:51;V;;;;;;
D;008;203692;11;20020716 14:51;V;;;;;;
B;008;203867;12;20020716 14:51;;;19;ARMSTRONG ST;LAMBTON;2299;;;20020514;20020618;179000;A;R;RESIDENCE;;FA;;;8732510;
C;008;203867;12;20020716 14:51;193//36398;
D;008;203867;12;20020716 14:51;P;;;;;;
D;008;203867;12;20020716 14:51;V;;;;;;
D;008;203867;12;20020716 14:51;V;;;;;;
B;008;204169;13;20020716 14:51;;8;17;ASTBURY ST;NEW LAMBTON;2305;;;20020514;20020607;123000;;R;RESIDENCE;8;;;;8718549;
C;008;204169;13;20020716 14:51;8//4424;
D;008;204169;13;20020716 14:51;P;;;;;;
D;008;204169;13;20020716 14:51;V;;;;;;
B;008;204259;14;20020716 14:51;;;9;ATHLONE WAY;NEWCASTLE;2300;976.9;M;20020527;20020624;108000;A;V;VACANT LAND;;AA;;;8752786;
C;008;204259;14;20020716 14:51;1403//1018235;
D;008;204259;14;20020716 14:51;P;;;;;;
