A;001;20021016 11:00;PDANN;
B;001;71;1;20021016 11:00;;;60;ABERDARE RD;ABERDARE;2325;1012;M;20020821;20020919;110000;A;R;RESIDENCE;;GA;AC;;8993217;
C;001;71;1;20021016 11:00;14/40/758002;
D;001;71;1;20021016 11:00;P;;;;;;
D;001;71;1;20021016 11:00;P;;;;;;
D;001;71;1;20021016 11:00;V;;;;;;
B;001;428;2;20021016 11:00;;;80;CONGEWAI ST;ABERDARE;2325;;;20020823;20020930;125000;A;R;RESIDENCE;;GA;;;9011064;
C;001;428;2;20021016 11:00;23/17/758002;
D;001;428;2;20021016 11:00;P;;;;;;
D;001;428;2;20021016 11:00;V;;;;;;
B;001;1795;3;20021016 11:00;;;8;VERNON ST;CESSNOCK;2325;1011.8;M;20020719;20020823;117000;A;R;RESIDENCE;;GA;;;9013028;
C;001;1795;3;20021016 11:00;19/2/758002;
D;001;1795;3;20021016 11:00;P;;;;;;
D;001;1795;3;20021016 11:00;P;;;;;;
D;001;1795;3;20021016 11:00;V;;;;;;
B;001;1951;4;20021016 11:00;;;227;VINCENT ST;CESSNOCK;2325;265.6;M;20020819;20020930;85000;B;3;SHOP;;CC;BS;;8994783;
C;001;1951;4;20021016 11:00;B//401525;
D;001;1951;4;20021016 11:00;P;;;;;;
D;001;1951;4;20021016 11:00;P;;;;;;
D;001;1951;4;20021016 11:00;V;;;;;;
B;001;1974;5;20021016 11:00;;;25;ABERMAIN ST;ABERMAIN;2326;;;20011215;20020115;3700;A;V;VACANT LAND;;HA;AV;;8987138;
C;001;1974;5;20021016 11:00;1/3/4577;
D;001;1974;5;20021016 11:00;P;;;;;;
D;001;1974;5;20021016 11:00;P;;;;;;
D;001;1974;5;20021016 11:00;V;;;;;;
B;001;1975;6;20021016 11:00;;;23;ABERMAIN ST;ABERMAIN;2326;;;20011215;20020115;4600;A;V;VACANT LAND;;HA;AV;;8987139;
C;001;1975;6;20021016 11:00;2/3/4577;
D;001;1975;6;20021016 11:00;P;;;;;;
D;001;1975;6;20021016 11:00;P;;;;;;
