A;001;20020617 11:48;PDANN;
B;001;682;1;20020617 11:48;;;1;FIFTH ST;CESSNOCK;2325;;;20020326;20020503;165000;A;R;RESIDENCE;;GB;;;8666560;
C;001;682;1;20020617 11:48;6/E/4308;
D;001;682;1;20020617 11:48;P;;;;;;
D;001;682;1;20020617 11:48;P;;;;;;
D;001;682;1;20020617 11:48;V;;;;;;
B;001;1198;2;20020617 11:48;;;31;MELBOURNE ST;ABERDARE;2325;;;20020415;20020528;97000;A;R;RESIDENCE;;GA;;;8650280;
C;001;1198;2;20020617 11:48;7/15/758002;
D;001;1198;2;20020617 11:48;P;;;;;;
D;001;1198;2;20020617 11:48;V;;;;;;
B;001;1611;3;20020617 11:48;;;28;RAWSON ST;ABERDARE;2325;;;20020412;20020513;140000;A;R;RESIDENCE;;GA;;;8643389;
C;001;1611;3;20020617 11:48;19/29/758002;
D;001;1611;3;20020617 11:48;P;;;;;;
D;001;1611;3;20020617 11:48;P;;;;;;
D;001;1611;3;20020617 11:48;V;;;;;;
B;001;2914;4;20020617 11:48;;;1;KNOX ST;ABERNETHY;2325;;;20020503;20020530;27000;A;V;VACANT LAND;;FG;;;8661892;
C;001;2914;4;20020617 11:48;1/11/758005;
D;001;2914;4;20020617 11:48;P;;;;;;
D;001;2914;4;20020617 11:48;V;;;;;;
B;001;4364;5;20020617 11:48;;;19 A;DALWOOD RD;BRANXTON;2335;758.8;M;20020410;20020521;113500;A;R;RESIDENCE;;FA;;;8647520;
C;001;4364;5;20020617 11:48;1/A/1846;
D;001;4364;5;20020617 11:48;P;;;;;;
D;001;4364;5;20020617 11:48;V;;;;;;
D;001;4364;5;20020617 11:48;V;;;;;;
B;001;4491;6;20020617 11:48;;;6;GEORGE ST;EAST BRANXTON;2335;1089;M;20020424;20020530;100000;A;R;RESIDENCE;;FA;;;8657827;
C;001;4491;6;20020617 11:48;8//259718;
D;001;4491;6;20020617 11:48;P;;;;;;
D;001;4491;6;20020617 11:48;P;;;;;;
D;001;4491;6;20020617 11:48;V;;;;;;
D;001;4491;6;20020617 11:48;V;;;;;;
B;001;4946;7;20020617 11:48;;;26;YATES ST;BRANXTON;2335;1012;M;20020306;20020424;245000;A;R;RESIDENCE;;FA;;;8654369;
C;001;4946;7;20020617 11:48;13/E/1846;
D;001;4946;7;20020617 11:48;P;;;;;;
D;001;4946;7;20020617 11:48;P;;;;;;
D;001;4946;7;20020617 11:48;V;;;;;;
D;001;4946;7;20020617 11:48;V;;;;;;
B;001;5389;8;20020617 11:48;;;45;ANSTEY ST;CESSNOCK;2325;;;20020423;20020528;145000;A;R;RESIDENCE;;GE;;;8650062;
C;001;5389;8;20020617 11:48;27/A/6326;
D;001;5389;8;20020617 11:48;P;;;;;;
D;001;5389;8;20020617 11:48;P;;;;;;
D;001;5389;8;20020617 11:48;V;;;;;;
D;001;5389;8;20020617 11:48;V;;;;;;
B;001;5470;9;20020617 11:48;;;7;ATTWATER AVE;CESSNOCK;2325;;;20020502;20020517;185;A;R;RESIDENCE;;GE;;;8656003;
C;001;5470;9;20020617 11:48;51/C/8991;
D;001;5470;9;20020617 11:48;P;;;;;;
D;001;5470;9;20020617 11:48;P;;;;;;
D;001;5470;9;20020617 11:48;V;;;;;;
B;001;6062;10;20020617 11:48;;;93;CHURCH ST;CESSNOCK;2325;;;20020430;20020531;95000;A;R;RESIDENCE;;GE;;;8661876;
C;001;6062;10;20020617 11:48;89//15069;
D;001;6062;10;20020617 11:48;P;;;;;;
D;001;6062;10;20020617 11:48;P;;;;;;
D;001;6062;10;20020617 11:48;V;;;;;;
B;001;6236;11;20020617 11:48;;;34;DANIEL ST;CESSNOCK;2325;;;20020501;20020604;120000;A;R;RESIDENCE;;GP;;;8669118;
C;001;6236;11;20020617 11:48;13/9/5465;
D;001;6236;11;20020617 11:48;P;;;;;;
D;001;6236;11;20020617 11:48;V;;;;;;
B;001;6347;12;20020617 11:48;;;13;DESMOND ST;CESSNOCK;2325;;;20020227;20020506;115000;A;R;RESIDENCE;;GP;;;8649385;
C;001;6347;12;20020617 11:48;7/B/12005;
D;001;6347;12;20020617 11:48;P;;;;;;
D;001;6347;12;20020617 11:48;V;;;;;;
B;001;6543;13;20020617 11:48;;;23;EDITH ST;CESSNOCK;2325;;;20020418;20020530;90000;A;R;RESIDENCE;;GP;;;8663457;
C;001;6543;13;20020617 11:48;C//311594;
D;001;6543;13;20020617 11:48;P;;;;;;
D;001;6543;13;20020617 11:48;V;;;;;;
B;001;6642;14;20020617 11:48;;;48;FERGUSON ST;CESSNOCK;2325;;;20020423;20020530;145000;A;R;RESIDENCE;;GE;;;8666449;
C;001;6642;14;20020617 11:48;6/B/8991;
D;001;6642;14;20020617 11:48;P;;;;;;
D;001;6642;14;20020617 11:48;V;;;;;;
D;001;6642;14;20020617 11:48;V;;;;;;
B;001;7489;15;20020617 11:48;;;31;MACKELLAR ST;CESSNOCK;2325;575.4;M;20020408;20020517;130000;A;R;RESIDENCE;;GK;;;8672289;
C;001;7489;15;20020617 11:48;513//14029;
D;001;7489;15;20020617 11:48;P;;;;;;
D;001;7489;15;20020617 11:48;P;;;;;;
D;001;7489;15;20020617 11:48;V;;;;;;
B;001;7634;16;20020617 11:48;;;83;MACQUARIE AVE;CESSNOCK;2325;607;M;20020412;20020510;130000;A;R;RESIDENCE;;GL;;;8659047;
C;001;7634;16;20020617 11:48;100//28268;
D;001;7634;16;20020617 11:48;P;;;;;;
D;001;7634;16;20020617 11:48;V;;;;;;
D;001;7634;16;20020617 11:48;V;;;;;;
B;001;7692;17;20020617 11:48;;;282;MAITLAND RD;CESSNOCK;2325;909;M;20011214;20020216;831500;A;R;RESIDENCE;;GE;;;8642292;
C;001;7692;17;20020617 11:48;19//4966;
D;001;7692;17;20020617 11:48;P;;;;;;
D;001;7692;17;20020617 11:48;P;;;;;;
D;001;7692;17;20020617 11:48;V;;;;;;
D;001;7692;17;20020617 11:48;V;;;;;;
B;001;7699;18;20020617 11:48;;;298;MAITLAND RD;CESSNOCK;2325;786;M;20020216;20020328;125000;A;R;RESIDENCE;;NB;;;8661719;
C;001;7699;18;20020617 11:48;1/B/6326;
D;001;7699;18;20020617 11:48;P;;;;;;
D;001;7699;18;20020617 11:48;V;;;;;;
B;001;7852;19;20020617 11:48;;;22;MATTHEW ST;CESSNOCK;2325;;;20020328;20020503;110000;A;R;RESIDENCE;;GH;;;8651479;
C;001;7852;19;20020617 11:48;8/5/11969;
D;001;7852;19;20020617 11:48;P;;;;;;
D;001;7852;19;20020617 11:48;P;;;;;;
D;001;7852;19;20020617 11:48;V;;;;;;
D;001;7852;19;20020617 11:48;V;;;;;;
B;001;7906;20;20020617 11:48;;;45;MAVIS ST;CESSNOCK;2325;1360;M;20020228;20020524;305000;A;R;RESIDENCE;;GK;;;8656128;
C;001;7906;20;20020617 11:48;100//710645;
D;001;7906;20;20020617 11:48;P;;;;;;
D;001;7906;20;20020617 11:48;P;;;;;;
D;001;7906;20;20020617 11:48;V;;;;;;
B;001;8247;21;20020617 11:48;;;40;O'BRIEN ST;CESSNOCK;2325;;;20020207;20020308;80000;A;R;RESIDENCE;;GP;;;8648392;
C;001;8247;21;20020617 11:48;17/10/5465;
D;001;8247;21;20020617 11:48;P;;;;;;
D;001;8247;21;20020617 11:48;V;;;;;;
B;001;8526;22;20020617 11:48;;;15;SPENCER ST;CESSNOCK;2325;674.8;M;20020424;20020513;125000;A;R;RESIDENCE;;GE;;;8656066;
C;001;8526;22;20020617 11:48;2//619228;
D;001;8526;22;20020617 11:48;P;;;;;;
D;001;8526;22;20020617 11:48;P;;;;;;
D;001;8526;22;20020617 11:48;P;;;;;;
D;001;8526;22;20020617 11:48;V;;;;;;
B;001;8555;23;20020617 11:48;;;10;SPERRY ST;CESSNOCK;2325;;;20020411;20020523;134000;A;R;RESIDENCE;;GH;;;8648696;
C;001;8555;23;20020617 11:48;15/2/6102;
D;001;8555;23;20020617 11:48;P;;;;;;
D;001;8555;23;20020617 11:48;V;;;;;;
B;001;9376;24;20020617 11:48;;;61;HIGH ST;GRETA;2334;;;20020419;20020524;190000;A;3;SHOP;;NB;;;8646966;
C;001;9376;24;20020617 11:48;1, 2//315119;
D;001;9376;24;20020617 11:48;P;;;;;;
D;001;9376;24;20020617 11:48;P;;;;;;
D;001;9376;24;20020617 11:48;V;;;;;;
B;001;9804;25;20020617 11:48;;;1;WYNDHAM ST;GRETA;2334;;;20020530;20020530;25000;A;R;RESIDENCE;;FB;;;8664965;
C;001;9804;25;20020617 11:48;1/A/177;
D;001;9804;25;20020617 11:48;P;;;;;;
D;001;9804;25;20020617 11:48;V;;;;;;
D;001;9804;25;20020617 11:48;V;;;;;;
B;001;10070;26;20020617 11:48;;;16;HEDDON ST;HEDDON GRETA;2321;402.4;M;20020422;20020527;149000;A;R;RESIDENCE;;HE;;;8658785;
C;001;10070;26;20020617 11:48;10//843466;
D;001;10070;26;20020617 11:48;P;;;;;;
D;001;10070;26;20020617 11:48;V;;;;;;
D;001;10070;26;20020617 11:48;V;;;;;;
B;001;10750;27;20020617 11:48;;;49;ABERDARE ST;KURRI KURRI;2327;;;20020510;20020524;90000;A;R;RESIDENCE;;HC;;;8648478;
C;001;10750;27;20020617 11:48;1//318705;
D;001;10750;27;20020617 11:48;P;;;;;;
D;001;10750;27;20020617 11:48;V;;;;;;
D;001;10750;27;20020617 11:48;V;;;;;;
B;001;11377;28;20020617 11:48;;;106;DEAKIN ST;KURRI KURRI;2327;843.1;M;20020409;20020521;141000;A;R;RESIDENCE;;HC;;;8665787;
C;001;11377;28;20020617 11:48;26//262724;
D;001;11377;28;20020617 11:48;P;;;;;;
D;001;11377;28;20020617 11:48;P;;;;;;
D;001;11377;28;20020617 11:48;V;;;;;;
D;001;11377;28;20020617 11:48;V;;;;;;
B;001;11655;29;20020617 11:48;;;12;GILLIES ST;KURRI KURRI;2327;;;20020418;20020514;126820;A;R;RESIDENCE;;HC;;;8658855;
C;001;11655;29;20020617 11:48;1//115115;
D;001;11655;29;20020617 11:48;P;;;;;;
D;001;11655;29;20020617 11:48;V;;;;;;
D;001;11655;29;20020617 11:48;V;;;;;;
B;001;11959;30;20020617 11:48;;;59;HOPETOUN ST;KURRI KURRI;2327;1012;M;20020424;20020529;113000;A;R;RESIDENCE;;HC;;;8672438;
C;001;11959;30;20020617 11:48;14/38/758590;
D;001;11959;30;20020617 11:48;P;;;;;;
D;001;11959;30;20020617 11:48;P;;;;;;
D;001;11959;30;20020617 11:48;V;;;;;;
B;001;12228;31;20020617 11:48;;;368;LANG ST;KURRI KURRI;2327;;;20020417;20020529;87000;A;R;RESIDENCE;;HC;;;8653217;
C;001;12228;31;20020617 11:48;1//944803;
D;001;12228;31;20020617 11:48;P;;;;;;
D;001;12228;31;20020617 11:48;P;;;;;;
D;001;12228;31;20020617 11:48;V;;;;;;
B;001;12688;32;20020617 11:48;;3;52;RAILWAY PDE;KURRI KURRI;2327;;;20020412;20020524;85000;;R;RESIDENCE;3;;;;8655136;
C;001;12688;32;20020617 11:48;3//19617;
D;001;12688;32;20020617 11:48;P;;;;;;
D;001;12688;32;20020617 11:48;V;;;;;;
B;001;12947;33;20020617 11:48;;;3;RAWSON ST;KURRI KURRI;2327;;;20020422;20020527;163000;A;R;RESIDENCE;;HC;;;8662924;
C;001;12947;33;20020617 11:48;3//321416;
D;001;12947;33;20020617 11:48;P;;;;;;
D;001;12947;33;20020617 11:48;P;;;;;;
D;001;12947;33;20020617 11:48;V;;;;;;
B;001;13440;34;20020617 11:48;;;27;MITCHELL ST;NORTH ROTHBURY;2335;809.4;M;20020426;20020531;22000;A;V;VACANT LAND;;FC;;;8672361;
C;001;13440;34;20020617 11:48;14/E/7554;
D;001;13440;34;20020617 11:48;P;;;;;;
D;001;13440;34;20020617 11:48;V;;;;;;
B;001;13576;35;20020617 11:48;;;23;THOMAS ST;NORTH ROTHBURY;2335;809.4;M;20020408;20020513;114000;R;R;RESIDENCE;;RJ;;;8645704;
C;001;13576;35;20020617 11:48;20/H/7554;
D;001;13576;35;20020617 11:48;P;;;;;;
D;001;13576;35;20020617 11:48;P;;;;;;
D;001;13576;35;20020617 11:48;V;;;;;;
B;001;13594;36;20020617 11:48;;;14;THOMAS ST;NORTH ROTHBURY;2335;;;20020411;20020513;182500;A;R;RESIDENCE;;FC;;;8650613;
C;001;13594;36;20020617 11:48;7/C/7554;
D;001;13594;36;20020617 11:48;P;;;;;;
D;001;13594;36;20020617 11:48;V;;;;;;
B;001;13884;37;20020617 11:48;;;54;MILLFIELD RD;PAXTON;2325;;;20020411;20020523;23000;A;V;VACANT LAND;;FF;;;8657510;
C;001;13884;37;20020617 11:48;33//11825;
D;001;13884;37;20020617 11:48;P;;;;;;
D;001;13884;37;20020617 11:48;V;;;;;;
B;001;14120;38;20020617 11:48;;;15;ABERDARE ST;PELAW MAIN;2327;;;20020424;20020520;110000;A;R;RESIDENCE;;HD;;;8655462;
C;001;14120;38;20020617 11:48;5/8/758834;
D;001;14120;38;20020617 11:48;P;;;;;;
D;001;14120;38;20020617 11:48;P;;;;;;
D;001;14120;38;20020617 11:48;V;;;;;;
B;001;14642;39;20020617 11:48;;;40;APPLETON AVE;WESTON;2326;;;20020416;20020520;88000;A;R;RESIDENCE;;HB;;;8669703;
C;001;14642;39;20020617 11:48;65//12915;
D;001;14642;39;20020617 11:48;P;;;;;;
D;001;14642;39;20020617 11:48;V;;;;;;
D;001;14642;39;20020617 11:48;V;;;;;;
B;001;15553;40;20020617 11:48;;;63;SECOND ST;WESTON;2326;804.9;M;20020406;20020520;81000;A;R;RESIDENCE;;HB;;;8658923;
C;001;15553;40;20020617 11:48;8/29/979187;
D;001;15553;40;20020617 11:48;P;;;;;;
D;001;15553;40;20020617 11:48;V;;;;;;
D;001;15553;40;20020617 11:48;V;;;;;;
B;001;15728;41;20020617 11:48;;;65;STATION ST;WESTON;2326;;;20020419;20020515;150000;B;R;RESIDENCE;;CE;;;8645701;
C;001;15728;41;20020617 11:48;3/5/979187;
D;001;15728;41;20020617 11:48;P;;;;;;
D;001;15728;41;20020617 11:48;V;;;;;;
B;001;16038;42;20020617 11:48;;;133;NEW ENGLAND HWY;GRETA;2334;1360;M;20020301;20020528;1000;A;R;RESIDENCE;;FB;;;8661864;
C;001;16038;42;20020617 11:48;2/B/5904;
D;001;16038;42;20020617 11:48;P;;;;;;
D;001;16038;42;20020617 11:48;V;;;;;;
B;001;16539;43;20020617 11:48;;;29;MILLFIELD RD;MILLFIELD;2325;1012;M;20020304;20020510;80000;A;R;RESIDENCE;;FE;;;8646673;
C;001;16539;43;20020617 11:48;9/E/12493;
D;001;16539;43;20020617 11:48;P;;;;;;
D;001;16539;43;20020617 11:48;P;;;;;;
D;001;16539;43;20020617 11:48;V;;;;;;
D;001;16539;43;20020617 11:48;V;;;;;;
B;001;16812;44;20020617 11:48;;;12;FIRST ST;MILLFIELD;2325;;;20011008;20011031;35500;A;R;RESIDENCE;;FE;;;8659251;
C;001;16812;44;20020617 11:48;43//13302;
D;001;16812;44;20020617 11:48;P;;;;;;
D;001;16812;44;20020617 11:48;V;;;;;;
B;001;17651;45;20020617 11:48;;;;MAIN RD;LAGUNA;2325;2;H;20020405;20020517;50000;R;V;VACANT LAND;;PB;;;8648355;
C;001;17651;45;20020617 11:48;1461//1009810;
D;001;17651;45;20020617 11:48;P;;;;;;
D;001;17651;45;20020617 11:48;V;;;;;;
B;001;17807;46;20020617 11:48;;;;BOREE TR;LAGUNA;2325;8.5;H;20020130;20020424;120000;R;R;RESIDENCE;;RD;;;8639795;
C;001;17807;46;20020617 11:48;6//755213;
D;001;17807;46;20020617 11:48;P;;;;;;
D;001;17807;46;20020617 11:48;P;;;;;;
D;001;17807;46;20020617 11:48;V;;;;;;
D;001;17807;46;20020617 11:48;V;;;;;;
B;001;17956;47;20020617 11:48;;;1;RACECOURSE RD;CESSNOCK;2325;2684;M;20020430;20020528;118000;R;R;RESIDENCE;;RK;;;8644892;
C;001;17956;47;20020617 11:48;8//620314;
D;001;17956;47;20020617 11:48;P;;;;;;
D;001;17956;47;20020617 11:48;V;;;;;;
B;001;18898;48;20020617 11:48;;;26;FRAME DR;ABERMAIN;2326;2303;M;20020411;20020527;134000;R;R;RESIDENCE;;RK;;;8649121;
C;001;18898;48;20020617 11:48;B//374234;
D;001;18898;48;20020617 11:48;P;;;;;;
D;001;18898;48;20020617 11:48;V;;;;;;
B;001;18938;49;20020617 11:48;;;;LUMBY LANE;SAWYERS GULLY;2326;10.12;H;20020412;20020524;272500;R;3;FARM/RURAL;;RL;;;8641298;
C;001;18938;49;20020617 11:48;1//571944;
D;001;18938;49;20020617 11:48;P;;;;;;
D;001;18938;49;20020617 11:48;V;;;;;;
B;001;19441;50;20020617 11:48;;;;OAKEY CREEK RD;POKOLBIN;2320;45.36;H;20020301;20020412;1300000;R;R;RESIDENCE;;RV;;;8652762;
C;001;19441;50;20020617 11:48;14//1031577;
D;001;19441;50;20020617 11:48;P;;;;;;
D;001;19441;50;20020617 11:48;V;;;;;;
B;001;19501;51;20020617 11:48;;17;;THOMPSONS RD;POKOLBIN;2320;;;20020404;20020509;327000;;R;RESIDENCE;17;;;;8628715;
C;001;19501;51;20020617 11:48;17//SP 56525;
D;001;19501;51;20020617 11:48;P;;;;;;
D;001;19501;51;20020617 11:48;P;;;;;;
D;001;19501;51;20020617 11:48;V;;;;;;
B;001;19564;52;20020617 11:48;;2;;THOMPSONS RD;POKOLBIN;2320;;;20020315;20020426;340000;;3;VILLA;2;;;;8663156;
C;001;19564;52;20020617 11:48;2//SP 57946;
D;001;19564;52;20020617 11:48;P;;;;;;
D;001;19564;52;20020617 11:48;P;;;;;;
D;001;19564;52;20020617 11:48;V;;;;;;
B;001;20678;53;20020617 11:48;;;;YANGO CREEK RD;LAGUNA;2325;12.14;H;20020408;20020515;235000;R;V;VACANT LAND;;PC;;;8600396;
C;001;20678;53;20020617 11:48;23//755272;
D;001;20678;53;20020617 11:48;P;;;;;;
D;001;20678;53;20020617 11:48;P;;;;;;
D;001;20678;53;20020617 11:48;V;;;;;;
B;001;2771587;54;20020617 11:48;;;93;EDDEN ST;BELLBIRD;2325;4013;M;20020107;20020307;72000;R;V;VACANT LAND;;RK;;;8648880;
C;001;2771587;54;20020617 11:48;10//1022815;
D;001;2771587;54;20020617 11:48;P;;;;;;
D;001;2771587;54;20020617 11:48;P;;;;;;
D;001;2771587;54;20020617 11:48;V;;;;;;
B;001;2872205;55;20020617 11:48;;;11;O'TOOLE ST;WESTON;2326;770.1;M;20020328;20020513;151750;A;R;RESIDENCE;;HB;;;8637822;
C;001;2872205;55;20020617 11:48;45//264038;
D;001;2872205;55;20020617 11:48;P;;;;;;
D;001;2872205;55;20020617 11:48;V;;;;;;
B;001;2884408;56;20020617 11:48;;;;MIDDLE RD;PAXTON;2325;1.505;H;20020417;20020521;73000;R;V;VACANT LAND;;RC;;;8662553;
C;001;2884408;56;20020617 11:48;2//1034264;
D;001;2884408;56;20020617 11:48;P;;;;;;
D;001;2884408;56;20020617 11:48;P;;;;;;
D;001;2884408;56;20020617 11:48;V;;;;;;
B;001;2899992;57;20020617 11:48;;;;CHURCH ST;WESTON;2326;2.062;H;20020424;20020531;146000;;V;VACANT LAND;;;;;8652995;
C;001;2899992;57;20020617 11:48;27//1039150;
D;001;2899992;57;20020617 11:48;P;;;;;;
D;001;2899992;57;20020617 11:48;P;;;;;;
Z;274;57;57;158;
