A;RTSALEDATA;264;20201214 01:03;VALNET;
B;264;1467245;1;20201214 01:03;;14;323;FOREST RD;HURSTVILLE;2220;;;20201113;20201204;610000;;R;RESIDENCE;14;;;0;AQ618282;
C;264;1467245;1;20201214 01:03;14/SP65717;
D;264;1467245;1;20201214 01:03;P;;;;;;
D;264;1467245;1;20201214 01:03;P;;;;;;
D;264;1467245;1;20201214 01:03;V;;;;;;
B;264;4205061;2;20201214 01:03;;;1 C;GREENBANK ST;HURSTVILLE;2220;;;20201027;20201208;843000;;R;RESIDENCE;201;;;0;AQ625588;
C;264;4205061;2;20201214 01:03;201/SP99194;
D;264;4205061;2;20201214 01:03;P;;;;;;
D;264;4205061;2;20201214 01:03;V;;;;;;
B;264;4233857;3;20201214 01:03;;;37 A;WORONORA PDE;OATLEY;2223;458.4;M;20201114;20201208;1730000;R2;R;RESIDENCE;;KOA;;0;AQ625943;
C;264;4233857;3;20201214 01:03;101/1250001;
D;264;4233857;3;20201214 01:03;P;;;;;;
D;264;4233857;3;20201214 01:03;V;;;;;;
B;264;4217338;4;20201214 01:03;;4;9;DERWENT ST;SOUTH HURSTVILLE;2221;;;20201210;20201210;482500;;R;RESIDENCE;4;;;0;AQ635076;
C;264;4217338;4;20201214 01:03;4/SP99144;
D;264;4217338;4;20201214 01:03;P;;;;;;
D;264;4217338;4;20201214 01:03;V;;;;;;
B;264;2855835;5;20201214 01:03;;6;428;RAILWAY PDE;ALLAWAH;2218;;;20201026;20201207;505000;;R;RESIDENCE;6;;;0;AQ621617;
C;264;2855835;5;20201214 01:03;6/SP69124;
D;264;2855835;5;20201214 01:03;P;;;;;;
D;264;2855835;5;20201214 01:03;V;;;;;;
B;264;1465472;6;20201214 01:03;;;18;DALCASSIA ST;HURSTVILLE;2220;484.92;M;20201023;20201204;1685000;R3;R;RESIDENCE;;SRH;;0;AQ614807;
C;264;1465472;6;20201214 01:03;64/6510;
D;264;1465472;6;20201214 01:03;P;;;;;;
D;264;1465472;6;20201214 01:03;P;;;;;;
D;264;1465472;6;20201214 01:03;V;;;;;;
B;264;1468066;7;20201214 01:03;;54;438;FOREST RD;HURSTVILLE;2220;;;20201026;20201207;680000;;R;RESIDENCE;54;;;0;AQ621376;
C;264;1468066;7;20201214 01:03;54/SP47027;
D;264;1468066;7;20201214 01:03;P;;;;;;
D;264;1468066;7;20201214 01:03;V;;;;;;
B;264;1468066;8;20201214 01:03;;125;438;FOREST RD;HURSTVILLE;2220;;;20201026;20201207;685000;;R;RESIDENCE;125;;;0;AQ621943;
C;264;1468066;8;20201214 01:03;125/SP47027;
D;264;1468066;8;20201214 01:03;P;;;;;;
D;264;1468066;8;20201214 01:03;V;;;;;;
D;264;1468066;8;20201214 01:03;V;;;;;;
B;264;1469222;9;20201214 01:03;;;208;GLOUCESTER RD;HURSTVILLE;2220;401.7;M;20201105;20201209;300000;R2;R;RESIDENCE;;XCC;;50;AQ632255;
C;264;1469222;9;20201214 01:03;6/3406;
D;264;1469222;9;20201214 01:03;P;;;;;;
D;264;1469222;9;20201214 01:03;P;;;;;;
D;264;1469222;9;20201214 01:03;V;;;;;;
D;264;1469222;9;20201214 01:03;V;;;;;;
B;264;1468968;10;20201214 01:03;;;57;GLENWALL ST;KINGSGROVE;2208;539.48;M;20201026;20201207;1256500;R2;R;RESIDENCE;;XBB;;0;AQ620881;
