A;RTSALEDATA;004;20201214 01:00;VALNET;
B;004;150988;1;20201214 01:00;;8;13;WALLACE ST;SWANSEA;2281;;;20200611;20201209;445000;;R;RESIDENCE;8;;;0;AQ629855;
C;004;150988;1;20201214 01:00;8/SP65805;
D;004;150988;1;20201214 01:00;P;;;;;;
D;004;150988;1;20201214 01:00;V;;;;;;
B;004;2880568;2;20201214 01:00;;;58;WYMEERA CCT;WYEE POINT;2259;700.9;M;20201105;20201208;845000;R2;R;RESIDENCE;;ANG;;0;AQ626547;
C;004;2880568;2;20201214 01:00;29/1035946;
D;004;2880568;2;20201214 01:00;P;;;;;;
D;004;2880568;2;20201214 01:00;P;;;;;;
D;004;2880568;2;20201214 01:00;V;;;;;;
D;004;2880568;2;20201214 01:00;V;;;;;;
B;004;2916844;3;20201214 01:00;;;2;SADLIER CL;WARNERS BAY;2282;624.2;M;20201028;20201204;770000;R2;R;RESIDENCE;;ADJ;;0;AQ617049;
C;004;2916844;3;20201214 01:00;12/1040620;
D;004;2916844;3;20201214 01:00;P;;;;;;
D;004;2916844;3;20201214 01:00;P;;;;;;
D;004;2916844;3;20201214 01:00;V;;;;;;
B;004;3411272;4;20201214 01:00;;1;32;TODD ST;BLACKALLS PARK;2283;;;20201027;20201208;500000;;R;RESIDENCE;1;;;0;AQ624904;
C;004;3411272;4;20201214 01:00;1/SP81320;
D;004;3411272;4;20201214 01:00;P;;;;;;
D;004;3411272;4;20201214 01:00;P;;;;;;
D;004;3411272;4;20201214 01:00;V;;;;;;
B;004;3437154;5;20201214 01:00;;1;72;DILKERA AVE;VALENTINE;2280;;;20201016;20201209;1000000;;R;RESIDENCE;1;;;0;AQ630561;
C;004;3437154;5;20201214 01:00;1/SP81905;
D;004;3437154;5;20201214 01:00;P;;;;;;
D;004;3437154;5;20201214 01:00;P;;;;;;
D;004;3437154;5;20201214 01:00;P;;;;;;
D;004;3437154;5;20201214 01:00;V;;;;;;
B;004;4203834;6;20201214 01:00;;;6;VENTURE CL;MORISSET;2264;2164;M;20201124;20201210;520800;IN2;V;VACANT LAND;;ISR;;0;AQ634026;
C;004;4203834;6;20201214 01:00;121/1245171;
D;004;4203834;6;20201214 01:00;P;;;;;;
D;004;4203834;6;20201214 01:00;V;;;;;;
B;004;4203837;7;20201214 01:00;;;18;PROSPERITY CL;MORISSET;2264;1970;M;20200831;20201209;433400;IN2;V;VACANT LAND;;ISR;;0;AQ631279;
C;004;4203837;7;20201214 01:00;124/1245171;
D;004;4203837;7;20201214 01:00;P;;;;;;
D;004;4203837;7;20201214 01:00;V;;;;;;
B;004;4196499;8;20201214 01:00;;2;43;BERRINGAR RD;VALENTINE;2280;218;M;20200926;20201110;765000;;R;RESIDENCE;2;;;0;AQ609930;
C;004;4196499;8;20201214 01:00;2/SP99205;
D;004;4196499;8;20201214 01:00;P;;;;;;
D;004;4196499;8;20201214 01:00;P;;;;;;
D;004;4196499;8;20201214 01:00;V;;;;;;
B;004;4186086;9;20201214 01:00;;;2;BRIERLEY RD;CAMERON PARK;2285;597.5;M;20201106;20201210;835000;R2;R;RESIDENCE;;ACP;;0;AQ634256;
C;004;4186086;9;20201214 01:00;4023/1248691;
D;004;4186086;9;20201214 01:00;P;;;;;;
D;004;4186086;9;20201214 01:00;P;;;;;;
D;004;4186086;9;20201214 01:00;V;;;;;;
B;004;4186089;10;20201214 01:00;;;8;BRIERLEY RD;CAMERON PARK;2285;533.5;M;20201109;20201207;706000;R2;R;RESIDENCE;;ACP;;0;AQ621138;
C;004;4186089;10;20201214 01:00;4026/1248691;
D;004;4186089;10;20201214 01:00;P;;;;;;
D;004;4186089;10;20201214 01:00;V;;;;;;
B;004;4217450;11;20201214 01:00;;1;59;ROSEMARY ROW;RATHMINES;2283;410;M;20201102;20201207;390000;;R;RESIDENCE;1;;;0;AQ620628;
C;004;4217450;11;20201214 01:00;1/SP99603;
D;004;4217450;11;20201214 01:00;P;;;;;;
D;004;4217450;11;20201214 01:00;P;;;;;;
D;004;4217450;11;20201214 01:00;V;;;;;;
B;004;4223434;12;20201214 01:00;;;17;SCARBOROUGH ST;MORISSET;2264;462.1;M;20201106;20201204;298000;R2;V;VACANT LAND;;ANC;;0;AQ617112;
C;004;4223434;12;20201214 01:00;28/1254284;
D;004;4223434;12;20201214 01:00;P;;;;;;
D;004;4223434;12;20201214 01:00;V;;;;;;
B;004;4238252;13;20201214 01:00;;;94;CARROLL CCT;COORANBONG;2265;734.5;M;20201029;20201210;350000;R2;V;VACANT LAND;;ANJ;;0;AQ634282;
C;004;4238252;13;20201214 01:00;973/1255403;
D;004;4238252;13;20201214 01:00;P;;;;;;
D;004;4238252;13;20201214 01:00;V;;;;;;
B;004;4172943;14;20201214 01:00;;212;20;YAMBO ST;MORISSET;2264;142;M;20201029;20201209;387500;;R;RESIDENCE;12;;;0;AQ632292;
C;004;4172943;14;20201214 01:00;12/SP98633;
D;004;4172943;14;20201214 01:00;P;;;;;;
D;004;4172943;14;20201214 01:00;P;;;;;;
D;004;4172943;14;20201214 01:00;V;;;;;;
B;004;4158497;15;20201214 01:00;;;16;BUTTERWORTH ST;CAMERON PARK;2285;366.7;M;20201009;20201204;617500;R2;R;RESIDENCE;;ACP;;0;AQ617148;
C;004;4158497;15;20201214 01:00;4/1246979;
D;004;4158497;15;20201214 01:00;P;;;;;;
D;004;4158497;15;20201214 01:00;V;;;;;;
B;004;4225594;16;20201214 01:00;;;36;PITT ST;TERALBA;2284;1261;M;20201111;20201209;410000;R2;V;VACANT LAND;;AFA;;0;AQ631815;
C;004;4225594;16;20201214 01:00;204/1254623;
D;004;4225594;16;20201214 01:00;P;;;;;;
D;004;4225594;16;20201214 01:00;P;;;;;;
D;004;4225594;16;20201214 01:00;V;;;;;;
D;004;4225594;16;20201214 01:00;V;;;;;;
B;004;102782;17;20201214 01:00;;;14;PARK ST;BELMONT NORTH;2280;588.1;M;20201030;20201204;565000;R2;R;RESIDENCE;;AJE;;0;AQ615500;
C;004;102782;17;20201214 01:00;56/24507;
D;004;102782;17;20201214 01:00;P;;;;;;
D;004;102782;17;20201214 01:00;V;;;;;;
B;004;102835;18;20201214 01:00;;;11;PEARCE AVE;BELMONT;2280;518.5;M;20201023;20201210;710000;R2;R;RESIDENCE;;AJA;;0;AQ633895;
C;004;102835;18;20201214 01:00;86/16596;
D;004;102835;18;20201214 01:00;P;;;;;;
D;004;102835;18;20201214 01:00;P;;;;;;
D;004;102835;18;20201214 01:00;V;;;;;;
D;004;102835;18;20201214 01:00;V;;;;;;
B;004;97728;19;20201214 01:00;;;18;ALKRINGTON AVE;FISHING POINT;2283;743.1;M;20201009;20201204;680000;R2;R;RESIDENCE;;AMG;;0;AQ615469;
C;004;97728;19;20201214 01:00;45/11539;
D;004;97728;19;20201214 01:00;P;;;;;;
D;004;97728;19;20201214 01:00;P;;;;;;
D;004;97728;19;20201214 01:00;V;;;;;;
B;004;101051;20;20201214 01:00;;;14;KANANOOK CRES;BELMONT NORTH;2280;556.4;M;20201023;20201204;623000;R2;R;RESIDENCE;;AJA;;0;AQ614927;
C;004;101051;20;20201214 01:00;18/208653;
D;004;101051;20;20201214 01:00;P;;;;;;
D;004;101051;20;20201214 01:00;V;;;;;;
D;004;101051;20;20201214 01:00;V;;;;;;
B;004;101313;21;20201214 01:00;;;19;LEPTON PDE;JEWELLS;2280;557.4;M;20201023;20201204;750000;R2;R;RESIDENCE;;AJF;;0;AQ618915;
C;004;101313;21;20201214 01:00;41/244655;
D;004;101313;21;20201214 01:00;P;;;;;;
D;004;101313;21;20201214 01:00;V;;;;;;
D;004;101313;21;20201214 01:00;V;;;;;;
B;004;104055;22;20201214 01:00;;;33;WARRIOR ST;BELMONT NORTH;2280;531.1;M;20200924;20201204;675000;R2;R;RESIDENCE;;AJE;;0;AQ616653;
C;004;104055;22;20201214 01:00;6/U/15339;
D;004;104055;22;20201214 01:00;P;;;;;;
D;004;104055;22;20201214 01:00;P;;;;;;
