A;RTSALEDATA;218;20201012 01:07;VALNET;
B;218;4180636;1;20201012 01:07;;;25;BRUCE FERGUSON AVE;BARDIA;2565;1636;M;20200814;20201002;731900;E4;V;VACANT LAND;;PCD;;0;AQ444441;
C;218;4180636;1;20201012 01:07;2221/1230142;
D;218;4180636;1;20201012 01:07;P;;;;;;
D;218;4180636;1;20201012 01:07;P;;;;;;
D;218;4180636;1;20201012 01:07;V;;;;;;
B;218;4157511;2;20201012 01:07;;1;26;THIRD AVE;MACQUARIE FIELDS;2564;234;M;20200821;20201002;460000;;R;RESIDENCE;1;;;0;AQ444343;
C;218;4157511;2;20201012 01:07;1/SP98314;
D;218;4157511;2;20201012 01:07;P;;;;;;
D;218;4157511;2;20201012 01:07;P;;;;;;
D;218;4157511;2;20201012 01:07;V;;;;;;
D;218;4157511;2;20201012 01:07;V;;;;;;
B;218;4209522;3;20201012 01:07;;6;39;CHAMBERLAIN ST;CAMPBELLTOWN;2560;;;20200831;20201008;439000;;R;RESIDENCE;6;;;0;AQ457531;
C;218;4209522;3;20201012 01:07;6/SP99444;
D;218;4209522;3;20201012 01:07;P;;;;;;
D;218;4209522;3;20201012 01:07;V;;;;;;
D;218;4209522;3;20201012 01:07;V;;;;;;
B;218;4214515;4;20201012 01:07;;;10;HAWAIN ST;BARDIA;2565;300;M;20200824;20201007;680000;R1;R;RESIDENCE;;GBA;;0;AQ454403;
C;218;4214515;4;20201012 01:07;90/1240733;
D;218;4214515;4;20201012 01:07;P;;;;;;
D;218;4214515;4;20201012 01:07;V;;;;;;
B;218;4219733;5;20201012 01:07;;;116;LEPPINGTON HOUSE DR;DENHAM COURT;2565;375;M;20200909;20201002;779900;R2;R;RESIDENCE;;LRP;;0;AQ443432;
C;218;4219733;5;20201012 01:07;5008/1233738;
D;218;4219733;5;20201012 01:07;P;;;;;;
D;218;4219733;5;20201012 01:07;P;;;;;;
D;218;4219733;5;20201012 01:07;V;;;;;;
B;218;3012805;6;20201012 01:07;;;38;HERITAGE HEIGHTS CCT;ST HELENS PARK;2560;532.5;M;20200811;20201006;720000;R2;R;RESIDENCE;;AGS;;0;AQ450370;
C;218;3012805;6;20201012 01:07;4203/1056088;
D;218;3012805;6;20201012 01:07;P;;;;;;
D;218;3012805;6;20201012 01:07;V;;;;;;
D;218;3012805;6;20201012 01:07;V;;;;;;
B;218;3587883;7;20201012 01:07;;6;31;CHAMBERLAIN ST;CAMPBELLTOWN;2560;;;20200825;20201006;410000;;R;RESIDENCE;6;;;0;AQ450888;
C;218;3587883;7;20201012 01:07;6/SP85545;
D;218;3587883;7;20201012 01:07;P;;;;;;
D;218;3587883;7;20201012 01:07;V;;;;;;
B;218;4070538;8;20201012 01:07;;;30;MELLISH PDE;GLENFIELD;2167;204;M;20200724;20201007;560000;;R;RESIDENCE;23;;;0;AQ453529;
C;218;4070538;8;20201012 01:07;23/SP96028;
D;218;4070538;8;20201012 01:07;P;;;;;;
D;218;4070538;8;20201012 01:07;P;;;;;;
D;218;4070538;8;20201012 01:07;V;;;;;;
D;218;4070538;8;20201012 01:07;V;;;;;;
B;218;4057079;9;20201012 01:07;;;67;BRUCE FERGUSON AVE;BARDIA;2565;1829;M;20200825;20201006;780000;E4;R;RESIDENCE;;PCD;;0;AQ449863;
C;218;4057079;9;20201012 01:07;4078/1200785;
D;218;4057079;9;20201012 01:07;P;;;;;;
D;218;4057079;9;20201012 01:07;V;;;;;;
D;218;4057079;9;20201012 01:07;V;;;;;;
B;218;4072565;10;20201012 01:07;;;121;WEBBER CCT;BARDIA;2565;230.2;M;20200901;20201006;645000;R3;R;RESIDENCE;;EUB;;0;AQ450339;
C;218;4072565;10;20201012 01:07;58/280064;
D;218;4072565;10;20201012 01:07;P;;;;;;
D;218;4072565;10;20201012 01:07;P;;;;;;
D;218;4072565;10;20201012 01:07;V;;;;;;
B;218;2307223;11;20201012 01:07;;;19;COPPERFIELD DR;AMBARVALE;2560;610;M;20200731;20201002;488000;R2;R;RESIDENCE;;ERA;;0;AQ444462;
C;218;2307223;11;20201012 01:07;1410/703487;
D;218;2307223;11;20201012 01:07;P;;;;;;
D;218;2307223;11;20201012 01:07;V;;;;;;
B;218;2313017;12;20201012 01:07;;;98 B;EVELYN ST;MACQUARIE FIELDS;2564;291.7;M;20200824;20201006;510000;R2;R;RESIDENCE;;EDM;;0;AQ447687;
C;218;2313017;12;20201012 01:07;41/842296;
D;218;2313017;12;20201012 01:07;P;;;;;;
D;218;2313017;12;20201012 01:07;V;;;;;;
B;218;2310511;13;20201012 01:07;;;22;DONALBAIN CCT;ROSEMEADOW;2560;685.4;M;20200815;20201006;530000;R2;R;RESIDENCE;;ERR;;0;AQ449303;
C;218;2310511;13;20201012 01:07;54/702037;
D;218;2310511;13;20201012 01:07;P;;;;;;
D;218;2310511;13;20201012 01:07;V;;;;;;
D;218;2310511;13;20201012 01:07;V;;;;;;
B;218;2317776;14;20201012 01:07;;;9;GUERNSEY AVE;MINTO;2566;557.6;M;20200826;20201007;648000;R2;R;RESIDENCE;;EMM;;0;AQ453302;
C;218;2317776;14;20201012 01:07;4/252983;
D;218;2317776;14;20201012 01:07;P;;;;;;
D;218;2317776;14;20201012 01:07;P;;;;;;
D;218;2317776;14;20201012 01:07;V;;;;;;
D;218;2317776;14;20201012 01:07;V;;;;;;
B;218;2317851;15;20201012 01:07;;;20;GUISE RD;BRADBURY;2560;613.4;M;20200427;20201008;230000;R2;R;RESIDENCE;;ADB;;0;AQ454958;
C;218;2317851;15;20201012 01:07;599/236746;
D;218;2317851;15;20201012 01:07;P;;;;;;
D;218;2317851;15;20201012 01:07;P;;;;;;
D;218;2317851;15;20201012 01:07;P;;;;;;
D;218;2317851;15;20201012 01:07;V;;;;;;
B;218;2308249;16;20201012 01:07;;;34;CROMMELIN CRES;ST HELENS PARK;2560;470;M;20200824;20201006;550000;R2;R;RESIDENCE;;AGS;;0;AQ450374;
C;218;2308249;16;20201012 01:07;609/825816;
D;218;2308249;16;20201012 01:07;P;;;;;;
D;218;2308249;16;20201012 01:07;P;;;;;;
D;218;2308249;16;20201012 01:07;V;;;;;;
D;218;2308249;16;20201012 01:07;V;;;;;;
B;218;2311012;17;20201012 01:07;;;72;DUNCANSBY CRES;ST ANDREWS;2566;572.5;M;20200826;20201007;720000;R2;R;RESIDENCE;;ANS;;0;AQ452386;
C;218;2311012;17;20201012 01:07;125/706507;
D;218;2311012;17;20201012 01:07;P;;;;;;
D;218;2311012;17;20201012 01:07;V;;;;;;
D;218;2311012;17;20201012 01:07;V;;;;;;
B;218;2313986;18;20201012 01:07;;;8;FIFTH AVE;MACQUARIE FIELDS;2564;558.2;M;20200801;20201007;707000;R2;R;RESIDENCE;;EDM;;0;AQ452516;
C;218;2313986;18;20201012 01:07;8/258300;
D;218;2313986;18;20201012 01:07;P;;;;;;
D;218;2313986;18;20201012 01:07;P;;;;;;
D;218;2313986;18;20201012 01:07;V;;;;;;
D;218;2313986;18;20201012 01:07;V;;;;;;
B;218;2311583;19;20201012 01:07;;;10;EDMUND PL;ROSEMEADOW;2560;801.9;M;20200806;20201002;645000;R2;R;RESIDENCE;;ERR;;0;AQ444582;
C;218;2311583;19;20201012 01:07;16/263445;
D;218;2311583;19;20201012 01:07;P;;;;;;
D;218;2311583;19;20201012 01:07;P;;;;;;
D;218;2311583;19;20201012 01:07;V;;;;;;
D;218;2311583;19;20201012 01:07;V;;;;;;
B;218;2311826;20;20201012 01:07;;;21;ELOUERA CRES;WOODBINE;2560;869.3;M;20200825;20201008;590000;R2;R;RESIDENCE;;ARB;;0;AQ457347;
C;218;2311826;20;20201012 01:07;29/259077;
D;218;2311826;20;20201012 01:07;P;;;;;;
D;218;2311826;20;20201012 01:07;P;;;;;;
D;218;2311826;20;20201012 01:07;P;;;;;;
D;218;2311826;20;20201012 01:07;P;;;;;;
D;218;2311826;20;20201012 01:07;V;;;;;;
D;218;2311826;20;20201012 01:07;V;;;;;;
B;218;3689629;21;20201012 01:07;;;35;TEMPE ST;BARDIA;2565;550;M;20200827;20201008;905000;R1;R;RESIDENCE;;GBA;;0;AQ457599;
C;218;3689629;21;20201012 01:07;1219/1175992;
D;218;3689629;21;20201012 01:07;P;;;;;;
D;218;3689629;21;20201012 01:07;V;;;;;;
B;218;2320489;22;20201012 01:07;;;17;HUMBER PL;INGLEBURN;2565;607.8;M;20200824;20201002;760000;R2;R;RESIDENCE;;EEB;;0;AQ446437;
C;218;2320489;22;20201012 01:07;309/262689;
D;218;2320489;22;20201012 01:07;P;;;;;;
D;218;2320489;22;20201012 01:07;P;;;;;;
D;218;2320489;22;20201012 01:07;V;;;;;;
D;218;2320489;22;20201012 01:07;V;;;;;;
B;218;2325908;23;20201012 01:07;;;2;LINDLEY AVE;MACQUARIE FIELDS;2564;746.1;M;20200827;20201002;735000;R2;R;RESIDENCE;;EDM;;0;AQ446276;
