A;RTSALEDATA;209;20201012 01:07;VALNET;
B;209;2054130;1;20201012 01:07;;29;5;CAMPBELL PDE;BONDI BEACH;2026;37;M;20200822;20201002;958000;;R;RESIDENCE;29;;;0;AQ444380;
C;209;2054130;1;20201012 01:07;29/SP20573;
D;209;2054130;1;20201012 01:07;P;;;;;;
D;209;2054130;1;20201012 01:07;P;;;;;;
D;209;2054130;1;20201012 01:07;V;;;;;;
B;209;2056703;2;20201012 01:07;;;23;DARLING ST;BRONTE;2024;335.1;M;20200817;20201002;2875000;R3;R;RESIDENCE;;AMS;;0;AQ443261;
C;209;2056703;2;20201012 01:07;A/403938;
D;209;2056703;2;20201012 01:07;P;;;;;;
D;209;2056703;2;20201012 01:07;P;;;;;;
D;209;2056703;2;20201012 01:07;V;;;;;;
B;209;2048959;3;20201012 01:07;;;4;ARDEN ST;WAVERLEY;2024;512.2;M;20200708;20201007;2900000;R2;R;RESIDENCE;;AWA;;0;AQ452460;
C;209;2048959;3;20201012 01:07;1/129306;
D;209;2048959;3;20201012 01:07;P;;;;;;
D;209;2048959;3;20201012 01:07;P;;;;;;
D;209;2048959;3;20201012 01:07;V;;;;;;
B;209;2059493;4;20201012 01:07;;1;4;GARDINER ST;BONDI JUNCTION;2022;;;20200826;20201007;1080000;;R;RESIDENCE;1;;;0;AQ452042;
C;209;2059493;4;20201012 01:07;1/SP5901;
D;209;2059493;4;20201012 01:07;P;;;;;;
D;209;2059493;4;20201012 01:07;P;;;;;;
D;209;2059493;4;20201012 01:07;V;;;;;;
B;209;2059590;5;20201012 01:07;;;1 A;GARDYNE ST;BRONTE;2024;309.8;M;20200917;20201008;3200000;R2;R;RESIDENCE;;ABR;;0;AQ456353;
C;209;2059590;5;20201012 01:07;2/214898;
D;209;2059590;5;20201012 01:07;P;;;;;;
D;209;2059590;5;20201012 01:07;P;;;;;;
D;209;2059590;5;20201012 01:07;V;;;;;;
B;209;2060092;6;20201012 01:07;;1;24;GLEN ST;BONDI;2026;;;20200811;20201006;820000;;R;RESIDENCE;1;;;0;AQ449963;
C;209;2060092;6;20201012 01:07;1/SP4865;
D;209;2060092;6;20201012 01:07;P;;;;;;
D;209;2060092;6;20201012 01:07;P;;;;;;
D;209;2060092;6;20201012 01:07;V;;;;;;
D;209;2060092;6;20201012 01:07;V;;;;;;
B;209;2057530;7;20201012 01:07;;;83;DOVER RD;ROSE BAY;2029;539.65;M;20200903;20201006;4090000;R2;R;RESIDENCE;;ADH;;0;AQ450978;
C;209;2057530;7;20201012 01:07;31/1/4342;
D;209;2057530;7;20201012 01:07;P;;;;;;
D;209;2057530;7;20201012 01:07;P;;;;;;
D;209;2057530;7;20201012 01:07;V;;;;;;
B;209;2055505;8;20201012 01:07;;13;2;CLARKE ST;VAUCLUSE;2030;73.4;M;20200821;20201002;750000;;R;RESIDENCE;13;;;0;AQ443134;
C;209;2055505;8;20201012 01:07;13/SP8321;
D;209;2055505;8;20201012 01:07;P;;;;;;
