A;RTSALEDATA;240;20200928 01:03;VALNET;
B;240;3729736;1;20200928 01:03;;;44;FARRAR ST;GILGANDRA;2827;3141;M;20200824;20200921;53000;R1;V;VACANT LAND;;GLR;;0;AQ409007;
C;240;3729736;1;20200928 01:03;3/1189672;
D;240;3729736;1;20200928 01:03;P;;;;;;
D;240;3729736;1;20200928 01:03;V;;;;;;
Z;6;1;1;2;
