A;RTSALEDATA;124;20190715 01:04;VALNET;
B;124;1269034;1;20190715 01:04;;;130;CORONATION DR;ORANGE;2800;1359;M;20190530;20190709;489000;R2;R;RESIDENCE;;ALW;;0;AP382525;
C;124;1269034;1;20190715 01:04;220/527411;
D;124;1269034;1;20190715 01:04;P;;;;;;
D;124;1269034;1;20190715 01:04;P;;;;;;
D;124;1269034;1;20190715 01:04;V;;;;;;
B;124;1266509;2;20190715 01:04;;;148;ANSON ST;ORANGE;2800;600.7;M;20190531;20190705;545000;R1;R;RESIDENCE;;AGS;;0;AP374841;
C;124;1266509;2;20190715 01:04;A/370941;
D;124;1266509;2;20190715 01:04;P;;;;;;
D;124;1266509;2;20190715 01:04;V;;;;;;
B;124;2995264;3;20190715 01:04;;16;189;CLINTON ST;ORANGE;2800;191;M;20190320;20190709;250000;;R;RESIDENCE;16;;;0;AP380614;
C;124;2995264;3;20190715 01:04;16/SP70559;
D;124;2995264;3;20190715 01:04;P;;;;;;
D;124;2995264;3;20190715 01:04;V;;;;;;
B;124;4210729;4;20190715 01:04;;;51;MOONSTONE DR;ORANGE;2800;392.8;M;20190704;20190711;415000;R1;R;RESIDENCE;;AGV;;0;AP387165;
C;124;4210729;4;20190715 01:04;1062/1253230;
D;124;4210729;4;20190715 01:04;P;;;;;;
D;124;4210729;4;20190715 01:04;V;;;;;;
D;124;4210729;4;20190715 01:04;V;;;;;;
B;124;4217545;5;20190715 01:04;;;140;CADIA RD;SPRINGSIDE;2800;25.75;H;20190301;20190513;460000;E3;R;RESIDENCE;;REW;;0;AP279153;
C;124;4217545;5;20190715 01:04;5/6173;
D;124;4217545;5;20190715 01:04;P;;;;;;
D;124;4217545;5;20190715 01:04;P;;;;;;
D;124;4217545;5;20190715 01:04;V;;;;;;
D;124;4217545;5;20190715 01:04;V;;;;;;
B;124;1277870;6;20190715 01:04;;10;331 A;ANSON ST;ORANGE;2800;;;20190611;20190709;370000;;R;RESIDENCE;10;;;0;AP381997;
C;124;1277870;6;20190715 01:04;10/SP56792;
D;124;1277870;6;20190715 01:04;P;;;;;;
D;124;1277870;6;20190715 01:04;V;;;;;;
B;124;1269850;7;20190715 01:04;;;82;EDWARD ST;ORANGE;2800;809.4;M;20190517;20190708;302500;R1;R;RESIDENCE;;AGE;;0;AP379105;
C;124;1269850;7;20190715 01:04;3/333597;
D;124;1269850;7;20190715 01:04;P;;;;;;
D;124;1269850;7;20190715 01:04;V;;;;;;
B;124;1272616;8;20190715 01:04;;;39;KENT AVE;ORANGE;2800;804.2;M;20190607;20190704;360000;R2;R;RESIDENCE;;ALC;;0;AP372088;
C;124;1272616;8;20190715 01:04;8/809760;
D;124;1272616;8;20190715 01:04;P;;;;;;
D;124;1272616;8;20190715 01:04;P;;;;;;
D;124;1272616;8;20190715 01:04;V;;;;;;
D;124;1272616;8;20190715 01:04;V;;;;;;
B;124;1270027;9;20190715 01:04;;;9;EMILY PL;ORANGE;2800;901;M;20190604;20190705;420000;R2;R;RESIDENCE;;ALH;;0;AP374170;
C;124;1270027;9;20190715 01:04;19/867564;
D;124;1270027;9;20190715 01:04;P;;;;;;
D;124;1270027;9;20190715 01:04;V;;;;;;
B;124;1267404;10;20190715 01:04;;;58;BLETCHINGTON ST;ORANGE;2800;1077;M;20190528;20190709;250000;R1;R;RESIDENCE;;AGE;;0;AP381259;
C;124;1267404;10;20190715 01:04;18/588322;
D;124;1267404;10;20190715 01:04;P;;;;;;
D;124;1267404;10;20190715 01:04;V;;;;;;
D;124;1267404;10;20190715 01:04;V;;;;;;
B;124;1273210;11;20190715 01:04;;;16;LEUMEAH RD;ORANGE;2800;581.7;M;20190614;20190705;175000;R2;R;RESIDENCE;;ALG;;0;AP376030;
C;124;1273210;11;20190715 01:04;61/241292;
D;124;1273210;11;20190715 01:04;P;;;;;;
D;124;1273210;11;20190715 01:04;P;;;;;;
D;124;1273210;11;20190715 01:04;V;;;;;;
B;124;1273877;12;20190715 01:04;;;258;MCLACHLAN ST;ORANGE;2800;733.5;M;20190529;20190711;304000;R1;R;RESIDENCE;;AGE;;0;AP386570;
C;124;1273877;12;20190715 01:04;1/384217;
D;124;1273877;12;20190715 01:04;P;;;;;;
D;124;1273877;12;20190715 01:04;V;;;;;;
B;124;1276642;13;20190715 01:04;;;71;PEISLEY ST;ORANGE;2800;448.9;M;20190614;20190709;245000;R1;R;RESIDENCE;;AGS;;0;AP381929;
C;124;1276642;13;20190715 01:04;4/370555;
D;124;1276642;13;20190715 01:04;P;;;;;;
D;124;1276642;13;20190715 01:04;V;;;;;;
B;124;1279423;14;20190715 01:04;;;1;THOMAS BROSNAN WAY;ORANGE;2800;689.2;M;20190529;20190710;345000;R2;R;RESIDENCE;;ALH;;0;AP383284;
C;124;1279423;14;20190715 01:04;36/243832;
D;124;1279423;14;20190715 01:04;P;;;;;;
D;124;1279423;14;20190715 01:04;V;;;;;;
B;124;2831120;15;20190715 01:04;;;36;SOPHIE DR;ORANGE;2800;1049;M;20190611;20190708;399000;R2;R;RESIDENCE;;ALH;;0;AP377743;
C;124;2831120;15;20190715 01:04;8/1028887;
D;124;2831120;15;20190715 01:04;P;;;;;;
D;124;2831120;15;20190715 01:04;V;;;;;;
B;124;3271698;16;20190715 01:04;;;38;CATANIA ST;ORANGE;2800;800;M;20190605;20190710;649000;R1;R;RESIDENCE;;AGV;;0;AP383142;
C;124;3271698;16;20190715 01:04;19/1100610;
D;124;3271698;16;20190715 01:04;P;;;;;;
D;124;3271698;16;20190715 01:04;V;;;;;;
D;124;3271698;16;20190715 01:04;V;;;;;;
B;124;3297115;17;20190715 01:04;;6;39;MOLONG RD;ORANGE;2800;161;M;20190530;20190711;292500;;R;RESIDENCE;6;;;0;AP386250;
C;124;3297115;17;20190715 01:04;6/SP78467;
D;124;3297115;17;20190715 01:04;P;;;;;;
D;124;3297115;17;20190715 01:04;V;;;;;;
D;124;3297115;17;20190715 01:04;V;;;;;;
Z;80;17;17;44;
