A;RTSALEDATA;074;20251201 01:08;VALNET;
B;074;2929390;1;20251201 01:08;;;30;WILLANDRA AVE;GRIFFITH;2680;435.3;M;20251105;20251126;390000;R1;R;RESIDENCE;;GWE;;;AV647054;
C;074;2929390;1;20251201 01:08;1/1043882;
D;074;2929390;1;20251201 01:08;P;;;;;;
D;074;2929390;1;20251201 01:08;P;;;;;;
D;074;2929390;1;20251201 01:08;V;;;;;;
D;074;2929390;1;20251201 01:08;V;;;;;;
B;074;4173177;2;20251201 01:08;;;49;TUCKER ST;GRIFFITH;2680;952.1;M;20251022;20251121;990000;R1;R;RESIDENCE;;EST;;;AV631348;
C;074;4173177;2;20251201 01:08;133/1248542;
D;074;4173177;2;20251201 01:08;P;;;;;;
D;074;4173177;2;20251201 01:08;P;;;;;;
D;074;4173177;2;20251201 01:08;V;;;;;;
D;074;4173177;2;20251201 01:08;V;;;;;;
B;074;6016714;3;20251201 01:08;;;4;SENNA LANE;GRIFFITH;2680;399;M;20251024;20251121;698000;R1;R;RESIDENCE;;EST;;;AV634225;
C;074;6016714;3;20251201 01:08;3/287147;
D;074;6016714;3;20251201 01:08;P;;;;;;
D;074;6016714;3;20251201 01:08;V;;;;;;
B;074;6016721;4;20251201 01:08;;;14;SENNA LANE;GRIFFITH;2680;460.1;M;20251027;20251124;725000;R1;R;RESIDENCE;;EST;;;AV639479;
C;074;6016721;4;20251201 01:08;8/287147;
D;074;6016721;4;20251201 01:08;P;;;;;;
D;074;6016721;4;20251201 01:08;P;;;;;;
D;074;6016721;4;20251201 01:08;V;;;;;;
B;074;563247;5;20251201 01:08;FARM 1099;;48;ERSKINE RD;GRIFFITH;2680;824.8;M;20251025;20251124;500000;R1;R;RESIDENCE;;GWE;;;AV639510;
C;074;563247;5;20251201 01:08;1659/257560;
D;074;563247;5;20251201 01:08;P;;;;;;
D;074;563247;5;20251201 01:08;V;;;;;;
B;074;563296;6;20251201 01:08;;;85;ERSKINE RD;GRIFFITH;2680;1012;M;20251104;20251125;470000;R1;R;RESIDENCE;;GWE;;;AV643219;
C;074;563296;6;20251201 01:08;1474/751709;
D;074;563296;6;20251201 01:08;P;;;;;;
D;074;563296;6;20251201 01:08;V;;;;;;
B;074;565957;7;20251201 01:08;;;14;PARKINSON CRES;GRIFFITH;2680;627.6;M;20251022;20251124;383000;R1;R;RESIDENCE;;GWE;;;AV637996;
C;074;565957;7;20251201 01:08;27/250691;
D;074;565957;7;20251201 01:08;P;;;;;;
D;074;565957;7;20251201 01:08;P;;;;;;
D;074;565957;7;20251201 01:08;V;;;;;;
B;074;564197;8;20251201 01:08;;;3;JARVIS PL;GRIFFITH;2680;852.9;M;20250925;20251125;755000;R1;R;RESIDENCE;;EST;;;AV643690;
C;074;564197;8;20251201 01:08;22/182/758476;
D;074;564197;8;20251201 01:08;P;;;;;;
D;074;564197;8;20251201 01:08;P;;;;;;
D;074;564197;8;20251201 01:08;V;;;;;;
D;074;564197;8;20251201 01:08;V;;;;;;
B;074;567685;9;20251201 01:08;;;48;WILGA ST;HANWOOD;2680;1015;M;20251011;20251124;712000;RU5;R;RESIDENCE;;HAN;;;AV637354;
C;074;567685;9;20251201 01:08;1839/41449;
D;074;567685;9;20251201 01:08;P;;;;;;
D;074;567685;9;20251201 01:08;V;;;;;;
D;074;567685;9;20251201 01:08;V;;;;;;
B;074;567842;10;20251201 01:08;;;26;LOWDE ST;NERICON;2680;1309;M;20251029;20251127;560000;RU5;R;RESIDENCE;;NER;;;AV653825;
C;074;567842;10;20251201 01:08;7/4/758764;
D;074;567842;10;20251201 01:08;P;;;;;;
D;074;567842;10;20251201 01:08;P;;;;;;
D;074;567842;10;20251201 01:08;V;;;;;;
B;074;3275191;11;20251201 01:08;;;19;HILLAM DR;GRIFFITH;2680;711.3;M;20251015;20251126;770000;R1;R;RESIDENCE;;EST;;;AV647939;
C;074;3275191;11;20251201 01:08;84/1099777;
D;074;3275191;11;20251201 01:08;P;;;;;;
D;074;3275191;11;20251201 01:08;P;;;;;;
D;074;3275191;11;20251201 01:08;V;;;;;;
Z;57;11;11;33;
