A;RTSALEDATA;253;20190304 01:05;VALNET;
B;253;2679877;1;20190304 01:05;;;4;PANDORA ST;LIGHTNING RIDGE;2834;1100;M;20190206;20190226;80000;R1;R;RESIDENCE;;AAG;;0;AP86220;
C;253;2679877;1;20190304 01:05;2/114123;
D;253;2679877;1;20190304 01:05;P;;;;;;
D;253;2679877;1;20190304 01:05;P;;;;;;
D;253;2679877;1;20190304 01:05;V;;;;;;
D;253;2679877;1;20190304 01:05;V;;;;;;
D;253;2679877;1;20190304 01:05;V;;;;;;
Z;9;1;1;5;
