A;RTSALEDATA;109;20200316 01:01;VALNET;
B;109;1213924;1;20200316 01:01;KOOLABAH 2;;1856;CARGO RD;LIDSTER;2800;152.9;H;20200115;20200309;1900000;RU1;3;FARM;;RME;;0;AP950835;
C;109;1213924;1;20200316 01:01;2/566293 3/572882;
D;109;1213924;1;20200316 01:01;P;;;;;;
D;109;1213924;1;20200316 01:01;V;;;;;;
B;109;1216185;2;20200316 01:01;;;21;CREEK ST;CUDAL;2864;3237.6;M;20200221;20200312;266000;RU5;R;RESIDENCE;;ZVD;;0;AP958882;
C;109;1216185;2;20200316 01:01;1, 2, 3, 18/2/1864;
D;109;1216185;2;20200316 01:01;P;;;;;;
D;109;1216185;2;20200316 01:01;P;;;;;;
D;109;1216185;2;20200316 01:01;V;;;;;;
B;109;1218988;3;20200316 01:01;;;19;MANCHESTER LANE;CANOBOLAS;2800;18.7;H;20200218;20200311;500000;RU2;R;RESIDENCE;;RLS;;0;AP955921;
C;109;1218988;3;20200316 01:01;5/112243 2/610278;
D;109;1218988;3;20200316 01:01;P;;;;;;
D;109;1218988;3;20200316 01:01;P;;;;;;
D;109;1218988;3;20200316 01:01;V;;;;;;
D;109;1218988;3;20200316 01:01;V;;;;;;
B;109;3407354;4;20200316 01:01;;;1800;CARGO RD;LIDSTER;2800;229.718;H;20200115;20200309;3750000;RU1;3;FARM;;RME;;0;AP951139;
C;109;3407354;4;20200316 01:01;1/1116398 Enclosure Permit 17817;
D;109;3407354;4;20200316 01:01;P;;;;;;
D;109;3407354;4;20200316 01:01;V;;;;;;
D;109;3407354;4;20200316 01:01;V;;;;;;
B;109;4269115;5;20200316 01:01;;;474;CANOBOLAS RD;CANOBOLAS;2800;37.17;H;20190724;20191213;2400000;RU2;3;RURAL;;RLS;;0;AP858396;
C;109;4269115;5;20200316 01:01;11/1002409;
D;109;4269115;5;20200316 01:01;P;;;;;;
D;109;4269115;5;20200316 01:01;V;;;;;;
Z;26;5;5;14;
