A;RTSALEDATA;236;20190211 01:19;VALNET;
B;236;2626890;1;20190211 01:19;;;19;GREEN ST;COBAR;2835;1043;M;20181129;20190201;45000;R2;R;RESIDENCE;;ACA;;0;AP36451;
C;236;2626890;1;20190211 01:19;10, 11/6219;
D;236;2626890;1;20190211 01:19;P;;;;;;
D;236;2626890;1;20190211 01:19;V;;;;;;
Z;6;1;1;2;
