A;RTSALEDATA;221;20190211 01:19;VALNET;
B;221;2438009;1;20190211 01:19;;;30;COLEMAN ST;MERRYLANDS;2160;696.77;M;20181205;20190124;828000;R2;R;RESIDENCE;;AAD;;0;AP31991;
C;221;2438009;1;20190211 01:19;4/10361;
D;221;2438009;1;20190211 01:19;P;;;;;;
D;221;2438009;1;20190211 01:19;P;;;;;;
D;221;2438009;1;20190211 01:19;V;;;;;;
D;221;2438009;1;20190211 01:19;V;;;;;;
B;221;2438440;2;20190211 01:19;;;13;CROFT AVE;MERRYLANDS;2160;556.4;M;20180430;20190130;915000;R2;R;RESIDENCE;;AAD;;0;AP39342;
C;221;2438440;2;20190211 01:19;9/221688;
D;221;2438440;2;20190211 01:19;P;;;;;;
D;221;2438440;2;20190211 01:19;V;;;;;;
B;221;2441099;3;20190211 01:19;;;34;ESSINGTON ST;WENTWORTHVILLE;2145;682.9;M;20181220;20190201;920000;R2;R;RESIDENCE;;AAH;;0;AP36700;
C;221;2441099;3;20190211 01:19;82/14951;
D;221;2441099;3;20190211 01:19;P;;;;;;
D;221;2441099;3;20190211 01:19;V;;;;;;
D;221;2441099;3;20190211 01:19;V;;;;;;
B;221;2438870;4;20190211 01:19;;;4;CUSACK ST;MERRYLANDS WEST;2160;550.1;M;20190111;20190201;821500;R2;R;RESIDENCE;;AAE;;0;AP38282;
C;221;2438870;4;20190211 01:19;2/220764;
D;221;2438870;4;20190211 01:19;P;;;;;;
D;221;2438870;4;20190211 01:19;P;;;;;;
D;221;2438870;4;20190211 01:19;V;;;;;;
D;221;2438870;4;20190211 01:19;V;;;;;;
B;221;2433680;5;20190211 01:19;;;19;BENAUD ST;GREYSTANES;2145;676.6;M;20181223;20190204;835000;R2;R;RESIDENCE;;AAB;;0;AP41017;
C;221;2433680;5;20190211 01:19;18/238885;
D;221;2433680;5;20190211 01:19;P;;;;;;
D;221;2433680;5;20190211 01:19;P;;;;;;
D;221;2433680;5;20190211 01:19;V;;;;;;
D;221;2433680;5;20190211 01:19;V;;;;;;
B;221;2453969;6;20190211 01:19;;;15;OLD PROSPECT RD;SOUTH WENTWORTHVILLE;2145;803.1;M;20181210;20190201;1925000;B2;R;RESIDENCE;;BBB;;0;AP37010;
C;221;2453969;6;20190211 01:19;18/1/9267;
D;221;2453969;6;20190211 01:19;P;;;;;;
D;221;2453969;6;20190211 01:19;V;;;;;;
B;221;2461941;7;20190211 01:19;;;29;WARREN RD;WOODPARK;2164;575.4;M;20181025;20181207;772500;R2;R;RESIDENCE;;AAF;;0;AP41499;
C;221;2461941;7;20190211 01:19;4/208298;
D;221;2461941;7;20190211 01:19;P;;;;;;
D;221;2461941;7;20190211 01:19;P;;;;;;
D;221;2461941;7;20190211 01:19;V;;;;;;
D;221;2461941;7;20190211 01:19;V;;;;;;
B;221;2446734;8;20190211 01:19;;;30;JAMES ST;GUILDFORD WEST;2161;480.6;M;20181001;20190114;770000;R3;R;RESIDENCE;;AAY;;0;AP42959;
C;221;2446734;8;20190211 01:19;70, 71/12/1968;
D;221;2446734;8;20190211 01:19;P;;;;;;
D;221;2446734;8;20190211 01:19;V;;;;;;
B;221;2460929;9;20190211 01:19;;;8;TRENTON RD;GUILDFORD;2161;682.9;M;20181212;20190111;466000;R2;R;RESIDENCE;;AAC;;67;AN991299;
C;221;2460929;9;20190211 01:19;B/308601;
D;221;2460929;9;20190211 01:19;P;;;;;;
D;221;2460929;9;20190211 01:19;P;;;;;;
D;221;2460929;9;20190211 01:19;V;;;;;;
B;221;4146134;10;20190211 01:19;;;23;VERON ST;WENTWORTHVILLE;2145;;;20180918;20181025;585000;;R;RESIDENCE;17;;;0;AN975110;
C;221;4146134;10;20190211 01:19;17/SP98110;
D;221;4146134;10;20190211 01:19;P;;;;;;
D;221;4146134;10;20190211 01:19;P;;;;;;
D;221;4146134;10;20190211 01:19;V;;;;;;
B;221;4179100;11;20190211 01:19;;4;21;CARINYA RD;GIRRAWEEN;2145;137;M;20180809;20181221;683000;;R;RESIDENCE;4;;XA;0;AN975062;
C;221;4179100;11;20190211 01:19;4/SP98653;
D;221;4179100;11;20190211 01:19;P;;;;;;
D;221;4179100;11;20190211 01:19;V;;;;;;
B;221;4179100;12;20190211 01:19;;5;21;CARINYA RD;GIRRAWEEN;2145;138;M;20180730;20190109;684000;;R;RESIDENCE;5;;XA;0;AP15023;
C;221;4179100;12;20190211 01:19;5/SP98653;
D;221;4179100;12;20190211 01:19;P;;;;;;
D;221;4179100;12;20190211 01:19;P;;;;;;
