A;RTSALEDATA;263;20190211 01:20;VALNET;
B;263;516738;1;20190211 01:20;;;51;VERA ST;COROWA;2646;1220;M;20181220;20190205;272500;R2;R;RESIDENCE;;LCN;;0;AP42086;
C;263;516738;1;20190211 01:20;3/238833;
D;263;516738;1;20190211 01:20;P;;;;;;
D;263;516738;1;20190211 01:20;P;;;;;;
D;263;516738;1;20190211 01:20;V;;;;;;
B;263;516866;2;20190211 01:20;;;57;WANSTEAD ST;COROWA;2646;1.161;H;20181206;20190204;430000;R2;R;RESIDENCE;;BLC;;0;AP40881;
C;263;516866;2;20190211 01:20;2/510264;
D;263;516866;2;20190211 01:20;P;;;;;;
D;263;516866;2;20190211 01:20;P;;;;;;
D;263;516866;2;20190211 01:20;V;;;;;;
D;263;516866;2;20190211 01:20;V;;;;;;
B;263;3591843;3;20190211 01:20;;;;MAHONGA RD;URANA;2645;295.7;H;20181123;20190207;1379604;RU1;3;FARM;;RRX;;0;AP48910;
C;263;3591843;3;20190211 01:20;2/561113 1/563222 93, 210, 211, 212, 216, 217, 218, 222, 223, 224, 257;
C;263;3591843;3;20190211 01:20;/756447;
D;263;3591843;3;20190211 01:20;P;;;;;;
D;263;3591843;3;20190211 01:20;P;;;;;;
D;263;3591843;3;20190211 01:20;V;;;;;;
B;263;530506;4;20190211 01:20;;;99;KENNEDY ST;HOWLONG;2643;2023;M;20190116;20190204;245000;R1;R;RESIDENCE;;AHC;;0;AP40635;
C;263;530506;4;20190211 01:20;10/67/758528;
D;263;530506;4;20190211 01:20;P;;;;;;
D;263;530506;4;20190211 01:20;V;;;;;;
B;263;561158;5;20190211 01:20;;;10180;MAHONGA RD;URANA;2645;156.6;H;20181123;20190207;1379604;RU1;3;FARM;;RRX;;0;AP48910;
C;263;561158;5;20190211 01:20;4/561113;
D;263;561158;5;20190211 01:20;P;;;;;;
D;263;561158;5;20190211 01:20;P;;;;;;
D;263;561158;5;20190211 01:20;V;;;;;;
B;263;3242782;6;20190211 01:20;;;;BROOKONG CREEK RD;URANA;2645;13.05;H;20181123;20190207;1379604;RU1;3;FARM;;RRX;;0;AP48910;
C;263;3242782;6;20190211 01:20;317/756447 Perpetual Lease 90710;
D;263;3242782;6;20190211 01:20;P;;;;;;
D;263;3242782;6;20190211 01:20;P;;;;;;
D;263;3242782;6;20190211 01:20;V;;;;;;
B;263;3265581;7;20190211 01:20;;;168;VICTORIA ST;HOWLONG;2643;2294;M;20181207;20190205;370000;R1;R;RESIDENCE;;AHB;;0;AP42034;
C;263;3265581;7;20190211 01:20;1/1100253;
D;263;3265581;7;20190211 01:20;P;;;;;;
D;263;3265581;7;20190211 01:20;V;;;;;;
D;263;3265581;7;20190211 01:20;V;;;;;;
B;263;3328954;8;20190211 01:20;;;18;RUSSELL ST;HOWLONG;2643;517.1;M;20190121;20190204;54000;R1;V;VACANT LAND;;AHA;;0;AP40652;
C;263;3328954;8;20190211 01:20;61/1113976;
D;263;3328954;8;20190211 01:20;P;;;;;;
D;263;3328954;8;20190211 01:20;V;;;;;;
D;263;3328954;8;20190211 01:20;V;;;;;;
B;263;3821443;9;20190211 01:20;;;196;NAUGHTINS RD;REDLANDS;2646;172.43;H;20181116;20190201;1278000;RU1;3;FARM;;RRD;;0;AP36787;
C;263;3821443;9;20190211 01:20;463, 465, 476, 477, 478, 479, 480/753734 1/1200257;
D;263;3821443;9;20190211 01:20;P;;;;;;
D;263;3821443;9;20190211 01:20;V;;;;;;
D;263;3821443;9;20190211 01:20;V;;;;;;
Z;48;9;10;27;
