A;RTSALEDATA;218;20190805 01:06;VALNET;
B;218;2940428;1;20190805 01:06;;;223;GOULD RD;EAGLE VALE;2558;311.5;M;20190501;20190612;549950;R3;R;RESIDENCE;;DAD;;0;AP426907;
C;218;2940428;1;20190805 01:06;101/1044539;
D;218;2940428;1;20190805 01:06;P;;;;;;
D;218;2940428;1;20190805 01:06;P;;;;;;
D;218;2940428;1;20190805 01:06;V;;;;;;
D;218;2940428;1;20190805 01:06;V;;;;;;
B;218;3377213;2;20190805 01:06;;11;5;HEPHER RD;CAMPBELLTOWN;2560;;;20190501;20190501;300000;;3;COMMERCIAL;11;;;0;AP423746;
C;218;3377213;2;20190805 01:06;11/SP80392;
D;218;3377213;2;20190805 01:06;P;;;;;;
D;218;3377213;2;20190805 01:06;V;;;;;;
B;218;2335572;3;20190805 01:06;SHERWOOD HILL ESTATE;52;17;POPLAR CRES;BRADBURY;2560;;;20190603;20190730;500000;;R;RESIDENCE;52;;;0;AP427742;
C;218;2335572;3;20190805 01:06;52/SP82106;
D;218;2335572;3;20190805 01:06;P;;;;;;
D;218;2335572;3;20190805 01:06;V;;;;;;
D;218;2335572;3;20190805 01:06;V;;;;;;
B;218;2335572;4;20190805 01:06;SHERWOOD HILL ESTATE;54;17;POPLAR CRES;BRADBURY;2560;;;20190617;20190729;470000;;R;RESIDENCE;54;;;0;AP423862;
C;218;2335572;4;20190805 01:06;54/SP82106;
D;218;2335572;4;20190805 01:06;P;;;;;;
D;218;2335572;4;20190805 01:06;V;;;;;;
B;218;4177132;5;20190805 01:06;;;72;RAY SIMPSON AVE;BARDIA;2565;235.1;M;20190701;20190731;320900;R1;V;VACANT LAND;;GBA;;0;AP431604;
C;218;4177132;5;20190805 01:06;2054/1230141;
D;218;4177132;5;20190805 01:06;P;;;;;;
D;218;4177132;5;20190805 01:06;V;;;;;;
B;218;4177133;6;20190805 01:06;;;70;RAY SIMPSON AVE;BARDIA;2565;201.1;M;20190704;20190731;325000;R1;V;VACANT LAND;;GBA;;0;AP431082;
C;218;4177133;6;20190805 01:06;2055/1230141;
D;218;4177133;6;20190805 01:06;P;;;;;;
D;218;4177133;6;20190805 01:06;V;;;;;;
B;218;4142956;7;20190805 01:06;;;26;FAIRBROTHER AVE;DENHAM COURT;2565;450;M;20190702;20190731;817500;R2;R;RESIDENCE;;LRP;;0;AP431862;
C;218;4142956;7;20190805 01:06;4247/1229979;
D;218;4142956;7;20190805 01:06;P;;;;;;
D;218;4142956;7;20190805 01:06;P;;;;;;
D;218;4142956;7;20190805 01:06;V;;;;;;
B;218;4214442;8;20190805 01:06;;;64;RAY SIMPSON AVE;BARDIA;2565;238.9;M;20171129;20190726;406000;;V;VACANT LAND;;;;0;AP423512;
C;218;4214442;8;20190805 01:06;17/1240733;
D;218;4214442;8;20190805 01:06;P;;;;;;
D;218;4214442;8;20190805 01:06;V;;;;;;
B;218;4214472;9;20190805 01:06;;;177;BARDIA AVE;BARDIA;2565;266.3;M;20190704;20190730;385000;;V;VACANT LAND;;;;0;AP429917;
C;218;4214472;9;20190805 01:06;47/1240733;
D;218;4214472;9;20190805 01:06;P;;;;;;
D;218;4214472;9;20190805 01:06;P;;;;;;
D;218;4214472;9;20190805 01:06;V;;;;;;
B;218;4214483;10;20190805 01:06;;;199;BARDIA AVE;BARDIA;2565;214.8;M;20180724;20190730;355000;;R;RESIDENCE;;;;0;AP428435;
C;218;4214483;10;20190805 01:06;58/1240733;
D;218;4214483;10;20190805 01:06;P;;;;;;
D;218;4214483;10;20190805 01:06;V;;;;;;
B;218;4214502;11;20190805 01:06;;;1;PARSONS RD;BARDIA;2565;336.6;M;20190618;20190801;455900;;R;RESIDENCE;;;;0;AP435695;
C;218;4214502;11;20190805 01:06;77/1240733;
D;218;4214502;11;20190805 01:06;P;;;;;;
D;218;4214502;11;20190805 01:06;V;;;;;;
