A;RTSALEDATA;235;20190610 01:05;VALNET;
B;235;4216077;1;20190610 01:05;;;51964;COBB HWY;IVANHOE;2878;18482.6;H;20181116;20190327;3056630;;3;RURAL PROPERT;;;;0;AP181528;
C;235;4216077;1;20190610 01:05;2/757002 3, 4/757015 376/761149 406/761188 2074/763816 PT 1009/768105 ;
C;235;4216077;1;20190610 01:05;Stock Watering Place 1009 Western Land Lease 2322 Western Land Lease 2;
C;235;4216077;1;20190610 01:05;330;
D;235;4216077;1;20190610 01:05;P;;;;;;
D;235;4216077;1;20190610 01:05;P;;;;;;
D;235;4216077;1;20190610 01:05;P;;;;;;
D;235;4216077;1;20190610 01:05;V;;;;;;
B;235;2623966;2;20190610 01:05;;;29;HENLEY ST;MENINDEE;2879;1012;M;20190429;20190605;150000;RU5;R;RESIDENCE;;ZMT;;0;AP301311;
C;235;2623966;2;20190610 01:05;6/34/758669;
D;235;2623966;2;20190610 01:05;P;;;;;;
D;235;2623966;2;20190610 01:05;P;;;;;;
D;235;2623966;2;20190610 01:05;V;;;;;;
Z;15;2;4;7;
