A;RTSALEDATA;216;20190610 01:04;VALNET;
B;216;4169221;1;20190610 01:04;;;1;THIRROUL AVE;BLACKHEATH;2785;436.3;M;20190308;20190605;170000;E4;V;VACANT LAND;;BLH;;0;AP301722;
C;216;4169221;1;20190610 01:04;A/19782;
D;216;4169221;1;20190610 01:04;P;;;;;;
D;216;4169221;1;20190610 01:04;P;;;;;;
D;216;4169221;1;20190610 01:04;V;;;;;;
B;216;2269785;2;20190610 01:04;;8;32;SPRINGWOOD AVE;SPRINGWOOD;2777;;;20190403;20190531;365000;;R;RESIDENCE;8;;;0;AP293438;
C;216;2269785;2;20190610 01:04;8/SP63854;
D;216;2269785;2;20190610 01:04;P;;;;;;
D;216;2269785;2;20190610 01:04;V;;;;;;
D;216;2269785;2;20190610 01:04;V;;;;;;
B;216;2272377;3;20190610 01:04;;;7;DARCY CL;WENTWORTH FALLS;2782;3414.5;M;20190410;20190605;758000;E4;R;RESIDENCE;;WEN;;0;AP302693;
C;216;2272377;3;20190610 01:04;263/751646;
D;216;2272377;3;20190610 01:04;P;;;;;;
D;216;2272377;3;20190610 01:04;P;;;;;;
D;216;2272377;3;20190610 01:04;V;;;;;;
D;216;2272377;3;20190610 01:04;V;;;;;;
B;216;2253848;4;20190610 01:04;;;6;EASTERN AVE;HAZELBROOK;2779;1047.9;M;20190424;20190605;452000;E4;R;RESIDENCE;;HZL;;0;AP302110;
C;216;2253848;4;20190610 01:04;53/10759;
D;216;2253848;4;20190610 01:04;P;;;;;;
D;216;2253848;4;20190610 01:04;P;;;;;;
D;216;2253848;4;20190610 01:04;V;;;;;;
B;216;2254348;5;20190610 01:04;;;34;JOHN ST;HAZELBROOK;2779;1227;M;20190502;20190603;390000;E4;R;RESIDENCE;;HZL;;0;AP297657;
C;216;2254348;5;20190610 01:04;59/7379;
D;216;2254348;5;20190610 01:04;P;;;;;;
D;216;2254348;5;20190610 01:04;P;;;;;;
D;216;2254348;5;20190610 01:04;V;;;;;;
D;216;2254348;5;20190610 01:04;V;;;;;;
B;216;2251857;6;20190610 01:04;;;33;GLENBROOK RD;GLENBROOK;2773;619.7;M;20190404;20190531;960000;E4;R;RESIDENCE;;GBL;;0;AP293427;
C;216;2251857;6;20190610 01:04;3/30578;
D;216;2251857;6;20190610 01:04;P;;;;;;
D;216;2251857;6;20190610 01:04;P;;;;;;
D;216;2251857;6;20190610 01:04;V;;;;;;
D;216;2251857;6;20190610 01:04;V;;;;;;
B;216;2270569;7;20190610 01:04;;;21;THE VALLEY ROAD;VALLEY HEIGHTS;2777;1347;M;20190314;20190531;740000;E4;R;RESIDENCE;;VHL;;0;AP293445;
C;216;2270569;7;20190610 01:04;8/7737;
D;216;2270569;7;20190610 01:04;P;;;;;;
D;216;2270569;7;20190610 01:04;P;;;;;;
D;216;2270569;7;20190610 01:04;V;;;;;;
D;216;2270569;7;20190610 01:04;V;;;;;;
B;216;2274499;8;20190610 01:04;;;37;WARATAH RD;WENTWORTH FALLS;2782;4970;M;20190322;20190531;1410000;A;R;RESIDENCE;;KV;;0;AP292821;
C;216;2274499;8;20190610 01:04;16/3009 1/322485;
D;216;2274499;8;20190610 01:04;P;;;;;;
D;216;2274499;8;20190610 01:04;V;;;;;;
B;216;2246820;9;20190610 01:04;;;60;COUGHLAN RD;BLAXLAND;2774;1453;M;20190417;20190603;1350000;E4;R;RESIDENCE;;BXE;;0;AP296195;
C;216;2246820;9;20190610 01:04;3/1000095;
D;216;2246820;9;20190610 01:04;P;;;;;;
D;216;2246820;9;20190610 01:04;P;;;;;;
D;216;2246820;9;20190610 01:04;V;;;;;;
D;216;2246820;9;20190610 01:04;V;;;;;;
B;216;2249953;10;20190610 01:04;;;1;COOMASSIE AVE;FAULCONBRIDGE;2776;708.2;M;20190506;20190603;628000;R2;R;RESIDENCE;;FBD;;0;AP296978;
C;216;2249953;10;20190610 01:04;25/235995;
D;216;2249953;10;20190610 01:04;P;;;;;;
D;216;2249953;10;20190610 01:04;P;;;;;;
D;216;2249953;10;20190610 01:04;V;;;;;;
B;216;2257879;11;20190610 01:04;;;20;HOPE ST;KATOOMBA;2780;1018;M;20190423;20190604;618000;E4;R;RESIDENCE;;KAP;;0;AP299587;
C;216;2257879;11;20190610 01:04;34/3765;
D;216;2257879;11;20190610 01:04;P;;;;;;
D;216;2257879;11;20190610 01:04;V;;;;;;
D;216;2257879;11;20190610 01:04;V;;;;;;
