A;RTSALEDATA;054;20190610 01:01;VALNET;
B;054;4216151;1;20190610 01:01;;;83;CAINS LANE;COOLAMON;2701;2;H;20181121;20190524;175000;;V;VACANT LAND;;;;0;AP277219;
C;054;4216151;1;20190610 01:01;49/1252259;
D;054;4216151;1;20190610 01:01;P;;;;;;
D;054;4216151;1;20190610 01:01;V;;;;;;
B;054;513643;2;20190610 01:01;;;23;EGAN ST;ARDLETHAN;2665;1151;M;20190430;20190531;8000;RU5;V;VACANT LAND;;ARD;;0;AP292313;
C;054;513643;2;20190610 01:01;16/3/5822;
D;054;513643;2;20190610 01:01;P;;;;;;
D;054;513643;2;20190610 01:01;V;;;;;;
D;054;513643;2;20190610 01:01;V;;;;;;
B;054;512284;3;20190610 01:01;;;119;GRADYS LANE;COOLAMON;2701;16.19;H;20190506;20190603;470000;RU4;R;RESIDENCE;;HCL;;0;AP297170;
C;054;512284;3;20190610 01:01;290/750846;
D;054;512284;3;20190610 01:01;P;;;;;;
D;054;512284;3;20190610 01:01;P;;;;;;
D;054;512284;3;20190610 01:01;V;;;;;;
D;054;512284;3;20190610 01:01;V;;;;;;
Z;17;3;3;9;
