A;RTSALEDATA;083;20201109 01:01;VALNET;
B;083;2998966;1;20201109 01:01;ANGELWOOD;62 I;12;KARRABEE AVE;HUNTLEYS COVE;2111;;;20201007;20201104;1205000;;R;RESIDENCE;62;;;0;AQ527582;
C;083;2998966;1;20201109 01:01;62/SP69423;
D;083;2998966;1;20201109 01:01;P;;;;;;
D;083;2998966;1;20201109 01:01;V;;;;;;
B;083;679095;2;20201109 01:01;;;15;CENTENARY AVE;HUNTERS HILL;2110;1119;M;20200908;20201103;1950000;R2;R;RESIDENCE;;EAH;;0;AQ525533;
C;083;679095;2;20201109 01:01;8/209390;
D;083;679095;2;20201109 01:01;P;;;;;;
D;083;679095;2;20201109 01:01;V;;;;;;
B;083;679046;3;20201109 01:01;;;26;BONNEFIN RD;HUNTERS HILL;2110;657;M;20200919;20201102;2420000;R2;R;RESIDENCE;;EAH;;0;AQ521271;
C;083;679046;3;20201109 01:01;62/13389;
D;083;679046;3;20201109 01:01;P;;;;;;
D;083;679046;3;20201109 01:01;P;;;;;;
D;083;679046;3;20201109 01:01;V;;;;;;
B;083;680405;4;20201109 01:01;;;5 A;JOHN ST;HUNTERS HILL;2110;;;20200919;20201102;2000000;;R;RESIDENCE;1;;;0;AQ522340;
C;083;680405;4;20201109 01:01;1/SP47776;
D;083;680405;4;20201109 01:01;P;;;;;;
D;083;680405;4;20201109 01:01;V;;;;;;
D;083;680405;4;20201109 01:01;V;;;;;;
B;083;680815;5;20201109 01:01;;;38;MAKINSON ST;GLADESVILLE;2111;474.2;M;20200905;20201102;2255000;R2;R;RESIDENCE;;EAG;;0;AQ520909;
C;083;680815;5;20201109 01:01;B/167059;
D;083;680815;5;20201109 01:01;P;;;;;;
D;083;680815;5;20201109 01:01;P;;;;;;
D;083;680815;5;20201109 01:01;V;;;;;;
D;083;680815;5;20201109 01:01;V;;;;;;
B;083;681264;6;20201109 01:01;;;18;MILLING ST;HUNTERS HILL;2110;775.4;M;20200728;20201029;4650000;R2;R;RESIDENCE;;EAH;;0;AQ514215;
C;083;681264;6;20201109 01:01;30/7722;
D;083;681264;6;20201109 01:01;P;;;;;;
D;083;681264;6;20201109 01:01;V;;;;;;
B;083;682006;7;20201109 01:01;;;59;RYDE RD;HUNTERS HILL;2110;694.5;M;20201003;20201105;1950000;R2;R;RESIDENCE;;EAH;;0;AQ532507;
C;083;682006;7;20201109 01:01;8/9100;
D;083;682006;7;20201109 01:01;P;;;;;;
D;083;682006;7;20201109 01:01;P;;;;;;
D;083;682006;7;20201109 01:01;V;;;;;;
D;083;682006;7;20201109 01:01;V;;;;;;
Z;36;7;7;20;
