A;RTSALEDATA;251;20200601 01:03;VALNET;
B;251;4285804;1;20200601 01:03;;;;RICHS RD;TRANGIE;2823;36.024;H;20200513;20200527;150000;RU1;3;FARM;;RHN;;0;AQ130240;
C;251;4285804;1;20200601 01:03;120, 121, 124/755126;
D;251;4285804;1;20200601 01:03;P;;;;;;
D;251;4285804;1;20200601 01:03;P;;;;;;
D;251;4285804;1;20200601 01:03;V;;;;;;
Z;7;1;1;3;
