A;RTSALEDATA;528;20200706 01:03;VALNET;
B;528;425385;1;20200706 01:03;;;19;MONTEM ST;BOWNING;2582;2020;M;20200514;20200701;480000;RU5;R;RESIDENCE;;VBN;;0;AQ217810;
C;528;425385;1;20200706 01:03;7/258179;
D;528;425385;1;20200706 01:03;P;;;;;;
D;528;425385;1;20200706 01:03;P;;;;;;
D;528;425385;1;20200706 01:03;V;;;;;;
B;528;2893886;2;20200706 01:03;KARINYA;;101;CATTLE ST;BINALONG;2584;20.97;H;20200529;20200629;650000;R5;R;RESIDENCE;;RBL;;0;AQ208275;
C;528;2893886;2;20200706 01:03;3, 4, 10, 11, 12, 13, 14, 15, 16/12/758109;
D;528;2893886;2;20200706 01:03;P;;;;;;
D;528;2893886;2;20200706 01:03;P;;;;;;
D;528;2893886;2;20200706 01:03;V;;;;;;
B;528;4250644;3;20200706 01:03;;;73;JIPARU DR;MURRUMBATEMAN;2582;1.058;H;20200610;20200630;540000;R5;V;VACANT LAND;;RM1;;0;AQ212077;
C;528;4250644;3;20200706 01:03;122/270586;
D;528;4250644;3;20200706 01:03;P;;;;;;
D;528;4250644;3;20200706 01:03;P;;;;;;
D;528;4250644;3;20200706 01:03;V;;;;;;
D;528;4250644;3;20200706 01:03;V;;;;;;
B;528;427593;4;20200706 01:03;;;7;ADELE ST;YASS;2582;770.1;M;20200515;20200626;430000;B2;3;OFFICE;;BYC;;0;AQ205534;
C;528;427593;4;20200706 01:03;2/578596;
D;528;427593;4;20200706 01:03;P;;;;;;
D;528;427593;4;20200706 01:03;V;;;;;;
D;528;427593;4;20200706 01:03;V;;;;;;
B;528;428232;5;20200706 01:03;;;14;GRAMPIAN ST;YASS;2582;1012;M;20200427;20200626;320000;R1;R;RESIDENCE;;RY3;;0;AQ202511;
C;528;428232;5;20200706 01:03;D/402421;
D;528;428232;5;20200706 01:03;P;;;;;;
D;528;428232;5;20200706 01:03;P;;;;;;
D;528;428232;5;20200706 01:03;V;;;;;;
D;528;428232;5;20200706 01:03;V;;;;;;
B;528;428409;6;20200706 01:03;;;19 A;HUME ST;YASS;2582;848;M;20200518;20200626;387500;R1;R;RESIDENCE;;RY3;;0;AQ204927;
C;528;428409;6;20200706 01:03;911/791484;
D;528;428409;6;20200706 01:03;P;;;;;;
D;528;428409;6;20200706 01:03;V;;;;;;
D;528;428409;6;20200706 01:03;V;;;;;;
D;528;428409;6;20200706 01:03;V;;;;;;
B;528;428511;7;20200706 01:03;;;39;LEAD ST;YASS;2582;2035;M;20200515;20200626;525000;R1;R;RESIDENCE;;RY1;;0;AQ205470;
C;528;428511;7;20200706 01:03;B/449585;
D;528;428511;7;20200706 01:03;P;;;;;;
D;528;428511;7;20200706 01:03;P;;;;;;
D;528;428511;7;20200706 01:03;V;;;;;;
B;528;4082421;8;20200706 01:03;;;7;BLACKET PL;YASS;2582;1000;M;20190603;20200629;250000;R1;V;VACANT LAND;;RY2;;0;AQ209649;
C;528;4082421;8;20200706 01:03;3/1237626;
D;528;4082421;8;20200706 01:03;P;;;;;;
D;528;4082421;8;20200706 01:03;P;;;;;;
D;528;4082421;8;20200706 01:03;V;;;;;;
B;528;3245740;9;20200706 01:03;;;41;SHAW ST;YASS;2582;1074;M;20200601;20200629;525000;R1;R;RESIDENCE;;RY4;;0;AQ209696;
C;528;3245740;9;20200706 01:03;2/1072699;
D;528;3245740;9;20200706 01:03;P;;;;;;
D;528;3245740;9;20200706 01:03;P;;;;;;
D;528;3245740;9;20200706 01:03;V;;;;;;
D;528;3245740;9;20200706 01:03;V;;;;;;
B;528;3677549;10;20200706 01:03;;;92;GRAND JUNCTION RD;YASS;2582;1787;M;20200604;20200626;750000;R1;R;RESIDENCE;;RY4;;0;AQ204482;
C;528;3677549;10;20200706 01:03;15/1181003;
D;528;3677549;10;20200706 01:03;P;;;;;;
D;528;3677549;10;20200706 01:03;V;;;;;;
D;528;3677549;10;20200706 01:03;V;;;;;;
B;528;4297035;11;20200706 01:03;;;6;CROCKER CL;YASS;2582;923;M;20200401;20200626;255000;;V;VACANT LAND;;;;0;AQ204592;
C;528;4297035;11;20200706 01:03;3/1264180;
D;528;4297035;11;20200706 01:03;P;;;;;;
D;528;4297035;11;20200706 01:03;P;;;;;;
D;528;4297035;11;20200706 01:03;P;;;;;;
D;528;4297035;11;20200706 01:03;V;;;;;;
B;528;4297040;12;20200706 01:03;;;3;CROCKER CL;YASS;2582;811;M;20200508;20200626;245000;;V;VACANT LAND;;;;0;AQ204261;
C;528;4297040;12;20200706 01:03;8/1264180;
D;528;4297040;12;20200706 01:03;P;;;;;;
D;528;4297040;12;20200706 01:03;V;;;;;;
Z;66;12;12;40;
