A;RTSALEDATA;243;20190701 01:11;VALNET;
B;243;2645635;1;20190701 01:11;;;448;MURRAY ST;HAY;2711;934.49;M;20190524;20190621;30000;RU5;R;RESIDENCE;;RAA;;0;AP338613;
C;243;2645635;1;20190701 01:11;8/252199 Housing PRN 215138;
D;243;2645635;1;20190701 01:11;P;;;;;;
D;243;2645635;1;20190701 01:11;V;;;;;;
B;243;2644628;2;20190701 01:11;;;154;MAUDE RD;HAY;2711;7.77;H;20190619;20190625;360000;RU4;R;RESIDENCE;;RRA;;0;AP345483;
C;243;2644628;2;20190701 01:11;47, 48/756755;
D;243;2644628;2;20190701 01:11;P;;;;;;
D;243;2644628;2;20190701 01:11;V;;;;;;
B;243;2644905;3;20190701 01:11;;;442;CHURCH ST;HAY;2711;1012;M;20190603;20190627;20000;RU5;V;VACANT LAND;;RAA;;0;AP353424;
C;243;2644905;3;20190701 01:11;4/35596;
D;243;2644905;3;20190701 01:11;P;;;;;;
D;243;2644905;3;20190701 01:11;V;;;;;;
D;243;2644905;3;20190701 01:11;V;;;;;;
B;243;2644938;4;20190701 01:11;;;356;CHURCH ST;HAY;2711;1075;M;20190524;20190624;135000;RU5;R;RESIDENCE;;RAA;;0;AP344231;
C;243;2644938;4;20190701 01:11;6/33/758507;
D;243;2644938;4;20190701 01:11;P;;;;;;
D;243;2644938;4;20190701 01:11;V;;;;;;
Z;19;4;4;9;
