A;RTSALEDATA;065;20190701 01:03;VALNET;
B;065;2986447;1;20190701 01:03;;;22;CARRINGTON DR;LEETON;2705;1201;M;20190516;20190627;480000;R1;R;RESIDENCE;;AAN;;0;AP352717;
C;065;2986447;1;20190701 01:03;32/1052123;
D;065;2986447;1;20190701 01:03;P;;;;;;
D;065;2986447;1;20190701 01:03;P;;;;;;
D;065;2986447;1;20190701 01:03;V;;;;;;
D;065;2986447;1;20190701 01:03;V;;;;;;
D;065;2986447;1;20190701 01:03;V;;;;;;
D;065;2986447;1;20190701 01:03;V;;;;;;
B;065;539042;2;20190701 01:03;;;15;SEVILLE ST;LEETON;2705;986.4;M;20190517;20190621;273500;R1;R;RESIDENCE;;AAS;;0;AP338063;
C;065;539042;2;20190701 01:03;8/96/758606;
D;065;539042;2;20190701 01:03;P;;;;;;
D;065;539042;2;20190701 01:03;V;;;;;;
B;065;537005;3;20190701 01:03;;;12;ASH ST;LEETON;2705;581.7;M;20190530;20190627;340000;R3;R;RESIDENCE;;AAA;;0;AP352240;
C;065;537005;3;20190701 01:03;3/25323;
D;065;537005;3;20190701 01:03;P;;;;;;
D;065;537005;3;20190701 01:03;V;;;;;;
B;065;539191;4;20190701 01:03;;;15;TERAMO ST;LEETON;2705;841;M;20190527;20190624;250000;R1;R;RESIDENCE;;AAN;;0;AP341581;
C;065;539191;4;20190701 01:03;14/815968;
D;065;539191;4;20190701 01:03;P;;;;;;
D;065;539191;4;20190701 01:03;P;;;;;;
D;065;539191;4;20190701 01:03;P;;;;;;
D;065;539191;4;20190701 01:03;V;;;;;;
B;065;536466;5;20190701 01:03;;;91;DEVERIL RD;MERUNGLE HILL;2705;2.164;H;20190612;20190626;312000;RU1;R;RESIDENCE;;HOM;;0;AP348685;
C;065;536466;5;20190701 01:03;9/702467;
D;065;536466;5;20190701 01:03;P;;;;;;
D;065;536466;5;20190701 01:03;P;;;;;;
D;065;536466;5;20190701 01:03;V;;;;;;
D;065;536466;5;20190701 01:03;V;;;;;;
Z;30;5;5;18;
