A;RTSALEDATA;109;20190916 01:04;VALNET;
B;109;1218232;1;20190916 01:04;;;;MARKET ST;MOLONG;2866;2327;M;20190726;20190906;28000;R1;V;VACANT LAND;;ZAB;;0;AP516724;
C;109;1218232;1;20190916 01:04;1/125145 1/125146;
D;109;1218232;1;20190916 01:04;P;;;;;;
D;109;1218232;1;20190916 01:04;P;;;;;;
D;109;1218232;1;20190916 01:04;V;;;;;;
D;109;1218232;1;20190916 01:04;V;;;;;;
B;109;3274872;2;20190916 01:04;;;1;EMU SWAMP RD;EMU SWAMP;2800;106.9;H;20190812;20190911;1225000;RU1;3;FARM;;RGE;;0;AP527261;
C;109;3274872;2;20190916 01:04;1/1088858;
D;109;3274872;2;20190916 01:04;P;;;;;;
D;109;3274872;2;20190916 01:04;P;;;;;;
D;109;3274872;2;20190916 01:04;V;;;;;;
D;109;3274872;2;20190916 01:04;V;;;;;;
B;109;3946308;3;20190916 01:04;;;1868;EUCHAREENA RD;BOOMEY;2866;7.5;H;20190822;20190906;215000;RU1;V;VACANT LAND;;RHG;;0;AP516624;
C;109;3946308;3;20190916 01:04;3/1168367;
D;109;3946308;3;20190916 01:04;P;;;;;;
D;109;3946308;3;20190916 01:04;V;;;;;;
D;109;3946308;3;20190916 01:04;V;;;;;;
B;109;3976698;4;20190916 01:04;;;139;POST OFFICE LANE;LEWIS PONDS;2800;108.566;H;20190809;20190906;275000;RU1;V;VACANT LAND;;RGN;;0;AP517323;
C;109;3976698;4;20190916 01:04;1, 2/128472 40, 41, 71, 72/750381;
D;109;3976698;4;20190916 01:04;P;;;;;;
D;109;3976698;4;20190916 01:04;V;;;;;;
D;109;3976698;4;20190916 01:04;V;;;;;;
Z;24;4;4;14;
