A;RTSALEDATA;252;20200615 01:02;VALNET;
B;252;2677585;1;20200615 01:02;;;1 W;JAMIESON ST;WALCHA;2354;2.62;H;20200424;20200605;560000;R1;R;RESIDENCE;;AAA;;0;AQ152798;
C;252;2677585;1;20200615 01:02;160, 294/756502;
D;252;2677585;1;20200615 01:02;P;;;;;;
D;252;2677585;1;20200615 01:02;P;;;;;;
D;252;2677585;1;20200615 01:02;P;;;;;;
D;252;2677585;1;20200615 01:02;P;;;;;;
D;252;2677585;1;20200615 01:02;V;;;;;;
D;252;2677585;1;20200615 01:02;V;;;;;;
B;252;3215705;2;20200615 01:02;;;69 N;LAGOON ST;WALCHA;2354;1346;M;20200529;20200609;480000;R1;R;RESIDENCE;;AAA;;0;AQ159607;
C;252;3215705;2;20200615 01:02;3/817618;
D;252;3215705;2;20200615 01:02;P;;;;;;
D;252;3215705;2;20200615 01:02;P;;;;;;
D;252;3215705;2;20200615 01:02;V;;;;;;
D;252;3215705;2;20200615 01:02;V;;;;;;
Z;16;2;2;10;
