A;RTSALEDATA;148;20200615 01:01;VALNET;
B;148;1645731;1;20200615 01:01;;;69;KERR ST;BALLINA;2478;480.6;M;20200416;20200605;460000;R2;R;RESIDENCE;;AAJ;;0;AQ153706;
C;148;1645731;1;20200615 01:01;2/230062;
D;148;1645731;1;20200615 01:01;P;;;;;;
D;148;1645731;1;20200615 01:01;P;;;;;;
D;148;1645731;1;20200615 01:01;V;;;;;;
D;148;1645731;1;20200615 01:01;V;;;;;;
B;148;1654746;2;20200615 01:01;;;45;PACIFIC HEIGHTS DR;CUMBALUM;2478;1.37;H;20200512;20200609;1325000;RU1;R;RESIDENCE;;RAA;;0;AQ160666;
C;148;1654746;2;20200615 01:01;9/827352;
D;148;1654746;2;20200615 01:01;P;;;;;;
D;148;1654746;2;20200615 01:01;P;;;;;;
D;148;1654746;2;20200615 01:01;V;;;;;;
B;148;1657398;3;20200615 01:01;;;12;SUNCREST AVE;ALSTONVILLE;2477;695.6;M;20200508;20200605;600000;R2;R;RESIDENCE;;ADR;;0;AQ153844;
C;148;1657398;3;20200615 01:01;50/240225;
D;148;1657398;3;20200615 01:01;P;;;;;;
D;148;1657398;3;20200615 01:01;P;;;;;;
D;148;1657398;3;20200615 01:01;V;;;;;;
D;148;1657398;3;20200615 01:01;V;;;;;;
B;148;1644716;4;20200615 01:01;;;50;FENWICK DR;EAST BALLINA;2478;720.8;M;20200603;20200605;1187000;R2;R;RESIDENCE;;AAL;;0;AQ153504;
C;148;1644716;4;20200615 01:01;8/239993;
D;148;1644716;4;20200615 01:01;P;;;;;;
D;148;1644716;4;20200615 01:01;P;;;;;;
D;148;1644716;4;20200615 01:01;V;;;;;;
D;148;1644716;4;20200615 01:01;V;;;;;;
B;148;1649990;5;20200615 01:01;;;12;DRESS CIRCLE DR;LENNOX HEAD;2478;366;M;20200513;20200610;1110000;;R;RESIDENCE;2;;;0;AQ161060;
C;148;1649990;5;20200615 01:01;2/SP36971;
D;148;1649990;5;20200615 01:01;P;;;;;;
D;148;1649990;5;20200615 01:01;P;;;;;;
D;148;1649990;5;20200615 01:01;V;;;;;;
D;148;1649990;5;20200615 01:01;V;;;;;;
B;148;1650094;6;20200615 01:01;;8;77;BALLINA ST;LENNOX HEAD;2478;114;M;20200428;20200609;650000;;R;RESIDENCE;8;;;0;AQ157236;
C;148;1650094;6;20200615 01:01;8/SP45001;
D;148;1650094;6;20200615 01:01;P;;;;;;
D;148;1650094;6;20200615 01:01;P;;;;;;
D;148;1650094;6;20200615 01:01;V;;;;;;
B;148;1655632;7;20200615 01:01;;2;12;ALBERT ST;ALSTONVILLE;2477;318;M;20200420;20200609;100000;;R;RESIDENCE;2;;;0;AQ160418;
C;148;1655632;7;20200615 01:01;2/SP56052;
D;148;1655632;7;20200615 01:01;P;;;;;;
D;148;1655632;7;20200615 01:01;V;;;;;;
D;148;1655632;7;20200615 01:01;V;;;;;;
B;148;3470736;8;20200615 01:01;;;3;JOSEPHINE ST;CUMBALUM;2478;762.5;M;20200508;20200605;730000;R2;R;RESIDENCE;;AAF;;0;AQ156232;
C;148;3470736;8;20200615 01:01;274/1141745;
D;148;3470736;8;20200615 01:01;P;;;;;;
D;148;3470736;8;20200615 01:01;V;;;;;;
B;148;4196228;9;20200615 01:01;;;24;WILLIE WAGTAIL PL;ALSTONVILLE;2477;916.4;M;20200511;20200609;450000;R2;V;VACANT LAND;;ADR;;0;AQ160400;
C;148;4196228;9;20200615 01:01;9/1251548;
D;148;4196228;9;20200615 01:01;P;;;;;;
D;148;4196228;9;20200615 01:01;V;;;;;;
D;148;4196228;9;20200615 01:01;V;;;;;;
B;148;4229798;10;20200615 01:01;;;13;MILLBROOK TCE;WOLLONGBAR;2477;760;M;20200521;20200611;265000;R3;R;RESIDENCE;;WWW;;0;AQ166091;
C;148;4229798;10;20200615 01:01;112/1255390;
D;148;4229798;10;20200615 01:01;P;;;;;;
D;148;4229798;10;20200615 01:01;V;;;;;;
D;148;4229798;10;20200615 01:01;V;;;;;;
D;148;4229798;10;20200615 01:01;V;;;;;;
D;148;4229798;10;20200615 01:01;V;;;;;;
B;148;4294550;11;20200615 01:01;;;7 B;FARRELLY AVE;CUMBALUM;2478;388;M;20191028;20200610;540000;;R;RESIDENCE;2;;;0;AQ161986;
C;148;4294550;11;20200615 01:01;2/SP101479;
D;148;4294550;11;20200615 01:01;P;;;;;;
D;148;4294550;11;20200615 01:01;V;;;;;;
D;148;4294550;11;20200615 01:01;V;;;;;;
B;148;4293791;12;20200615 01:01;;;10;TRELAWNEY AVE;WOLLONGBAR;2477;346;M;20200511;20200605;517000;;R;RESIDENCE;1;;;0;AQ156230;
C;148;4293791;12;20200615 01:01;1/SP101477;
D;148;4293791;12;20200615 01:01;P;;;;;;
D;148;4293791;12;20200615 01:01;V;;;;;;
B;148;4279946;13;20200615 01:01;;;47;BOLWARRA CCT;WOLLONGBAR;2477;857.5;M;20200427;20200611;260000;R3;V;VACANT LAND;;WWW;;0;AQ164472;
C;148;4279946;13;20200615 01:01;82/1262196;
D;148;4279946;13;20200615 01:01;P;;;;;;
D;148;4279946;13;20200615 01:01;V;;;;;;
Z;70;13;13;42;
