A;RTSALEDATA;010;20200615 01:00;VALNET;
B;010;2969770;1;20200615 01:00;;;2396;NELSON BAY RD;WILLIAMTOWN;2318;5.86;H;20200511;20200605;590000;RU2;R;RESIDENCE;;RAW;;0;AQ153625;
C;010;2969770;1;20200615 01:00;1/1036193;
D;010;2969770;1;20200615 01:00;P;;;;;;
D;010;2969770;1;20200615 01:00;P;;;;;;
D;010;2969770;1;20200615 01:00;V;;;;;;
D;010;2969770;1;20200615 01:00;V;;;;;;
B;010;4227889;2;20200615 01:00;;;34;LAKE VIEW CRES;RAYMOND TERRACE;2324;637.2;M;20200318;20200609;635000;R2;R;RESIDENCE;;ABF;;0;AQ158872;
C;010;4227889;2;20200615 01:00;102/1255340;
D;010;4227889;2;20200615 01:00;P;;;;;;
D;010;4227889;2;20200615 01:00;V;;;;;;
B;010;4227894;3;20200615 01:00;;;11;BALUSTER ST;RAYMOND TERRACE;2324;535;M;20200402;20200611;625000;R2;R;RESIDENCE;;ABF;;0;AQ166533;
C;010;4227894;3;20200615 01:00;107/1255340;
D;010;4227894;3;20200615 01:00;P;;;;;;
D;010;4227894;3;20200615 01:00;V;;;;;;
B;010;3582806;4;20200615 01:00;;;10;MONKERAI ST;FERN BAY;2295;646;M;20200508;20200605;870000;R2;R;RESIDENCE;;AAU;;0;AQ153414;
C;010;3582806;4;20200615 01:00;27/280021;
D;010;3582806;4;20200615 01:00;P;;;;;;
D;010;3582806;4;20200615 01:00;P;;;;;;
D;010;3582806;4;20200615 01:00;V;;;;;;
D;010;3582806;4;20200615 01:00;V;;;;;;
B;010;4026068;5;20200615 01:00;;;1367;CLARENCE TOWN RD;SEAHAM;2324;2023;M;20200601;20200605;150000;R2;V;VACANT LAND;;AAX;;0;AQ154607;
C;010;4026068;5;20200615 01:00;9/37/758899;
D;010;4026068;5;20200615 01:00;P;;;;;;
D;010;4026068;5;20200615 01:00;P;;;;;;
D;010;4026068;5;20200615 01:00;V;;;;;;
D;010;4026068;5;20200615 01:00;V;;;;;;
B;010;3220443;6;20200615 01:00;;4;55;MAGNUS ST;NELSON BAY;2315;;;20190801;20200605;1250000;;R;RESIDENCE;4;;;0;AQ154826;
C;010;3220443;6;20200615 01:00;4/SP75527;
D;010;3220443;6;20200615 01:00;P;;;;;;
D;010;3220443;6;20200615 01:00;P;;;;;;
D;010;3220443;6;20200615 01:00;V;;;;;;
D;010;3220443;6;20200615 01:00;V;;;;;;
B;010;267805;7;20200615 01:00;;;10;PACIFIC DR;FINGAL BAY;2315;626;M;20200519;20200609;1625000;R2;R;RESIDENCE;;AAA;;0;AQ157420;
C;010;267805;7;20200615 01:00;20/245234 Perpetual Lease 105144;
