A;RTSALEDATA;257;20190513 01:05;VALNET;
B;257;4201723;1;20190513 01:05;;;75;PRISK ST;GUYRA;2365;1549;M;20190204;20190507;245000;R1;R;RESIDENCE;;GAA;;0;AP236668;
C;257;4201723;1;20190513 01:05;2/1252245;
D;257;4201723;1;20190513 01:05;P;;;;;;
D;257;4201723;1;20190513 01:05;P;;;;;;
D;257;4201723;1;20190513 01:05;V;;;;;;
B;257;3022514;2;20190513 01:05;;;236 B;COCHRANE FIT;CARRAI;2440;80.24;H;20190218;20190329;97000;RU1;V;VACANT LAND;;RRR;;0;AP239166;
C;257;3022514;2;20190513 01:05;2/878600;
D;257;3022514;2;20190513 01:05;P;;;;;;
D;257;3022514;2;20190513 01:05;V;;;;;;
D;257;3022514;2;20190513 01:05;V;;;;;;
B;257;3574150;3;20190513 01:05;;;193;RYANDA CREEK RD;BEN LOMOND;2365;598.93;H;20190412;20190430;2550000;RU1;3;FARM;;RRV;;0;AP220743;
C;257;3574150;3;20190513 01:05;12/111825 20, 24, 25, 86, 87, 88, 89, 103, 110, 114, 151, 160, 164/751;
C;257;3574150;3;20190513 01:05;474 4, 5, 6/1159722;
D;257;3574150;3;20190513 01:05;P;;;;;;
D;257;3574150;3;20190513 01:05;P;;;;;;
D;257;3574150;3;20190513 01:05;V;;;;;;
D;257;3574150;3;20190513 01:05;V;;;;;;
D;257;3574150;3;20190513 01:05;V;;;;;;
D;257;3574150;3;20190513 01:05;V;;;;;;
D;257;3574150;3;20190513 01:05;V;;;;;;
D;257;3574150;3;20190513 01:05;V;;;;;;
B;257;3574150;4;20190513 01:05;;;193;RYANDA CREEK RD;BEN LOMOND;2365;598.93;H;20190412;20190430;1460000;RU1;3;FARM;;RRV;;0;AP220752;
C;257;3574150;4;20190513 01:05;12/111825 20, 24, 25, 86, 87, 88, 89, 103, 110, 114, 151, 160, 164/751;
C;257;3574150;4;20190513 01:05;474 4, 5, 6/1159722;
D;257;3574150;4;20190513 01:05;P;;;;;;
D;257;3574150;4;20190513 01:05;P;;;;;;
D;257;3574150;4;20190513 01:05;V;;;;;;
D;257;3574150;4;20190513 01:05;V;;;;;;
D;257;3574150;4;20190513 01:05;V;;;;;;
D;257;3574150;4;20190513 01:05;V;;;;;;
D;257;3574150;4;20190513 01:05;V;;;;;;
D;257;3574150;4;20190513 01:05;V;;;;;;
B;257;3574150;5;20190513 01:05;;;193;RYANDA CREEK RD;BEN LOMOND;2365;598.93;H;20190412;20190430;3240000;RU1;3;FARM;;RRV;;0;AP220830;
C;257;3574150;5;20190513 01:05;12/111825 20, 24, 25, 86, 87, 88, 89, 103, 110, 114, 151, 160, 164/751;
C;257;3574150;5;20190513 01:05;474 4, 5, 6/1159722;
D;257;3574150;5;20190513 01:05;P;;;;;;
D;257;3574150;5;20190513 01:05;P;;;;;;
D;257;3574150;5;20190513 01:05;V;;;;;;
D;257;3574150;5;20190513 01:05;V;;;;;;
D;257;3574150;5;20190513 01:05;V;;;;;;
D;257;3574150;5;20190513 01:05;V;;;;;;
D;257;3574150;5;20190513 01:05;V;;;;;;
D;257;3574150;5;20190513 01:05;V;;;;;;
B;257;2642938;6;20190513 01:05;;;16;LACKEY ST;GUYRA;2365;815.7;M;20190404;20190509;225000;R1;R;RESIDENCE;;GAA;;0;AP240267;
C;257;2642938;6;20190513 01:05;11/19099;
D;257;2642938;6;20190513 01:05;P;;;;;;
D;257;2642938;6;20190513 01:05;V;;;;;;
D;257;2642938;6;20190513 01:05;V;;;;;;
B;257;2752502;7;20190513 01:05;;;21;MILLIE ST;ARMIDALE;2350;607;M;20190415;20190507;275000;R1;R;RESIDENCE;;AAC;;0;AP236346;
C;257;2752502;7;20190513 01:05;3/38720;
D;257;2752502;7;20190513 01:05;P;;;;;;
D;257;2752502;7;20190513 01:05;V;;;;;;
D;257;2752502;7;20190513 01:05;V;;;;;;
Z;55;7;10;36;
