A;RTSALEDATA;199;20190422 01:04;VALNET;
B;199;1881939;1;20190422 01:04;;;19;EAST ST;URALLA;2358;3514;M;20190305;20190416;387000;R1;R;RESIDENCE;;ULA;;0;AP193402;
C;199;1881939;1;20190422 01:04;24/249180;
D;199;1881939;1;20190422 01:04;P;;;;;;
D;199;1881939;1;20190422 01:04;P;;;;;;
D;199;1881939;1;20190422 01:04;V;;;;;;
D;199;1881939;1;20190422 01:04;V;;;;;;
B;199;1881137;2;20190422 01:04;DELDERFIELD;;315;KENTUCKY RD;KENTUCKY;2354;25.5;H;20190311;20190415;490000;RU1;3;FARM;;URE;;0;AP191799;
C;199;1881137;2;20190422 01:04;227, 228, 229, 230/755829;
D;199;1881137;2;20190422 01:04;P;;;;;;
D;199;1881137;2;20190422 01:04;P;;;;;;
D;199;1881137;2;20190422 01:04;V;;;;;;
Z;13;2;2;7;
