A;RTSALEDATA;098;20201026 01:06;VALNET;
B;098;4140641;1;20201026 01:06;;5;128;BELINDA ST;GERRINGONG;2534;97;M;20200908;20201020;480000;;R;RESIDENCE;5;;;0;AQ486219;
C;098;4140641;1;20201026 01:06;5/SP97826;
D;098;4140641;1;20201026 01:06;P;;;;;;
D;098;4140641;1;20201026 01:06;V;;;;;;
B;098;3020704;2;20201026 01:06;;;7;NEPTUNE ST;GERRINGONG;2534;482.5;M;20200915;20201020;1150000;R2;R;RESIDENCE;;GAL;;0;AQ484857;
C;098;3020704;2;20201026 01:06;112/1052645;
D;098;3020704;2;20201026 01:06;P;;;;;;
D;098;3020704;2;20201026 01:06;P;;;;;;
D;098;3020704;2;20201026 01:06;V;;;;;;
D;098;3020704;2;20201026 01:06;V;;;;;;
D;098;3020704;2;20201026 01:06;V;;;;;;
B;098;3492908;3;20201026 01:06;;3;20;MEARES PL;KIAMA;2533;;;20200908;20201020;625000;;R;RESIDENCE;3;;;0;AQ484716;
C;098;3492908;3;20201026 01:06;3/SP83090;
D;098;3492908;3;20201026 01:06;P;;;;;;
D;098;3492908;3;20201026 01:06;P;;;;;;
D;098;3492908;3;20201026 01:06;V;;;;;;
B;098;1026447;4;20201026 01:06;;;187;QUARTER SESSIONS RD;JAMBEROO;2533;29.15;H;20200813;20201022;2100000;E2;R;RESIDENCE;;KEA;;0;AQ491459;
C;098;1026447;4;20201026 01:06;1/712425;
D;098;1026447;4;20201026 01:06;P;;;;;;
D;098;1026447;4;20201026 01:06;P;;;;;;
D;098;1026447;4;20201026 01:06;V;;;;;;
D;098;1026447;4;20201026 01:06;V;;;;;;
B;098;1024250;5;20201026 01:06;;1;55;COLLINS ST;KIAMA;2533;;;20200917;20201022;1530000;;3;SHOP;1;;;0;AQ491416;
C;098;1024250;5;20201026 01:06;1/SP63414;
D;098;1024250;5;20201026 01:06;P;;;;;;
D;098;1024250;5;20201026 01:06;V;;;;;;
B;098;1027732;6;20201026 01:06;;;32;MEEHAN DR;KIAMA DOWNS;2533;639.3;M;20200922;20201020;699000;R2;R;RESIDENCE;;KAG;;0;AQ486641;
C;098;1027732;6;20201026 01:06;162/260816;
D;098;1027732;6;20201026 01:06;P;;;;;;
D;098;1027732;6;20201026 01:06;P;;;;;;
D;098;1027732;6;20201026 01:06;V;;;;;;
B;098;1023336;7;20201026 01:06;;1;2;BROWN ST;KIAMA;2533;;;20200821;20201016;590000;;3;COMMERCIAL;1;;;0;AQ478148;
C;098;1023336;7;20201026 01:06;1/SP19883;
D;098;1023336;7;20201026 01:06;P;;;;;;
D;098;1023336;7;20201026 01:06;V;;;;;;
B;098;1026325;8;20201026 01:06;;;18;IRVINE ST;KIAMA;2533;829.8;M;20200921;20201019;890000;R2;R;RESIDENCE;;KAL;;0;AQ482770;
C;098;1026325;8;20201026 01:06;34/263449;
D;098;1026325;8;20201026 01:06;P;;;;;;
D;098;1026325;8;20201026 01:06;V;;;;;;
D;098;1026325;8;20201026 01:06;V;;;;;;
B;098;1028985;9;20201026 01:06;;2;29;REID ST;KIAMA;2533;;;20200920;20201016;610000;;R;RESIDENCE;2;;;0;AQ478596;
C;098;1028985;9;20201026 01:06;2/SP38132;
D;098;1028985;9;20201026 01:06;P;;;;;;
D;098;1028985;9;20201026 01:06;V;;;;;;
D;098;1028985;9;20201026 01:06;V;;;;;;
B;098;3679019;10;20201026 01:06;;;23;COOINDA PL;KIAMA;2533;244.9;M;20200924;20201016;670000;R2;R;RESIDENCE;;KAL;;0;AQ476605;
C;098;3679019;10;20201026 01:06;212/1179304;
D;098;3679019;10;20201026 01:06;P;;;;;;
D;098;3679019;10;20201026 01:06;V;;;;;;
B;098;3828864;11;20201026 01:06;;;25;ARNOLD CRES;KIAMA;2533;782;M;20200905;20201012;1150000;R2;R;RESIDENCE;;KAL;;0;AQ464220;
C;098;3828864;11;20201026 01:06;15/270898;
D;098;3828864;11;20201026 01:06;P;;;;;;
D;098;3828864;11;20201026 01:06;P;;;;;;
D;098;3828864;11;20201026 01:06;V;;;;;;
D;098;3828864;11;20201026 01:06;V;;;;;;
B;098;3986965;12;20201026 01:06;;;15;SPROULE CRES;JAMBEROO;2533;358.4;M;20200826;20201019;740000;R2;R;RESIDENCE;;JAL;;0;AQ482396;
C;098;3986965;12;20201026 01:06;242/1206471;
D;098;3986965;12;20201026 01:06;P;;;;;;
D;098;3986965;12;20201026 01:06;V;;;;;;
Z;61;12;12;35;
