A;RTSALEDATA;210;20260112 01:06;VALNET;
B;210;2101017;1;20260112 01:06;;;2;SUTHERLAND CRES;DARLING POINT;2027;461.6;M;20260105;20260105;85000;R3;R;RESIDENCE;;AMC;;;AV769087;
C;210;2101017;1;20260112 01:06;1/305986;
D;210;2101017;1;20260112 01:06;P;;;;;;
D;210;2101017;1;20260112 01:06;V;;;;;;
D;210;2101017;1;20260112 01:06;V;;;;;;
B;210;2091441;2;20260112 01:06;;;6;LATIMER RD;BELLEVUE HILL;2023;790.4;M;20250824;20260105;21550000;R2;R;RESIDENCE;;ALB;;;AV768198;
C;210;2091441;2;20260112 01:06;34/659527;
D;210;2091441;2;20260112 01:06;P;;;;;;
D;210;2091441;2;20260112 01:06;V;;;;;;
D;210;2091441;2;20260112 01:06;V;;;;;;
B;210;2105037;3;20260112 01:06;;3;42;WUNULLA RD;POINT PIPER;2027;274.1;M;20251119;20260107;6300000;;R;RESIDENCE;3;;;;AV772048;
C;210;2105037;3;20260112 01:06;3/SP2231;
D;210;2105037;3;20260112 01:06;P;;;;;;
D;210;2105037;3;20260112 01:06;V;;;;;;
D;210;2105037;3;20260112 01:06;V;;;;;;
B;210;2081681;4;20260112 01:06;;;8;BURRABIRRA AVE;VAUCLUSE;2030;978.8;M;20250823;20260108;19500000;R2;R;RESIDENCE;;ALV;;;AV773357;
C;210;2081681;4;20260112 01:06;20/6/9245;
D;210;2081681;4;20260112 01:06;P;;;;;;
D;210;2081681;4;20260112 01:06;V;;;;;;
D;210;2081681;4;20260112 01:06;V;;;;;;
Z;22;4;4;12;
