A;RTSALEDATA;222;20251124 01:11;VALNET;
B;222;2466756;1;20251124 01:11;;;59;MAIN ST;LITHGOW;2790;474.3;M;20250922;20251117;1140000;E1;R;RESIDENCE;;ELC;;;AV616776;
C;222;2466756;1;20251124 01:11;1/725189;
D;222;2466756;1;20251124 01:11;P;;;;;;
D;222;2466756;1;20251124 01:11;P;;;;;;
D;222;2466756;1;20251124 01:11;V;;;;;;
B;222;2472581;2;20251124 01:11;ROCK ACRES;;104;WOLGAN RD;LIDSDALE;2790;1.619;H;20251009;20251120;616000;R5;R;RESIDENCE;;ALD;;;AV629423;
C;222;2472581;2;20251124 01:11;142/751651;
D;222;2472581;2;20251124 01:11;P;;;;;;
D;222;2472581;2;20251124 01:11;V;;;;;;
B;222;2467277;3;20251124 01:11;;;8;MORTLOCK CL;LITHGOW;2790;832.7;M;20251001;20251114;780000;R1;R;RESIDENCE;;AAF;;;AV611424;
C;222;2467277;3;20251124 01:11;8/862854;
D;222;2467277;3;20251124 01:11;P;;;;;;
D;222;2467277;3;20251124 01:11;V;;;;;;
D;222;2467277;3;20251124 01:11;V;;;;;;
B;222;2470084;4;20251124 01:11;;;6;PARK AVE;PORTLAND;2847;1282;M;20251023;20251114;755000;R2;R;RESIDENCE;;APR;;;AV610894;
C;222;2470084;4;20251124 01:11;24/842893;
D;222;2470084;4;20251124 01:11;P;;;;;;
D;222;2470084;4;20251124 01:11;P;;;;;;
D;222;2470084;4;20251124 01:11;V;;;;;;
D;222;2470084;4;20251124 01:11;V;;;;;;
B;222;2468246;5;20251124 01:11;;;46;STEWART ST;BOWENFELS;2790;752.5;M;20251003;20251114;490000;R1;R;RESIDENCE;;ABO;;;AV612870;
C;222;2468246;5;20251124 01:11;156/36295;
D;222;2468246;5;20251124 01:11;P;;;;;;
D;222;2468246;5;20251124 01:11;V;;;;;;
B;222;2465834;6;20251124 01:11;;;28;HILL ST;LITHGOW;2790;508.4;M;20251003;20251114;549000;R1;R;RESIDENCE;;ACE;;;AV613080;
C;222;2465834;6;20251124 01:11;28/26/2858;
D;222;2465834;6;20251124 01:11;P;;;;;;
D;222;2465834;6;20251124 01:11;P;;;;;;
D;222;2465834;6;20251124 01:11;V;;;;;;
B;222;2468423;7;20251124 01:11;;;53;TWEED RD;LITHGOW;2790;465.28;M;20251015;20251118;395000;R1;R;RESIDENCE;;ABO;;;AV620132;
C;222;2468423;7;20251124 01:11;124/26218;
D;222;2468423;7;20251124 01:11;P;;;;;;
D;222;2468423;7;20251124 01:11;V;;;;;;
D;222;2468423;7;20251124 01:11;V;;;;;;
B;222;2469017;8;20251124 01:11;;;;LOCHABER RD;CAPERTEE;2846;40.47;H;20251007;20251118;500000;RU2;V;VACANT LAND;;NLS;;;AV622870;
C;222;2469017;8;20251124 01:11;6/249039;
D;222;2469017;8;20251124 01:11;P;;;;;;
D;222;2469017;8;20251124 01:11;P;;;;;;
D;222;2469017;8;20251124 01:11;P;;;;;;
D;222;2469017;8;20251124 01:11;P;;;;;;
D;222;2469017;8;20251124 01:11;V;;;;;;
D;222;2469017;8;20251124 01:11;V;;;;;;
D;222;2469017;8;20251124 01:11;V;;;;;;
B;222;1280808;9;20251124 01:11;TINY GUMAHAH;;2379;GLEN ALICE RD;BOGEE;2849;40.53;H;20251002;20251114;560000;RU2;R;RESIDENCE;;NLS;;;AV613719;
C;222;1280808;9;20251124 01:11;2/731375;
D;222;1280808;9;20251124 01:11;P;;;;;;
D;222;1280808;9;20251124 01:11;V;;;;;;
B;222;6004527;10;20251124 01:11;;;900;MARSDEN SWAMP RD;GANBENANG;2790;412.67;H;20251024;20251119;4250000;RU2;3;FARM;;SLS;;;AV624522;
C;222;6004527;10;20251124 01:11;46, 47, 48, 49, 50, 51, 52, 75, 76, 77, 88, 122, 128, 141, 157, 158, 1;
C;222;6004527;10;20251124 01:11;59, 160, 183, 185, 186, 191, 88A/757051 301/1313963;
D;222;6004527;10;20251124 01:11;P;;;;;;
D;222;6004527;10;20251124 01:11;V;;;;;;
D;222;6004527;10;20251124 01:11;V;;;;;;
D;222;6004527;10;20251124 01:11;V;;;;;;
D;222;6004527;10;20251124 01:11;V;;;;;;
B;222;4381808;11;20251124 01:11;;;63;JOHN MACKEY DR;PORTLAND;2847;2.518;H;20251007;20251117;160000;R5;V;VACANT LAND;;APL;;;AV615229;
C;222;4381808;11;20251124 01:11;1/1268494 2/1274499;
D;222;4381808;11;20251124 01:11;P;;;;;;
D;222;4381808;11;20251124 01:11;P;;;;;;
D;222;4381808;11;20251124 01:11;V;;;;;;
Z;62;11;12;37;
