A;RTSALEDATA;608;20260216 01:09;VALNET;
B;608;1210165;1;20260216 01:09;;;11;SUTTOR ST;WEST BATHURST;2795;897.8;M;20251223;20260210;655000;R1;R;RESIDENCE;;AAG;;;AV861559;
C;608;1210165;1;20260216 01:09;118/239273;
D;608;1210165;1;20260216 01:09;P;;;;;;
D;608;1210165;1;20260216 01:09;P;;;;;;
D;608;1210165;1;20260216 01:09;V;;;;;;
B;608;1205264;2;20260216 01:09;;;12;ISAACS ST;WEST BATHURST;2795;1189;M;20260108;20260212;620000;R1;R;RESIDENCE;;AAE;;;AV867014;
C;608;1205264;2;20260216 01:09;33/217899;
D;608;1205264;2;20260216 01:09;P;;;;;;
D;608;1205264;2;20260216 01:09;P;;;;;;
D;608;1205264;2;20260216 01:09;V;;;;;;
B;608;1211735;3;20260216 01:09;;;43;HAMILTON ST;EGLINTON;2795;1005;M;20251212;20260210;700000;R1;R;RESIDENCE;;AAT;;;AV861527;
C;608;1211735;3;20260216 01:09;30/240975;
D;608;1211735;3;20260216 01:09;P;;;;;;
D;608;1211735;3;20260216 01:09;P;;;;;;
D;608;1211735;3;20260216 01:09;V;;;;;;
D;608;1211735;3;20260216 01:09;V;;;;;;
B;608;1212149;4;20260216 01:09;;;11;COLIN ST;PERTHVILLE;2795;1916;M;20251222;20260209;750000;R1;R;RESIDENCE;;AAP;;;AV858476;
C;608;1212149;4;20260216 01:09;7/841483;
D;608;1212149;4;20260216 01:09;P;;;;;;
D;608;1212149;4;20260216 01:09;P;;;;;;
D;608;1212149;4;20260216 01:09;V;;;;;;
D;608;1212149;4;20260216 01:09;V;;;;;;
B;608;1210002;5;20260216 01:09;;;252;STEWART ST;BATHURST;2795;245.3;M;20251125;20260209;365500;E2;3;COMMERCIAL;;EBF;;;AV859850;
C;608;1210002;5;20260216 01:09;1/153218;
D;608;1210002;5;20260216 01:09;P;;;;;;
D;608;1210002;5;20260216 01:09;V;;;;;;
D;608;1210002;5;20260216 01:09;V;;;;;;
B;608;2922359;6;20260216 01:09;;;4;HUNTINGDALE CL;ROBIN HILL;2795;746.8;M;20260129;20260212;1050000;R1;R;RESIDENCE;;AAW;;;AV867626;
C;608;2922359;6;20260216 01:09;77/1131598;
D;608;2922359;6;20260216 01:09;P;;;;;;
D;608;2922359;6;20260216 01:09;V;;;;;;
B;608;2896492;7;20260216 01:09;;;23;CYPRESS CRES;KELSO;2795;1086;M;20251205;20260206;900000;R1;R;RESIDENCE;;AAK;;;AV854553;
C;608;2896492;7;20260216 01:09;69/1039069;
D;608;2896492;7;20260216 01:09;P;;;;;;
D;608;2896492;7;20260216 01:09;P;;;;;;
D;608;2896492;7;20260216 01:09;V;;;;;;
D;608;2896492;7;20260216 01:09;V;;;;;;
B;608;3001387;8;20260216 01:09;;;44;MERSING RD;GLANMIRE;2795;8401;M;20251121;20260206;1350000;RU1;R;RESIDENCE;;CCA;;;AV854735;
C;608;3001387;8;20260216 01:09;1/1048819;
D;608;3001387;8;20260216 01:09;P;;;;;;
D;608;3001387;8;20260216 01:09;V;;;;;;
B;608;6039165;9;20260216 01:09;;;23;CAMPBELL CL;LLANARTH;2795;1463;M;20260130;20260209;400000;R1;V;VACANT LAND;;AAW;;;AV858333;
C;608;6039165;9;20260216 01:09;412/1324100;
D;608;6039165;9;20260216 01:09;P;;;;;;
D;608;6039165;9;20260216 01:09;P;;;;;;
D;608;6039165;9;20260216 01:09;V;;;;;;
B;608;6038673;10;20260216 01:09;;;43 A;RICHARDSON ST;WINDRADYNE;2795;423.6;M;20251022;20260206;725000;R1;R;RESIDENCE;;AAW;;;AV854412;
C;608;6038673;10;20260216 01:09;1001/1323801;
D;608;6038673;10;20260216 01:09;P;;;;;;
D;608;6038673;10;20260216 01:09;P;;;;;;
D;608;6038673;10;20260216 01:09;V;;;;;;
B;608;6038674;11;20260216 01:09;;;43 B;RICHARDSON ST;WINDRADYNE;2795;469.5;M;20251028;20260206;699000;R1;R;RESIDENCE;;AAW;;;AV854550;
C;608;6038674;11;20260216 01:09;1002/1323801;
D;608;6038674;11;20260216 01:09;P;;;;;;
D;608;6038674;11;20260216 01:09;P;;;;;;
D;608;6038674;11;20260216 01:09;V;;;;;;
B;608;1284565;12;20260216 01:09;JCR LODGE;;399;MOUNT RANKIN RD;MOUNT RANKIN;2795;46;H;20251128;20260212;1850000;R5;R;RESIDENCE;;AMR;;;AV866509;
C;608;1284565;12;20260216 01:09;18/258387;
D;608;1284565;12;20260216 01:09;P;;;;;;
D;608;1284565;12;20260216 01:09;V;;;;;;
D;608;1284565;12;20260216 01:09;V;;;;;;
D;608;1284565;12;20260216 01:09;V;;;;;;
B;608;3761771;13;20260216 01:09;;5;13;BUSBY ST;SOUTH BATHURST;2795;;;20260105;20260209;590000;;R;RESIDENCE;5;;;;AV858126;
C;608;3761771;13;20260216 01:09;5/SP89570;
D;608;3761771;13;20260216 01:09;P;;;;;;
D;608;3761771;13;20260216 01:09;V;;;;;;
Z;68;13;13;40;
