A;RTSALEDATA;235;20260209 01:08;VALNET;
B;235;2919447;1;20260209 01:08;;;1;DARLING ST;TILPA;2840;3895.2;M;20260108;20260130;600000;RU5;3;COMMERCIAL;;ZTT;;;AV835755;
C;235;2919447;1;20260209 01:08;3/181903;
D;235;2919447;1;20260209 01:08;P;;;;;;
D;235;2919447;1;20260209 01:08;V;;;;;;
D;235;2919447;1;20260209 01:08;V;;;;;;
Z;7;1;1;3;
