A;RTSALEDATA;050;20191125 01:00;VALNET;
B;050;4160650;1;20191125 01:00;;2;486;ALLDIS AVE;LAVINGTON;2641;219.9;M;20191002;20191119;228000;R1;R;RESIDENCE;;ALV;;0;AP692694;
C;050;4160650;1;20191125 01:00;3/286717;
D;050;4160650;1;20191125 01:00;P;;;;;;
D;050;4160650;1;20191125 01:00;V;;;;;;
B;050;4161133;2;20191125 01:00;;;30;EISENHAUER DR;THURGOONA;2640;694;M;20191007;20191121;126000;R1;V;VACANT LAND;;ATN;;0;AP700152;
C;050;4161133;2;20191125 01:00;2041/1209499;
D;050;4161133;2;20191125 01:00;P;;;;;;
D;050;4161133;2;20191125 01:00;P;;;;;;
D;050;4161133;2;20191125 01:00;V;;;;;;
B;050;4207284;3;20191125 01:00;;;42;NOTTINGHAM RD;THURGOONA;2640;675.2;M;20191008;20191119;157500;R1;V;VACANT LAND;;ATN;;0;AP695135;
C;050;4207284;3;20191125 01:00;31/1235036;
D;050;4207284;3;20191125 01:00;P;;;;;;
D;050;4207284;3;20191125 01:00;P;;;;;;
D;050;4207284;3;20191125 01:00;V;;;;;;
B;050;4211404;4;20191125 01:00;;;79;STRAND TCE;ETTAMOGAH;2640;1619;M;20191018;20191118;175000;R2;V;VACANT LAND;;LDE;;0;AP689684;
C;050;4211404;4;20191125 01:00;321/1252690;
D;050;4211404;4;20191125 01:00;P;;;;;;
D;050;4211404;4;20191125 01:00;V;;;;;;
B;050;484508;5;20191125 01:00;;;593;AFFLECK ST;ALBURY;2640;682.9;M;20191019;20191118;421000;R1;R;RESIDENCE;;AFH;;0;AP689267;
C;050;484508;5;20191125 01:00;5/22951;
D;050;484508;5;20191125 01:00;P;;;;;;
D;050;484508;5;20191125 01:00;V;;;;;;
D;050;484508;5;20191125 01:00;V;;;;;;
B;050;487372;6;20191125 01:00;;;11;LIVINGSTONE CT;LAVINGTON;2641;659.7;M;20191018;20191118;267000;R1;R;RESIDENCE;;AHV;;0;AP689630;
C;050;487372;6;20191125 01:00;7/731491;
D;050;487372;6;20191125 01:00;P;;;;;;
D;050;487372;6;20191125 01:00;V;;;;;;
B;050;485139;7;20191125 01:00;;;5;ASTVALE CT;WEST ALBURY;2640;1209;M;20190911;20191115;365500;R1;R;RESIDENCE;;AWA;;0;AP686458;
C;050;485139;7;20191125 01:00;19/792967;
D;050;485139;7;20191125 01:00;P;;;;;;
D;050;485139;7;20191125 01:00;P;;;;;;
D;050;485139;7;20191125 01:00;V;;;;;;
B;050;499471;8;20191125 01:00;;;66;ROSEDALE DR;WEST ALBURY;2640;779.7;M;20191111;20191120;440000;R1;R;RESIDENCE;;AWA;;0;AP696041;
C;050;499471;8;20191125 01:00;37/255892;
D;050;499471;8;20191125 01:00;P;;;;;;
D;050;499471;8;20191125 01:00;V;;;;;;
B;050;493977;9;20191125 01:00;;2;10;KIMBERLEY CT;LAVINGTON;2641;207;M;20191022;20191121;195000;;R;RESIDENCE;2;;;0;AP700046;
C;050;493977;9;20191125 01:00;2/SP39037;
D;050;493977;9;20191125 01:00;P;;;;;;
D;050;493977;9;20191125 01:00;P;;;;;;
