A;RTSALEDATA;218;20191125 01:02;VALNET;
B;218;2870420;1;20191125 01:02;;;19;ST PETER PL;BLAIR ATHOL;2560;669.1;M;20191009;20191120;758500;R2;R;RESIDENCE;;ARB;;0;AP696402;
C;218;2870420;1;20191125 01:02;936/1027535;
D;218;2870420;1;20191125 01:02;P;;;;;;
D;218;2870420;1;20191125 01:02;P;;;;;;
D;218;2870420;1;20191125 01:02;V;;;;;;
B;218;4233258;2;20191125 01:02;;;13;SCARLET BEACH ST;BARDIA;2565;207.3;M;20191022;20191121;339900;R1;V;VACANT LAND;;GBA;;0;AP701864;
C;218;4233258;2;20191125 01:02;301/1240734;
D;218;4233258;2;20191125 01:02;P;;;;;;
D;218;4233258;2;20191125 01:02;P;;;;;;
D;218;4233258;2;20191125 01:02;V;;;;;;
B;218;4233260;3;20191125 01:02;;;107;ARTHUR ALLEN DR;BARDIA;2565;214.5;M;20190909;20191119;355000;R1;R;RESIDENCE;;GBA;;0;AP693350;
C;218;4233260;3;20191125 01:02;303/1240734;
D;218;4233260;3;20191125 01:02;P;;;;;;
D;218;4233260;3;20191125 01:02;V;;;;;;
B;218;4233278;4;20191125 01:02;;;38;BORNEO ST;BARDIA;2565;349.7;M;20190913;20191120;369000;R1;V;VACANT LAND;;GBA;;0;AP696576;
C;218;4233278;4;20191125 01:02;321/1240734;
D;218;4233278;4;20191125 01:02;P;;;;;;
D;218;4233278;4;20191125 01:02;V;;;;;;
B;218;4213786;5;20191125 01:02;;;109;WEBBER CCT;BARDIA;2565;502.4;M;20191001;20191115;450000;R3;V;VACANT LAND;;EUB;;0;AP686264;
C;218;4213786;5;20191125 01:02;2/280076;
D;218;4213786;5;20191125 01:02;P;;;;;;
D;218;4213786;5;20191125 01:02;P;;;;;;
D;218;4213786;5;20191125 01:02;V;;;;;;
B;218;4213796;6;20191125 01:02;;;89;WEBBER CCT;BARDIA;2565;180;M;20191028;20191118;617500;R3;R;RESIDENCE;;EUB;;0;AP690958;
C;218;4213796;6;20191125 01:02;12/280076;
D;218;4213796;6;20191125 01:02;P;;;;;;
