A;RTSALEDATA;001;20190729 01:00;VALNET;
B;001;4228408;1;20190729 01:00;;;;WATAGAN CREEK RD;LAGUNA;2325;59.74;H;20190612;20190626;750000;;V;VACANT LAND;;;;0;AP353445;
C;001;4228408;1;20190729 01:00;102/1244645;
D;001;4228408;1;20190729 01:00;P;;;;;;
D;001;4228408;1;20190729 01:00;P;;;;;;
D;001;4228408;1;20190729 01:00;P;;;;;;
D;001;4228408;1;20190729 01:00;V;;;;;;
B;001;4140924;2;20190729 01:00;;;8;ALLMAN ST;CLIFTLEIGH;2321;454.8;M;20170918;20190725;464000;R2;R;RESIDENCE;;AAP;;0;AP418323;
C;001;4140924;2;20190729 01:00;628/1242604;
D;001;4140924;2;20190729 01:00;P;;;;;;
D;001;4140924;2;20190729 01:00;V;;;;;;
B;001;6899;3;20190729 01:00;;;19;HICKEY ST;CESSNOCK;2325;2099;M;20190418;20190719;500000;R3;R;RESIDENCE;;USA;;0;AP407911;
C;001;6899;3;20190729 01:00;10/G/5015;
D;001;6899;3;20190729 01:00;P;;;;;;
D;001;6899;3;20190729 01:00;V;;;;;;
B;001;497;4;20190729 01:00;;;63;CONGEWAI ST;ABERDARE;2325;1011;M;20190612;20190724;695000;R2;R;RESIDENCE;;AAD;;0;AP413935;
C;001;497;4;20190729 01:00;2/24/758002;
D;001;497;4;20190729 01:00;P;;;;;;
D;001;497;4;20190729 01:00;P;;;;;;
D;001;497;4;20190729 01:00;V;;;;;;
B;001;526;5;20190729 01:00;;;121;CONGEWAI ST;ABERDARE;2325;1011;M;20190612;20190724;515000;R2;R;RESIDENCE;;AAD;;0;AP415853;
C;001;526;5;20190729 01:00;8/22/758002;
D;001;526;5;20190729 01:00;P;;;;;;
D;001;526;5;20190729 01:00;V;;;;;;
B;001;2832;6;20190729 01:00;;;2;OLD SCHOOL HILL PRIVATE ACCESS;ABERMAIN;2326;1053;M;20190705;20190719;285000;RU2;R;RESIDENCE;;RAL;;0;AP406915;
C;001;2832;6;20190729 01:00;323/725088;
D;001;2832;6;20190729 01:00;P;;;;;;
D;001;2832;6;20190729 01:00;P;;;;;;
D;001;2832;6;20190729 01:00;V;;;;;;
D;001;2832;6;20190729 01:00;V;;;;;;
B;001;2957;7;20190729 01:00;;;5;RUGBY ST;ELLALONG;2325;1013;M;20190627;20190725;420000;RU5;R;RESIDENCE;;RAB;;0;AP417284;
C;001;2957;7;20190729 01:00;1/806246;
D;001;2957;7;20190729 01:00;P;;;;;;
D;001;2957;7;20190729 01:00;V;;;;;;
D;001;2957;7;20190729 01:00;V;;;;;;
B;001;869;8;20190729 01:00;;;19;HALL ST;CESSNOCK;2325;809.43;M;20190620;20190725;420000;R3;R;RESIDENCE;;MAA;;0;AP416780;
C;001;869;8;20190729 01:00;21/B/4269;
D;001;869;8;20190729 01:00;P;;;;;;
D;001;869;8;20190729 01:00;P;;;;;;
D;001;869;8;20190729 01:00;V;;;;;;
D;001;869;8;20190729 01:00;V;;;;;;
B;001;7646;9;20190729 01:00;;;105;MACQUARIE AVE;CESSNOCK;2325;626;M;20190626;20190724;370000;R2;R;RESIDENCE;;AAC;;0;AP415643;
C;001;7646;9;20190729 01:00;151/28268;
D;001;7646;9;20190729 01:00;P;;;;;;
D;001;7646;9;20190729 01:00;P;;;;;;
D;001;7646;9;20190729 01:00;V;;;;;;
D;001;7646;9;20190729 01:00;V;;;;;;
B;001;1103;10;20190729 01:00;;;23;MCFARLANE ST;CESSNOCK;2325;809.4;M;20190614;20190719;285000;R3;R;RESIDENCE;;MAA;;0;AP407261;
C;001;1103;10;20190729 01:00;2/D/4308;
D;001;1103;10;20190729 01:00;P;;;;;;
D;001;1103;10;20190729 01:00;P;;;;;;
D;001;1103;10;20190729 01:00;V;;;;;;
B;001;8162;11;20190729 01:00;;;36;MOUNT VIEW RD;CESSNOCK;2325;837;M;20190611;20190723;340000;R3;R;RESIDENCE;;MAA;;0;AP412322;
C;001;8162;11;20190729 01:00;102/564535;
D;001;8162;11;20190729 01:00;P;;;;;;
D;001;8162;11;20190729 01:00;P;;;;;;
D;001;8162;11;20190729 01:00;V;;;;;;
B;001;1611;12;20190729 01:00;;;28;RAWSON ST;ABERDARE;2325;1011.83;M;20190612;20190725;360000;R2;R;RESIDENCE;;AAD;;0;AP417433;
C;001;1611;12;20190729 01:00;19/29/758002;
D;001;1611;12;20190729 01:00;P;;;;;;
D;001;1611;12;20190729 01:00;V;;;;;;
D;001;1611;12;20190729 01:00;V;;;;;;
B;001;3800;13;20190729 01:00;;;8;PRINCE ST;BELLBIRD;2325;809.43;M;20190413;20190719;266000;R2;R;RESIDENCE;;AAC;;0;AP405805;
C;001;3800;13;20190729 01:00;7/F/7856;
D;001;3800;13;20190729 01:00;P;;;;;;
D;001;3800;13;20190729 01:00;V;;;;;;
D;001;3800;13;20190729 01:00;V;;;;;;
B;001;8327;14;20190729 01:00;;;1;RATHMINES AVE;CESSNOCK;2325;676.6;M;20190612;20190722;347500;R2;R;RESIDENCE;;AAC;;0;AP410265;
C;001;8327;14;20190729 01:00;177/28268;
D;001;8327;14;20190729 01:00;P;;;;;;
D;001;8327;14;20190729 01:00;P;;;;;;
D;001;8327;14;20190729 01:00;V;;;;;;
D;001;8327;14;20190729 01:00;V;;;;;;
B;001;8434;15;20190729 01:00;;;7;SHEDDEN ST;CESSNOCK;2325;771.4;M;20190418;20190719;515000;R3;R;RESIDENCE;;MAA;;0;AP407914;
C;001;8434;15;20190729 01:00;7/A/4927;
D;001;8434;15;20190729 01:00;P;;;;;;
D;001;8434;15;20190729 01:00;V;;;;;;
D;001;8434;15;20190729 01:00;V;;;;;;
B;001;15937;16;20190729 01:00;;;23;WESTON ST;WESTON;2326;809.43;M;20190625;20190723;290000;R2;R;RESIDENCE;;AAN;;0;AP411992;
C;001;15937;16;20190729 01:00;2/17/979187;
D;001;15937;16;20190729 01:00;P;;;;;;
D;001;15937;16;20190729 01:00;V;;;;;;
D;001;15937;16;20190729 01:00;V;;;;;;
B;001;3128016;17;20190729 01:00;;;40;O'SHEA CCT;CESSNOCK;2325;787.3;M;20190614;20190719;600000;R2;R;RESIDENCE;;AAF;;0;AP407493;
C;001;3128016;17;20190729 01:00;617/1067861;
D;001;3128016;17;20190729 01:00;P;;;;;;
D;001;3128016;17;20190729 01:00;P;;;;;;
D;001;3128016;17;20190729 01:00;V;;;;;;
D;001;3128016;17;20190729 01:00;V;;;;;;
B;001;4113883;18;20190729 01:00;;;17;HOSKING PL;CESSNOCK;2325;593;M;20190626;20190724;170000;R2;V;VACANT LAND;;AAC;;0;AP416026;
C;001;4113883;18;20190729 01:00;5/271149;
D;001;4113883;18;20190729 01:00;P;;;;;;
D;001;4113883;18;20190729 01:00;P;;;;;;
D;001;4113883;18;20190729 01:00;V;;;;;;
B;001;3178334;19;20190729 01:00;;;4383;GREAT NORTH RD;LAGUNA;2325;18.34;H;20190530;20190725;1000000;RU2;R;RESIDENCE;;RAF;;0;AP418992;
C;001;3178334;19;20190729 01:00;611/1082990;
D;001;3178334;19;20190729 01:00;P;;;;;;
D;001;3178334;19;20190729 01:00;P;;;;;;
D;001;3178334;19;20190729 01:00;V;;;;;;
B;001;3949440;20;20190729 01:00;;;2;MARY ST;ABERMAIN;2326;1672;M;20190626;20190724;410000;R2;R;RESIDENCE;;AAM;;0;AP414516;
C;001;3949440;20;20190729 01:00;11/1222248;
D;001;3949440;20;20190729 01:00;P;;;;;;
D;001;3949440;20;20190729 01:00;P;;;;;;
D;001;3949440;20;20190729 01:00;V;;;;;;
D;001;3949440;20;20190729 01:00;V;;;;;;
Z;106;20;20;64;
