A;RTSALEDATA;123;20200518 01:01;VALNET;
B;123;1262667;1;20200518 01:01;;;434;TUGLOW RD;JAUNTER;2787;326.05;H;20200323;20200508;1700000;RU1;3;FARM;;RCF;;0;AQ91255;
C;123;1262667;1;20200518 01:01;75/596087 57/757033 43/757049;
D;123;1262667;1;20200518 01:01;P;;;;;;
D;123;1262667;1;20200518 01:01;V;;;;;;
D;123;1262667;1;20200518 01:01;V;;;;;;
B;123;3570833;2;20200518 01:01;;;582;SHOOTERS HILL RD;MOZART;2787;154.69;H;20200402;20200514;1550000;RU1;3;FARM;;RCE;;25;AQ104726;
C;123;3570833;2;20200518 01:01;67/757065 4/1113081;
D;123;3570833;2;20200518 01:01;P;;;;;;
D;123;3570833;2;20200518 01:01;P;;;;;;
D;123;3570833;2;20200518 01:01;P;;;;;;
D;123;3570833;2;20200518 01:01;V;;;;;;
B;123;4290287;3;20200518 01:01;;;;EDITH RD;OBERON;2787;24.99;H;20200403;20200508;330000;;V;VACANT LAND;;;;0;AQ90650;
C;123;4290287;3;20200518 01:01;1/1120675;
D;123;4290287;3;20200518 01:01;P;;;;;;
D;123;4290287;3;20200518 01:01;P;;;;;;
D;123;4290287;3;20200518 01:01;V;;;;;;
Z;18;3;3;10;
