A;RTSALEDATA;275;20190408 01:09;VALNET;
B;275;1226261;1;20190408 01:09;;1;281;DARLING ST;DUBBO;2830;77;M;20190301;20190329;167000;;R;RESIDENCE;1;;;0;AP153602;
C;275;1226261;1;20190408 01:09;1/SP35351;
D;275;1226261;1;20190408 01:09;P;;;;;;
D;275;1226261;1;20190408 01:09;P;;;;;;
D;275;1226261;1;20190408 01:09;V;;;;;;
B;275;1226417;2;20190408 01:09;;;18 L;DEBEAUFORT DR;DUBBO;2830;2.037;H;20190213;20190328;655000;R5;R;RESIDENCE;;SRR;;0;AP150172;
C;275;1226417;2;20190408 01:09;38/854585;
D;275;1226417;2;20190408 01:09;P;;;;;;
D;275;1226417;2;20190408 01:09;P;;;;;;
D;275;1226417;2;20190408 01:09;V;;;;;;
B;275;1226448;3;20190408 01:09;;;8 R;DEBEAUFORT DR;DUBBO;2830;3.09;H;20190213;20190328;605000;R5;R;RESIDENCE;;SRR;;0;AP150176;
C;275;1226448;3;20190408 01:09;31/846141;
D;275;1226448;3;20190408 01:09;P;;;;;;
D;275;1226448;3;20190408 01:09;V;;;;;;
D;275;1226448;3;20190408 01:09;V;;;;;;
B;275;1231826;4;20190408 01:09;;;28;O'DONNELL ST;DUBBO;2830;600.7;M;20190227;20190329;235000;R2;R;RESIDENCE;;LDW;;0;AP155882;
C;275;1231826;4;20190408 01:09;129/220579;
D;275;1231826;4;20190408 01:09;P;;;;;;
D;275;1231826;4;20190408 01:09;V;;;;;;
B;275;1233044;5;20190408 01:09;;;49;ROYCOX CRES;DUBBO;2830;613.4;M;20190225;20190322;185000;R2;R;RESIDENCE;;LDS;;0;AP162329;
C;275;1233044;5;20190408 01:09;13/222153;
D;275;1233044;5;20190408 01:09;P;;;;;;
D;275;1233044;5;20190408 01:09;P;;;;;;
D;275;1233044;5;20190408 01:09;V;;;;;;
B;275;1222199;6;20190408 01:09;;;29;ALDRIN AVE;DUBBO;2830;590.4;M;20190219;20190402;165000;R2;R;RESIDENCE;;LDA;;0;AP160397;
C;275;1222199;6;20190408 01:09;23/251858;
D;275;1222199;6;20190408 01:09;P;;;;;;
D;275;1222199;6;20190408 01:09;P;;;;;;
D;275;1222199;6;20190408 01:09;V;;;;;;
B;275;1224848;7;20190408 01:09;;;7;CASTLEREAGH AVE;DUBBO;2830;715.1;M;20190129;20190320;345000;R2;R;RESIDENCE;;LDN;;0;AP150696;
C;275;1224848;7;20190408 01:09;23/857906;
D;275;1224848;7;20190408 01:09;P;;;;;;
D;275;1224848;7;20190408 01:09;P;;;;;;
D;275;1224848;7;20190408 01:09;V;;;;;;
B;275;1225000;8;20190408 01:09;;;23;CHARMERE PL;DUBBO;2830;5040;M;20190311;20190329;760000;R2;R;RESIDENCE;;LDL;;0;AP153352;
C;275;1225000;8;20190408 01:09;40/834442;
D;275;1225000;8;20190408 01:09;P;;;;;;
D;275;1225000;8;20190408 01:09;P;;;;;;
D;275;1225000;8;20190408 01:09;V;;;;;;
D;275;1225000;8;20190408 01:09;V;;;;;;
B;275;1222580;9;20190408 01:09;;;129;BAIRD DR;DUBBO;2830;825;M;20190305;20190329;295000;R2;R;RESIDENCE;;LDC;;0;AP155740;
C;275;1222580;9;20190408 01:09;157/259008;
D;275;1222580;9;20190408 01:09;P;;;;;;
D;275;1222580;9;20190408 01:09;P;;;;;;
D;275;1222580;9;20190408 01:09;V;;;;;;
D;275;1222580;9;20190408 01:09;V;;;;;;
B;275;1222768;10;20190408 01:09;;;5;BASS PL;DUBBO;2830;800;M;20190306;20190403;285000;R2;R;RESIDENCE;;LDE;;0;AP164934;
C;275;1222768;10;20190408 01:09;6/702809;
D;275;1222768;10;20190408 01:09;P;;;;;;
D;275;1222768;10;20190408 01:09;V;;;;;;
D;275;1222768;10;20190408 01:09;V;;;;;;
B;275;1228361;11;20190408 01:09;;;19;HAY ST;DUBBO;2830;669.05;M;20190301;20190329;330000;R1;R;RESIDENCE;;GRS;;0;AP153398;
C;275;1228361;11;20190408 01:09;12/24706;
D;275;1228361;11;20190408 01:09;P;;;;;;
D;275;1228361;11;20190408 01:09;P;;;;;;
D;275;1228361;11;20190408 01:09;V;;;;;;
B;275;1223178;12;20190408 01:09;;;8;BEVERIDGE CRES;DUBBO;2830;796.7;M;20190218;20190401;365000;R2;R;RESIDENCE;;LDS;;0;AP159240;
C;275;1223178;12;20190408 01:09;16/243373;
D;275;1223178;12;20190408 01:09;P;;;;;;
D;275;1223178;12;20190408 01:09;P;;;;;;
D;275;1223178;12;20190408 01:09;V;;;;;;
D;275;1223178;12;20190408 01:09;V;;;;;;
B;275;2872192;13;20190408 01:09;;;;BERIDA ST;EUMUNGERIE;2831;7.993;H;20181213;20190208;280000;R5;R;RESIDENCE;;MRR;;0;AP111368;
C;275;2872192;13;20190408 01:09;91, 92/752579;
D;275;2872192;13;20190408 01:09;P;;;;;;
D;275;2872192;13;20190408 01:09;P;;;;;;
D;275;2872192;13;20190408 01:09;V;;;;;;
B;275;3412778;14;20190408 01:09;;;12;DURUM CCT;DUBBO;2830;900;M;20190215;20190328;461000;R2;R;RESIDENCE;;LDN;;0;AP150178;
C;275;3412778;14;20190408 01:09;95/1130906;
D;275;3412778;14;20190408 01:09;P;;;;;;
D;275;3412778;14;20190408 01:09;P;;;;;;
D;275;3412778;14;20190408 01:09;V;;;;;;
B;275;4196202;15;20190408 01:09;;;5 A;BRADFORD CCT;DUBBO;2830;394.7;M;20181217;20190329;358000;R2;R;RESIDENCE;;LDN;;0;AP155924;
C;275;4196202;15;20190408 01:09;591/1247855;
D;275;4196202;15;20190408 01:09;P;;;;;;
D;275;4196202;15;20190408 01:09;P;;;;;;
D;275;4196202;15;20190408 01:09;V;;;;;;
B;275;4196203;16;20190408 01:09;;;5 B;BRADFORD CCT;DUBBO;2830;387.1;M;20181128;20190329;363000;R2;R;RESIDENCE;;LDN;;0;AP154138;
C;275;4196203;16;20190408 01:09;592/1247855;
D;275;4196203;16;20190408 01:09;P;;;;;;
