A;RTSALEDATA;239;20190624 01:08;VALNET;
B;239;2636762;1;20190624 01:08;;;1;KINGBOLT RD;YANTABULLA;2840;16153;H;20180919;20190517;900000;RU1;3;FARM;;RPB;;0;AP281767;
C;239;2636762;1;20190624 01:08;3913/766386 Western Land Lease 7797;
D;239;2636762;1;20190624 01:08;P;;;;;;
D;239;2636762;1;20190624 01:08;V;;;;;;
D;239;2636762;1;20190624 01:08;V;;;;;;
B;239;3240169;2;20190624 01:08;;;2;LACHLAN ST;NORTH BOURKE;2840;8094;M;20181220;20190614;440000;R5;R;RESIDENCE;;RRA;;0;AP320582;
C;239;3240169;2;20190624 01:08;2/23/758781;
D;239;3240169;2;20190624 01:08;P;;;;;;
D;239;3240169;2;20190624 01:08;P;;;;;;
D;239;3240169;2;20190624 01:08;V;;;;;;
D;239;3240169;2;20190624 01:08;V;;;;;;
Z;13;2;2;7;
