A;RTSALEDATA;217;20190624 01:07;VALNET;
B;217;3486956;1;20190624 01:07;;;16;LIZ KERNOHAN DR;ELDERSLIE;2570;467.4;M;20190508;20190620;735000;R1;R;RESIDENCE;;AUA;;0;AP335843;
C;217;3486956;1;20190624 01:07;328/1139677;
D;217;3486956;1;20190624 01:07;P;;;;;;
D;217;3486956;1;20190624 01:07;P;;;;;;
D;217;3486956;1;20190624 01:07;V;;;;;;
D;217;3486956;1;20190624 01:07;V;;;;;;
B;217;4162030;2;20190624 01:07;;;4 B;LILLYDALE AVE;GLEDSWOOD HILLS;2557;194.6;M;20190409;20190614;640000;R1;R;RESIDENCE;;GCJ;;0;AP320570;
C;217;4162030;2;20190624 01:07;6/271107;
D;217;4162030;2;20190624 01:07;P;;;;;;
D;217;4162030;2;20190624 01:07;P;;;;;;
D;217;4162030;2;20190624 01:07;V;;;;;;
B;217;4191934;3;20190624 01:07;;;155;HAMPSHIRE BVD;SPRING FARM;2570;300;M;20190311;20190410;325000;R1;V;VACANT LAND;;EAA;;0;AP335150;
C;217;4191934;3;20190624 01:07;1273/1244747;
D;217;4191934;3;20190624 01:07;P;;;;;;
D;217;4191934;3;20190624 01:07;P;;;;;;
D;217;4191934;3;20190624 01:07;V;;;;;;
B;217;4193483;4;20190624 01:07;;;30;SERENITY CCT;GLEDSWOOD HILLS;2557;1065;M;20180903;20190430;689900;R2;V;VACANT LAND;;LRG;;0;AP332102;
C;217;4193483;4;20190624 01:07;4201/1243920;
D;217;4193483;4;20190624 01:07;P;;;;;;
D;217;4193483;4;20190624 01:07;V;;;;;;
B;217;4193501;5;20190624 01:07;;;15;SERENITY CCT;GLEDSWOOD HILLS;2557;806.2;M;20190524;20190611;609900;R2;V;VACANT LAND;;LRG;;0;AP321991;
C;217;4193501;5;20190624 01:07;4219/1243920;
D;217;4193501;5;20190624 01:07;P;;;;;;
D;217;4193501;5;20190624 01:07;P;;;;;;
D;217;4193501;5;20190624 01:07;V;;;;;;
B;217;4170910;6;20190624 01:07;;;70;KOKODA CCT;MOUNT ANNAN;2567;484.2;M;20190605;20190620;402500;R3;V;VACANT LAND;;AMA;;0;AP336266;
C;217;4170910;6;20190624 01:07;19/1212725;
D;217;4170910;6;20190624 01:07;P;;;;;;
D;217;4170910;6;20190624 01:07;P;;;;;;
D;217;4170910;6;20190624 01:07;V;;;;;;
D;217;4170910;6;20190624 01:07;V;;;;;;
B;217;4169868;7;20190624 01:07;;;56;BLUESTONE AVE;GLEDSWOOD HILLS;2557;403.2;M;20190528;20190619;780000;R1;R;RESIDENCE;;GCJ;;0;AP330630;
C;217;4169868;7;20190624 01:07;233/1230815;
D;217;4169868;7;20190624 01:07;P;;;;;;
D;217;4169868;7;20190624 01:07;P;;;;;;
D;217;4169868;7;20190624 01:07;V;;;;;;
B;217;4165365;8;20190624 01:07;;;53;EVERGREEN DR;ORAN PARK;2570;674.9;M;20190516;20190619;505000;R1;V;VACANT LAND;;GCA;;0;AP331200;
C;217;4165365;8;20190624 01:07;788/1231935;
D;217;4165365;8;20190624 01:07;P;;;;;;
D;217;4165365;8;20190624 01:07;P;;;;;;
D;217;4165365;8;20190624 01:07;V;;;;;;
B;217;4192968;9;20190624 01:07;;;12;BARBARA ST;COBBITTY;2570;450;M;20190520;20190617;414000;R1;V;VACANT LAND;;GCA;;0;AP325484;
C;217;4192968;9;20190624 01:07;719/1231306;
D;217;4192968;9;20190624 01:07;P;;;;;;
D;217;4192968;9;20190624 01:07;P;;;;;;
D;217;4192968;9;20190624 01:07;V;;;;;;
B;217;4207809;10;20190624 01:07;;;80;SILVESTER WAY;GLEDSWOOD HILLS;2557;470.1;M;20180815;20190611;419900;R1;V;VACANT LAND;;GCJ;;0;AP319896;
C;217;4207809;10;20190624 01:07;4030/1243918;
D;217;4207809;10;20190624 01:07;P;;;;;;
D;217;4207809;10;20190624 01:07;P;;;;;;
D;217;4207809;10;20190624 01:07;V;;;;;;
B;217;4215672;11;20190624 01:07;;;12;HILLSTON CCT;GREGORY HILLS;2557;;;20190118;20190618;567500;;V;VACANT LAND;;;;0;AP328942;
C;217;4215672;11;20190624 01:07;308/1242956;
D;217;4215672;11;20190624 01:07;P;;;;;;
D;217;4215672;11;20190624 01:07;V;;;;;;
B;217;4215673;12;20190624 01:07;0;;;HILLSTON CCT CCT;GREGORY HILLS;2557;;;20180820;20190618;479500;;V;VACANT LAND;;;;0;AP328642;
C;217;4215673;12;20190624 01:07;309/1242956;
D;217;4215673;12;20190624 01:07;P;;;;;;
D;217;4215673;12;20190624 01:07;V;;;;;;
B;217;4215683;13;20190624 01:07;LOT319;;;HILLSTONE CCT CCT;GREGORY HILLS;2557;;;20190228;20190619;450000;;V;VACANT LAND;;;;0;AP332328;
C;217;4215683;13;20190624 01:07;319/1242956;
D;217;4215683;13;20190624 01:07;P;;;;;;
D;217;4215683;13;20190624 01:07;P;;;;;;
D;217;4215683;13;20190624 01:07;V;;;;;;
B;217;4215690;14;20190624 01:07;;;171;VILLAGE CCT;GREGORY HILLS;2557;;;20181123;20190618;334500;;R;RESIDENCE;;;;0;AP328684;
C;217;4215690;14;20190624 01:07;326/1242956;
D;217;4215690;14;20190624 01:07;P;;;;;;
D;217;4215690;14;20190624 01:07;P;;;;;;
D;217;4215690;14;20190624 01:07;V;;;;;;
B;217;4215691;15;20190624 01:07;;;173;VILLAGE CCT;GREGORY HILLS;2557;;;20181123;20190618;344500;;V;VACANT LAND;;;;0;AP328459;
C;217;4215691;15;20190624 01:07;327/1242956;
D;217;4215691;15;20190624 01:07;P;;;;;;
D;217;4215691;15;20190624 01:07;P;;;;;;
D;217;4215691;15;20190624 01:07;V;;;;;;
B;217;4215705;16;20190624 01:07;;;189;VILLAGE CCT;GREGORY HILLS;2557;;;20181018;20190620;509500;;V;VACANT LAND;;;;0;AP334770;
C;217;4215705;16;20190624 01:07;341/1242956;
D;217;4215705;16;20190624 01:07;P;;;;;;
D;217;4215705;16;20190624 01:07;V;;;;;;
B;217;4215709;17;20190624 01:07;;;181;VILLAGE CCT;GREGORY HILLS;2557;;;20190510;20190618;334500;;V;VACANT LAND;;;;0;AP328606;
C;217;4215709;17;20190624 01:07;345/1242956;
D;217;4215709;17;20190624 01:07;P;;;;;;
D;217;4215709;17;20190624 01:07;P;;;;;;
D;217;4215709;17;20190624 01:07;V;;;;;;
B;217;4175824;18;20190624 01:07;;;25;PROVIDENCE DR;GLEDSWOOD HILLS;2557;480;M;20190515;20190620;555000;R1;V;VACANT LAND;;GCJ;;0;AP334245;
C;217;4175824;18;20190624 01:07;3319/1239627;
D;217;4175824;18;20190624 01:07;P;;;;;;
D;217;4175824;18;20190624 01:07;P;;;;;;
D;217;4175824;18;20190624 01:07;V;;;;;;
B;217;4214124;19;20190624 01:07;;;41;BROOKING AVE;ELDERSLIE;2570;420.6;M;20190519;20190617;368250;;R;RESIDENCE;;;;0;AP324637;
C;217;4214124;19;20190624 01:07;558/1244656;
D;217;4214124;19;20190624 01:07;P;;;;;;
D;217;4214124;19;20190624 01:07;P;;;;;;
D;217;4214124;19;20190624 01:07;V;;;;;;
B;217;4218079;20;20190624 01:07;;1;14;BELLINGHAM ST;NARELLAN;2567;;;20190401;20190619;1510000;;3;COMMERCIAL;1;;;0;AP333195;
C;217;4218079;20;20190624 01:07;1/SP99479;
D;217;4218079;20;20190624 01:07;P;;;;;;
D;217;4218079;20;20190624 01:07;V;;;;;;
D;217;4218079;20;20190624 01:07;V;;;;;;
