A;RTSALEDATA;018;20200504 01:01;VALNET;
B;018;390507;1;20200504 01:01;;;71;BEGA ST;BEGA;2550;480.6;M;20200323;20200427;285000;B4;R;RESIDENCE;;BBH;;0;AQ61542;
C;018;390507;1;20200504 01:01;3/365011;
D;018;390507;1;20200504 01:01;P;;;;;;
D;018;390507;1;20200504 01:01;P;;;;;;
D;018;390507;1;20200504 01:01;V;;;;;;
D;018;390507;1;20200504 01:01;V;;;;;;
B;018;390923;2;20200504 01:01;;;61;FAIRVIEW ST;BEGA;2550;557.4;M;20200407;20200427;412500;R2;R;RESIDENCE;;BRH;;0;AQ62098;
C;018;390923;2;20200504 01:01;1/570117;
D;018;390923;2;20200504 01:01;P;;;;;;
D;018;390923;2;20200504 01:01;P;;;;;;
D;018;390923;2;20200504 01:01;V;;;;;;
B;018;391826;3;20200504 01:01;;;56;RAVENSWOOD ST;BEGA;2550;689.2;M;20200409;20200428;330000;R2;R;RESIDENCE;;BRH;;0;AQ64336;
C;018;391826;3;20200504 01:01;4/20943;
D;018;391826;3;20200504 01:01;P;;;;;;
D;018;391826;3;20200504 01:01;V;;;;;;
B;018;392006;4;20200504 01:01;;;9;BLACKET LANE;BEGA;2550;980.1;M;20200402;20200424;437500;R2;R;RESIDENCE;;BRH;;0;AQ58542;
C;018;392006;4;20200504 01:01;3/223163;
D;018;392006;4;20200504 01:01;P;;;;;;
D;018;392006;4;20200504 01:01;P;;;;;;
D;018;392006;4;20200504 01:01;V;;;;;;
B;018;392085;5;20200504 01:01;;;37;UPPER ST;BEGA;2550;758.8;M;20200417;20200427;420000;R2;R;RESIDENCE;;BRH;;0;AQ61661;
C;018;392085;5;20200504 01:01;2/400042;
D;018;392085;5;20200504 01:01;P;;;;;;
D;018;392085;5;20200504 01:01;V;;;;;;
D;018;392085;5;20200504 01:01;V;;;;;;
B;018;396252;6;20200504 01:01;;;38;IMLAY ST;MERIMBULA;2548;682.5;M;20200420;20200430;795000;R2;R;RESIDENCE;;BRN;;0;AQ73414;
C;018;396252;6;20200504 01:01;102/747323;
D;018;396252;6;20200504 01:01;P;;;;;;
D;018;396252;6;20200504 01:01;V;;;;;;
B;018;396480;7;20200504 01:01;;1;60;LAKE ST;MERIMBULA;2548;;;20200316;20200427;950000;;R;RESIDENCE;1;;;0;AQ61638;
C;018;396480;7;20200504 01:01;1/SP35950;
D;018;396480;7;20200504 01:01;P;;;;;;
D;018;396480;7;20200504 01:01;P;;;;;;
D;018;396480;7;20200504 01:01;V;;;;;;
