A;RTSALEDATA;118;20251215 01:08;VALNET;
B;118;1251691;1;20251215 01:08;;;12;BELUBULA ST;CARCOAR;2791;2580;M;20250903;20251205;1355000;RU5;R;RESIDENCE;;ZVC;;;AV685579;
C;118;1251691;1;20251215 01:08;6/17/758225;
D;118;1251691;1;20251215 01:08;P;;;;;;
D;118;1251691;1;20251215 01:08;P;;;;;;
D;118;1251691;1;20251215 01:08;V;;;;;;
D;118;1251691;1;20251215 01:08;V;;;;;;
B;118;1252606;2;20251215 01:08;;;2;MAIN ST;LYNDHURST;2797;480.6;M;20251028;20251208;270000;RU5;R;RESIDENCE;;ZVL;;;AV688999;
C;118;1252606;2;20251215 01:08;6/1078171;
D;118;1252606;2;20251215 01:08;P;;;;;;
D;118;1252606;2;20251215 01:08;P;;;;;;
D;118;1252606;2;20251215 01:08;V;;;;;;
B;118;1250233;3;20251215 01:08;;;103;FERNDALE LANE;TALLWOOD;2798;38.24;H;20251208;20251210;1700000;RU1;3;FARM;;RHN;;;AV698245;
C;118;1250233;3;20251215 01:08;249, 250/750367;
D;118;1250233;3;20251215 01:08;P;;;;;;
D;118;1250233;3;20251215 01:08;V;;;;;;
D;118;1250233;3;20251215 01:08;V;;;;;;
B;118;3632433;4;20251215 01:08;;;11 B;UNWIN ST;MILLTHORPE;2798;;;20251112;20251208;585000;;R;RESIDENCE;2;;;;AV689731;
C;118;3632433;4;20251215 01:08;2/SP86697;
D;118;3632433;4;20251215 01:08;P;;;;;;
D;118;3632433;4;20251215 01:08;V;;;;;;
B;118;4403087;5;20251215 01:08;;;15;TRUNKEY ST;NEWBRIDGE;2795;1202;M;20251203;20251211;150000;RU5;R;RESIDENCE;;ZVW;;;AV705365;
C;118;4403087;5;20251215 01:08;8/784428;
D;118;4403087;5;20251215 01:08;P;;;;;;
D;118;4403087;5;20251215 01:08;V;;;;;;
Z;26;5;5;14;
