A;RTSALEDATA;217;20251215 01:09;VALNET;
B;217;3436157;1;20251215 01:09;;;6;MARAN ST;SPRING FARM;2570;450;M;20251027;20251208;1020000;R1;R;RESIDENCE;;EAA;;;AV687722;
C;217;3436157;1;20251215 01:09;1004/1130139;
D;217;3436157;1;20251215 01:09;P;;;;;;
D;217;3436157;1;20251215 01:09;V;;;;;;
D;217;3436157;1;20251215 01:09;V;;;;;;
B;217;3461133;2;20251215 01:09;;;22;WOODGROVE AVE;HARRINGTON PARK;2567;800.6;M;20251010;20251208;2200000;R2;R;RESIDENCE;;EUA;;;AV689018;
C;217;3461133;2;20251215 01:09;12/280018;
D;217;3461133;2;20251215 01:09;P;;;;;;
D;217;3461133;2;20251215 01:09;P;;;;;;
D;217;3461133;2;20251215 01:09;V;;;;;;
B;217;4178615;3;20251215 01:09;;;77;PRICE RDGE;LEPPINGTON;2179;497;M;20251003;20251211;1500000;R2;R;RESIDENCE;;EHE;;;AV703021;
C;217;4178615;3;20251215 01:09;6006/1215912;
D;217;4178615;3;20251215 01:09;P;;;;;;
D;217;4178615;3;20251215 01:09;P;;;;;;
D;217;4178615;3;20251215 01:09;V;;;;;;
D;217;4178615;3;20251215 01:09;V;;;;;;
B;217;4178628;4;20251215 01:09;;;116;EMERALD HILLS BVD;LEPPINGTON;2179;375.2;M;20251029;20251210;1246000;R2;R;RESIDENCE;;EHE;;;AV700879;
C;217;4178628;4;20251215 01:09;6019/1215912;
D;217;4178628;4;20251215 01:09;P;;;;;;
D;217;4178628;4;20251215 01:09;P;;;;;;
D;217;4178628;4;20251215 01:09;V;;;;;;
D;217;4178628;4;20251215 01:09;V;;;;;;
B;217;4191935;5;20251215 01:09;;;153;HAMPSHIRE BVD;SPRING FARM;2570;360;M;20251019;20251208;1108888;R1;R;RESIDENCE;;EAA;;;AV688594;
C;217;4191935;5;20251215 01:09;1274/1244747;
D;217;4191935;5;20251215 01:09;P;;;;;;
D;217;4191935;5;20251215 01:09;P;;;;;;
D;217;4191935;5;20251215 01:09;V;;;;;;
D;217;4191935;5;20251215 01:09;V;;;;;;
B;217;4191936;6;20251215 01:09;;;151;HAMPSHIRE BVD;SPRING FARM;2570;300;M;20251015;20251210;1040000;R1;R;RESIDENCE;;EAA;;;AV698540;
C;217;4191936;6;20251215 01:09;1275/1244747;
D;217;4191936;6;20251215 01:09;P;;;;;;
D;217;4191936;6;20251215 01:09;P;;;;;;
D;217;4191936;6;20251215 01:09;V;;;;;;
B;217;4185443;7;20251215 01:09;;;32;POTTS ST;ORAN PARK;2570;273.4;M;20251026;20251208;1146000;R1;R;RESIDENCE;;GCA;;;AV689316;
C;217;4185443;7;20251215 01:09;9337/1233336;
D;217;4185443;7;20251215 01:09;P;;;;;;
D;217;4185443;7;20251215 01:09;P;;;;;;
D;217;4185443;7;20251215 01:09;V;;;;;;
D;217;4185443;7;20251215 01:09;V;;;;;;
B;217;4165332;8;20251215 01:09;;;136;HOLDEN DR;ORAN PARK;2570;300;M;20250921;20251210;1085000;R1;R;RESIDENCE;;GCA;;;AV699150;
C;217;4165332;8;20251215 01:09;755/1231935;
D;217;4165332;8;20251215 01:09;P;;;;;;
D;217;4165332;8;20251215 01:09;V;;;;;;
D;217;4165332;8;20251215 01:09;V;;;;;;
B;217;4188861;9;20251215 01:09;;;55;ARCHER RD;SPRING FARM;2570;433.8;M;20251106;20251208;1168000;R1;R;RESIDENCE;;EAA;;;AV689648;
C;217;4188861;9;20251215 01:09;536/1239581;
D;217;4188861;9;20251215 01:09;P;;;;;;
D;217;4188861;9;20251215 01:09;V;;;;;;
D;217;4188861;9;20251215 01:09;V;;;;;;
B;217;4177749;10;20251215 01:09;;;1;WEE JASPER ST;GREGORY HILLS;2557;266.7;M;20251108;20251210;1080000;R1;R;RESIDENCE;;GCJ;;;AV700856;
C;217;4177749;10;20251215 01:09;2/1235067;
D;217;4177749;10;20251215 01:09;P;;;;;;
D;217;4177749;10;20251215 01:09;P;;;;;;
D;217;4177749;10;20251215 01:09;V;;;;;;
D;217;4177749;10;20251215 01:09;V;;;;;;
B;217;6029105;11;20251215 01:09;;;21;LEATHERWOOD AVE;LEPPINGTON;2179;310.9;M;20251121;20251205;700000;R2;V;VACANT LAND;;LEW;;;AV685353;
C;217;6029105;11;20251215 01:09;1/1305236;
D;217;6029105;11;20251215 01:09;P;;;;;;
D;217;6029105;11;20251215 01:09;P;;;;;;
D;217;6029105;11;20251215 01:09;V;;;;;;
B;217;6029115;12;20251215 01:09;;;32;LEATHERWOOD AVE;LEPPINGTON;2179;300;M;20240523;20251208;710000;R2;R;RESIDENCE;;LEW;;;AV686805;
C;217;6029115;12;20251215 01:09;10/1305236;
D;217;6029115;12;20251215 01:09;P;;;;;;
D;217;6029115;12;20251215 01:09;V;;;;;;
B;217;6029116;13;20251215 01:09;;;34;LEATHERWOOD AVE;LEPPINGTON;2179;300;M;20250902;20251205;715000;R2;R;RESIDENCE;;LEW;;;AV682006;
C;217;6029116;13;20251215 01:09;11/1305236;
D;217;6029116;13;20251215 01:09;P;;;;;;
D;217;6029116;13;20251215 01:09;V;;;;;;
B;217;6029117;14;20251215 01:09;;;36;LEATHERWOOD AVE;LEPPINGTON;2179;300;M;20241029;20251205;726000;R2;R;RESIDENCE;;LEW;;;AV685667;
C;217;6029117;14;20251215 01:09;12/1305236;
D;217;6029117;14;20251215 01:09;P;;;;;;
D;217;6029117;14;20251215 01:09;P;;;;;;
D;217;6029117;14;20251215 01:09;P;;;;;;
D;217;6029117;14;20251215 01:09;V;;;;;;
B;217;6029123;15;20251215 01:09;;;48;LEATHERWOOD AVE;LEPPINGTON;2179;300;M;20240625;20251205;725000;R2;V;VACANT LAND;;LEW;;;AV680777;
C;217;6029123;15;20251215 01:09;18/1305236;
D;217;6029123;15;20251215 01:09;P;;;;;;
D;217;6029123;15;20251215 01:09;V;;;;;;
B;217;6029125;16;20251215 01:09;;;52;LEATHERWOOD AVE;LEPPINGTON;2179;300;M;20240610;20251205;730000;R2;V;VACANT LAND;;LEW;;;AV684564;
C;217;6029125;16;20251215 01:09;20/1305236;
D;217;6029125;16;20251215 01:09;P;;;;;;
D;217;6029125;16;20251215 01:09;P;;;;;;
D;217;6029125;16;20251215 01:09;V;;;;;;
B;217;6029131;17;20251215 01:09;;;2;LURIE CL;LEPPINGTON;2179;450;M;20250922;20251205;900000;R2;V;VACANT LAND;;LEW;;;AV682727;
C;217;6029131;17;20251215 01:09;26/1305236;
D;217;6029131;17;20251215 01:09;P;;;;;;
D;217;6029131;17;20251215 01:09;V;;;;;;
B;217;6029132;18;20251215 01:09;;;4;LURIE CL;LEPPINGTON;2179;300;M;20240830;20251205;712500;R2;V;VACANT LAND;;LEW;;;AV681947;
C;217;6029132;18;20251215 01:09;27/1305236;
D;217;6029132;18;20251215 01:09;P;;;;;;
D;217;6029132;18;20251215 01:09;P;;;;;;
D;217;6029132;18;20251215 01:09;V;;;;;;
B;217;6029134;19;20251215 01:09;;;8;LURIE CL;LEPPINGTON;2179;300;M;20240923;20251205;737000;R2;V;VACANT LAND;;LEW;;;AV681977;
C;217;6029134;19;20251215 01:09;29/1305236;
D;217;6029134;19;20251215 01:09;P;;;;;;
D;217;6029134;19;20251215 01:09;V;;;;;;
B;217;6029136;20;20251215 01:09;;;12;LURIE CL;LEPPINGTON;2179;300;M;20240920;20251205;745000;R2;V;VACANT LAND;;LEW;;;AV685682;
C;217;6029136;20;20251215 01:09;31/1305236;
D;217;6029136;20;20251215 01:09;P;;;;;;
D;217;6029136;20;20251215 01:09;V;;;;;;
B;217;6029138;21;20251215 01:09;;;16;LURIE CL;LEPPINGTON;2179;300;M;20240719;20251205;730000;R2;V;VACANT LAND;;LEW;;;AV682014;
C;217;6029138;21;20251215 01:09;33/1305236;
D;217;6029138;21;20251215 01:09;P;;;;;;
D;217;6029138;21;20251215 01:09;P;;;;;;
D;217;6029138;21;20251215 01:09;V;;;;;;
B;217;6029139;22;20251215 01:09;;;18;LURIE CL;LEPPINGTON;2179;319.4;M;20250512;20251205;754000;R2;R;RESIDENCE;;LEW;;;AV681969;
C;217;6029139;22;20251215 01:09;34/1305236;
D;217;6029139;22;20251215 01:09;P;;;;;;
D;217;6029139;22;20251215 01:09;V;;;;;;
B;217;6029144;23;20251215 01:09;;;13;LURIE CL;LEPPINGTON;2179;344.6;M;20241004;20251205;765000;R2;R;RESIDENCE;;LEW;;;AV681937;
C;217;6029144;23;20251215 01:09;39/1305236;
D;217;6029144;23;20251215 01:09;P;;;;;;
D;217;6029144;23;20251215 01:09;P;;;;;;
D;217;6029144;23;20251215 01:09;V;;;;;;
B;217;6029151;24;20251215 01:09;;;29;LEATHERWOOD AVE;LEPPINGTON;2179;300;M;20251104;20251205;715000;R2;R;RESIDENCE;;LEW;;;AV685334;
C;217;6029151;24;20251215 01:09;46/1305236;
D;217;6029151;24;20251215 01:09;P;;;;;;
D;217;6029151;24;20251215 01:09;P;;;;;;
D;217;6029151;24;20251215 01:09;V;;;;;;
B;217;6029154;25;20251215 01:09;;;6;MALLOW AVE;LEPPINGTON;2179;300;M;20240626;20251205;720000;R2;R;RESIDENCE;;LEW;;;AV685149;
