A;RTSALEDATA;529;20200420 01:03;VALNET;
B;529;3510723;1;20200420 01:03;;;36;COLE ST;GOULBURN;2580;398.1;M;20190604;20190628;325000;B4;R;RESIDENCE;;GBG;;0;AP357243;
C;529;3510723;1;20200420 01:03;1/1145947;
D;529;3510723;1;20200420 01:03;P;;;;;;
D;529;3510723;1;20200420 01:03;P;;;;;;
D;529;3510723;1;20200420 01:03;V;;;;;;
B;529;430472;2;20200420 01:03;;;388;AUBURN ST;GOULBURN;2580;1003;M;20200316;20200415;1400000;B3;R;RESIDENCE;;GBC;;0;AQ37281;
C;529;430472;2;20200420 01:03;1, 2, 3/197616;
D;529;430472;2;20200420 01:03;P;;;;;;
D;529;430472;2;20200420 01:03;V;;;;;;
B;529;431945;3;20200420 01:03;;;135;CLINTON ST;GOULBURN;2580;379.4;M;20200224;20200414;435000;R1;R;RESIDENCE;;GAG;;0;AQ33024;
C;529;431945;3;20200420 01:03;A/15164;
D;529;431945;3;20200420 01:03;P;;;;;;
D;529;431945;3;20200420 01:03;V;;;;;;
B;529;3035171;4;20200420 01:03;;;8;HOLLAND ST;GOULBURN;2580;265.5;M;20200318;20200416;349000;R1;R;RESIDENCE;;GAT;;0;AQ38801;
C;529;3035171;4;20200420 01:03;8/1058637;
D;529;3035171;4;20200420 01:03;P;;;;;;
D;529;3035171;4;20200420 01:03;P;;;;;;
D;529;3035171;4;20200420 01:03;V;;;;;;
D;529;3035171;4;20200420 01:03;V;;;;;;
B;529;3266150;5;20200420 01:03;;;21;ST AUBYN RD;GOULBURN;2580;660.1;M;20200224;20200414;652500;R2;R;RESIDENCE;;GAP;;0;AQ33056;
C;529;3266150;5;20200420 01:03;63/1100705;
D;529;3266150;5;20200420 01:03;P;;;;;;
D;529;3266150;5;20200420 01:03;P;;;;;;
D;529;3266150;5;20200420 01:03;V;;;;;;
D;529;3266150;5;20200420 01:03;V;;;;;;
B;529;4258404;6;20200420 01:03;;;8;GRIMSTON CCT;GOULBURN;2580;702;M;20200408;20200416;230000;R1;V;VACANT LAND;;GAL;;0;AQ38039;
C;529;4258404;6;20200420 01:03;105/1258427;
D;529;4258404;6;20200420 01:03;P;;;;;;
D;529;4258404;6;20200420 01:03;P;;;;;;
D;529;4258404;6;20200420 01:03;V;;;;;;
B;529;4284826;7;20200420 01:03;;;;FOREST SIDING RD;MIDDLE ARM;2580;16.19;H;20200218;20200317;229000;;V;VACANT LAND;;;;0;AP970617;
C;529;4284826;7;20200420 01:03;136/750045;
D;529;4284826;7;20200420 01:03;P;;;;;;
D;529;4284826;7;20200420 01:03;P;;;;;;
D;529;4284826;7;20200420 01:03;V;;;;;;
D;529;4284826;7;20200420 01:03;V;;;;;;
B;529;4285144;8;20200420 01:03;;;;BRAIDWOOD RD;LAKE BATHURST;2580;1484;M;20200219;20200226;110000;;V;VACANT LAND;;;;0;AP925050;
C;529;4285144;8;20200420 01:03;9/1234293;
D;529;4285144;8;20200420 01:03;P;;;;;;
D;529;4285144;8;20200420 01:03;P;;;;;;
D;529;4285144;8;20200420 01:03;V;;;;;;
D;529;4285144;8;20200420 01:03;V;;;;;;
D;529;4285144;8;20200420 01:03;V;;;;;;
B;529;4285146;9;20200420 01:03;;;;BRAIDWOOD RD;LAKE BATHURST;2580;1372;M;20200311;20200408;100000;;V;VACANT LAND;;;;0;AQ24425;
C;529;4285146;9;20200420 01:03;12/1234293;
D;529;4285146;9;20200420 01:03;P;;;;;;
D;529;4285146;9;20200420 01:03;V;;;;;;
D;529;4285146;9;20200420 01:03;V;;;;;;
D;529;4285146;9;20200420 01:03;V;;;;;;
Z;51;9;9;31;
