A;RTSALEDATA;232;20200420 01:02;VALNET;
B;232;4285149;1;20200420 01:02;BELMORE;;3900;BARRIER HWY;HERMIDALE;2831;33.5;H;20171204;20200325;9179;;V;VACANT LAND;;;;0;AQ14291;
C;232;4285149;1;20200420 01:02;1/1256889;
D;232;4285149;1;20200420 01:02;P;;;;;;
D;232;4285149;1;20200420 01:02;P;;;;;;
D;232;4285149;1;20200420 01:02;V;;;;;;
B;232;4285152;2;20200420 01:02;;;;COCKIES RD;FIVE WAYS;2873;694.4;H;20200224;20200406;815100;;3;FARM;;;;0;AQ16658;
C;232;4285152;2;20200420 01:02;9, 10/752911;
D;232;4285152;2;20200420 01:02;P;;;;;;
D;232;4285152;2;20200420 01:02;P;;;;;;
D;232;4285152;2;20200420 01:02;V;;;;;;
B;232;4285153;3;20200420 01:02;UMANG;;;NATIVE DOG RD;FIVE WAYS;2873;1041.15;H;20200224;20200406;1222033;;3;FARM;;;;0;AQ16655;
C;232;4285153;3;20200420 01:02;12, 19/752915 1/1209770;
D;232;4285153;3;20200420 01:02;P;;;;;;
D;232;4285153;3;20200420 01:02;P;;;;;;
D;232;4285153;3;20200420 01:02;V;;;;;;
Z;17;3;3;9;
