A;RTSALEDATA;223;20200420 01:02;VALNET;
B;223;2477610;1;20200420 01:02;;10;39;BATHURST ST;LIVERPOOL;2170;;;20200209;20200414;340000;;R;RESIDENCE;10;;;0;AQ33273;
C;223;2477610;1;20200420 01:02;10/SP11898;
D;223;2477610;1;20200420 01:02;P;;;;;;
D;223;2477610;1;20200420 01:02;V;;;;;;
D;223;2477610;1;20200420 01:02;V;;;;;;
B;223;2481263;2;20200420 01:02;;;22;BUNGONIA CT;WATTLE GROVE;2173;321.5;M;20200304;20200415;790000;R2;R;RESIDENCE;;MEE;;0;AQ37088;
C;223;2481263;2;20200420 01:02;4653/850543;
D;223;2481263;2;20200420 01:02;P;;;;;;
D;223;2481263;2;20200420 01:02;P;;;;;;
D;223;2481263;2;20200420 01:02;V;;;;;;
D;223;2481263;2;20200420 01:02;V;;;;;;
B;223;2486753;3;20200420 01:02;;;1;CULGOA CT;WATTLE GROVE;2173;705.2;M;20200304;20200415;920000;R2;R;RESIDENCE;;MEE;;0;AQ35344;
C;223;2486753;3;20200420 01:02;1139/839806;
D;223;2486753;3;20200420 01:02;P;;;;;;
D;223;2486753;3;20200420 01:02;P;;;;;;
D;223;2486753;3;20200420 01:02;V;;;;;;
B;223;2485626;4;20200420 01:02;;15;64;COPELAND ST;LIVERPOOL;2170;;;20200302;20200414;298000;;R;RESIDENCE;15;;;0;AQ31245;
C;223;2485626;4;20200420 01:02;15/SP8433;
D;223;2485626;4;20200420 01:02;P;;;;;;
D;223;2485626;4;20200420 01:02;P;;;;;;
D;223;2485626;4;20200420 01:02;V;;;;;;
B;223;2479858;5;20200420 01:02;;;15;BRADEY AVE;HAMMONDVILLE;2170;556.4;M;20200303;20200414;792500;R3;R;RESIDENCE;;LQQ;;0;AQ33175;
C;223;2479858;5;20200420 01:02;37/241710;
D;223;2479858;5;20200420 01:02;P;;;;;;
D;223;2479858;5;20200420 01:02;P;;;;;;
D;223;2479858;5;20200420 01:02;P;;;;;;
D;223;2479858;5;20200420 01:02;V;;;;;;
D;223;2479858;5;20200420 01:02;V;;;;;;
B;223;2496187;6;20200420 01:02;;7;3;HART ST;WARWICK FARM;2170;;;20200303;20200416;310000;;R;RESIDENCE;7;;;0;AQ40281;
C;223;2496187;6;20200420 01:02;7/SP30788;
D;223;2496187;6;20200420 01:02;P;;;;;;
D;223;2496187;6;20200420 01:02;V;;;;;;
B;223;2507242;7;20200420 01:02;;;18;MERRIWA AVE;HOXTON PARK;2171;374.1;M;20200309;20200414;682500;R2;R;RESIDENCE;;MNN;;0;AQ33651;
