A;004;20060401 01:08;VALNET;
B;004;105470;1;20060401 01:08;;;13;BALI ST;BLACKSMITHS;2281;196;M;20060202;20060323;340000;A;R;RESIDENCE;;JN;;0;AC209341;
C;004;105470;1;20060401 01:08;398/755233;
D;004;105470;1;20060401 01:08;P;;;;;;
D;004;105470;1;20060401 01:08;V;;;;;;
B;004;100208;2;20060401 01:08;;;15;GRADBURN PDE;JEWELLS;2280;678.1;M;20060116;20060208;450000;A;R;RESIDENCE;;JF;;0;AC194120;
C;004;100208;2;20060401 01:08;146/255591;
D;004;100208;2;20060401 01:08;P;;;;;;
D;004;100208;2;20060401 01:08;P;;;;;;
D;004;100208;2;20060401 01:08;P;;;;;;
D;004;100208;2;20060401 01:08;P;;;;;;
D;004;100208;2;20060401 01:08;V;;;;;;
D;004;100208;2;20060401 01:08;V;;;;;;
B;004;102836;3;20060401 01:08;;;9;PEARCE AVE;BELMONT;2280;518.5;M;20060202;20060309;345000;A;R;RESIDENCE;;JA;;0;AC177050;
C;004;102836;3;20060401 01:08;85/16596;
D;004;102836;3;20060401 01:08;P;;;;;;
D;004;102836;3;20060401 01:08;V;;;;;;
D;004;102836;3;20060401 01:08;V;;;;;;
D;004;102836;3;20060401 01:08;V;;;;;;
B;004;105691;4;20060401 01:08;;;25;GOMMERA ST;BLACKSMITHS;2281;695.6;M;20060208;20060315;408000;A;R;RESIDENCE;;JN;;0;AC191322;
C;004;105691;4;20060401 01:08;771/755233;
D;004;105691;4;20060401 01:08;P;;;;;;
D;004;105691;4;20060401 01:08;P;;;;;;
D;004;105691;4;20060401 01:08;V;;;;;;
B;004;105907;5;20060401 01:08;;;16;LAKEVIEW PDE;PELICAN;2281;467.9;M;20060118;20060222;560000;A;R;RESIDENCE;;JM;;0;AC150345;
C;004;105907;5;20060401 01:08;22/18251;
D;004;105907;5;20060401 01:08;P;;;;;;
D;004;105907;5;20060401 01:08;P;;;;;;
D;004;105907;5;20060401 01:08;V;;;;;;
D;004;105907;5;20060401 01:08;V;;;;;;
B;004;98199;6;20060401 01:08;;;6;ANCHOR CL;BELMONT;2280;719.2;M;20060214;20060321;482000;A;R;RESIDENCE;;JB;;0;AC200656;
C;004;98199;6;20060401 01:08;302/803798;
D;004;98199;6;20060401 01:08;P;;;;;;
D;004;98199;6;20060401 01:08;P;;;;;;
D;004;98199;6;20060401 01:08;V;;;;;;
D;004;98199;6;20060401 01:08;V;;;;;;
B;004;100993;7;20060401 01:08;;;30;JOHN ST;BELMONT NORTH;2280;1012;M;20060208;20060308;495000;A;R;RESIDENCE;;JE;;0;AC174049;
C;004;100993;7;20060401 01:08;53/14030;
D;004;100993;7;20060401 01:08;P;;;;;;
D;004;100993;7;20060401 01:08;P;;;;;;
D;004;100993;7;20060401 01:08;V;;;;;;
B;004;101143;8;20060401 01:08;;2;22;KYNETON ST;BELMONT;2280;;;20060202;20060316;255000;;R;RESIDENCE;2;;;0;AC191483;
C;004;101143;8;20060401 01:08;2/SP56906;
D;004;101143;8;20060401 01:08;P;;;;;;
D;004;101143;8;20060401 01:08;P;;;;;;
D;004;101143;8;20060401 01:08;V;;;;;;
B;004;104263;9;20060401 01:08;;;130;WOMMARA AVE;BELMONT NORTH;2280;385.7;M;20060223;20060322;226000;A;R;RESIDENCE;;JE;;0;AC200402;
C;004;104263;9;20060401 01:08;14/652281;
D;004;104263;9;20060401 01:08;P;;;;;;
D;004;104263;9;20060401 01:08;P;;;;;;
D;004;104263;9;20060401 01:08;V;;;;;;
B;004;99240;10;20060401 01:08;;;47;DEANE ST;BELMONT;2280;588.1;M;20051206;20060227;250000;A;R;RESIDENCE;;JA;;0;AC170619;
C;004;99240;10;20060401 01:08;7/15506;
D;004;99240;10;20060401 01:08;P;;;;;;
D;004;99240;10;20060401 01:08;P;;;;;;
D;004;99240;10;20060401 01:08;V;;;;;;
B;004;97048;11;20060401 01:08;;;3 A;ALTON RD;COORANBONG;2265;462.8;M;20060127;20060310;395000;B;3;HOUSE;;TJ;;0;AC179151;
C;004;97048;11;20060401 01:08;103/878303;
D;004;97048;11;20060401 01:08;P;;;;;;
D;004;97048;11;20060401 01:08;V;;;;;;
B;004;97176;12;20060401 01:08;;;16;CADILLAC CL;COORANBONG;2265;626.6;M;20060215;20060317;237000;A;R;RESIDENCE;;NJ;;0;AC202980;
C;004;97176;12;20060401 01:08;12/701018;
D;004;97176;12;20060401 01:08;P;;;;;;
D;004;97176;12;20060401 01:08;V;;;;;;
D;004;97176;12;20060401 01:08;V;;;;;;
B;004;97274;13;20060401 01:08;;;577;FREEMANS DR;COORANBONG;2265;1129;M;20060127;20060310;540000;B;3;HOUSE;;TJ;;0;AC179166;
C;004;97274;13;20060401 01:08;32/732164;
D;004;97274;13;20060401 01:08;P;;;;;;
D;004;97274;13;20060401 01:08;V;;;;;;
D;004;97274;13;20060401 01:08;V;;;;;;
B;004;97275;14;20060401 01:08;;;575;FREEMANS DR;COORANBONG;2265;1372;M;20060127;20060303;450000;B;3;COMMERCIAL;;TJ;;0;AC161298;
C;004;97275;14;20060401 01:08;1/105127;
D;004;97275;14;20060401 01:08;P;;;;;;
D;004;97275;14;20060401 01:08;V;;;;;;
B;004;105450;15;20060401 01:08;;;11;ANACLA CL;PELICAN;2281;383.3;M;20060208;20060301;370000;A;R;RESIDENCE;;JS;;0;AC170420;
C;004;105450;15;20060401 01:08;5/827085;
D;004;105450;15;20060401 01:08;P;;;;;;
D;004;105450;15;20060401 01:08;V;;;;;;
D;004;105450;15;20060401 01:08;V;;;;;;
B;004;2834932;16;20060401 01:08;;;17;GOVERNMENT RD;BARNSLEY;2278;403.5;M;20060112;20060222;197000;A;R;RESIDENCE;;CD;;0;AC182777;
C;004;2834932;16;20060401 01:08;1/1029269;
D;004;2834932;16;20060401 01:08;P;;;;;;
D;004;2834932;16;20060401 01:08;P;;;;;;
D;004;2834932;16;20060401 01:08;V;;;;;;
B;004;143907;17;20060401 01:08;;1;17;TANGO ST;MOUNT HUTTON;2290;;;20051026;20060321;298000;;R;RESIDENCE;2;;;0;AC189759;
C;004;143907;17;20060401 01:08;2/SP65825;
D;004;143907;17;20060401 01:08;P;;;;;;
D;004;143907;17;20060401 01:08;P;;;;;;
D;004;143907;17;20060401 01:08;V;;;;;;
B;004;2880567;18;20060401 01:08;;;56;WYMEERA CCT;WYEE POINT;2259;701.5;M;20060202;20060316;415000;A;R;RESIDENCE;;NG;;0;AC194252;
C;004;2880567;18;20060401 01:08;28/1035946;
D;004;2880567;18;20060401 01:08;P;;;;;;
D;004;2880567;18;20060401 01:08;P;;;;;;
D;004;2880567;18;20060401 01:08;V;;;;;;
D;004;2880567;18;20060401 01:08;V;;;;;;
B;004;3054290;19;20060401 01:08;;;27;WATANGA CRES;WYEE POINT;2259;;;20060301;20060322;310000;;R;RESIDENCE;2;;;0;AC207977;
C;004;3054290;19;20060401 01:08;2/SP71883;
D;004;3054290;19;20060401 01:08;P;;;;;;
D;004;3054290;19;20060401 01:08;P;;;;;;
D;004;3054290;19;20060401 01:08;V;;;;;;
B;004;3071709;20;20060401 01:08;;;180;SKYE POINT RD;COAL POINT;2283;1645.6;M;20060127;20060323;2050000;A;R;RESIDENCE;;FQ;;0;AC200840;
C;004;3071709;20;20060401 01:08;47/6945 Licence 354720;
D;004;3071709;20;20060401 01:08;P;;;;;;
D;004;3071709;20;20060401 01:08;V;;;;;;
