A;RTSALEDATA;526;20190527 01:08;VALNET;
B;526;423340;1;20190527 01:08;;;1156;KANGALOOLAH RD;BINDA;2583;73.88;H;20190408;20190520;400000;RU2;R;RESIDENCE;;URG;;0;AP263743;
C;526;423340;1;20190527 01:08;3/883878 Enclosure Permit 27451;
D;526;423340;1;20190527 01:08;P;;;;;;
D;526;423340;1;20190527 01:08;V;;;;;;
B;526;438884;2;20190527 01:08;;;23;GOULBURN ST;COLLECTOR;2581;1096;M;20190401;20190513;507500;RU5;R;RESIDENCE;;UZK;;0;AP262445;
C;526;438884;2;20190527 01:08;1/702306;
D;526;438884;2;20190527 01:08;P;;;;;;
D;526;438884;2;20190527 01:08;V;;;;;;
B;526;439609;3;20190527 01:08;;;5;NELANGLO ST;GUNNING;2581;632.3;M;20190401;20190517;290000;RU5;R;RESIDENCE;;UYA;;0;AP260858;
C;526;439609;3;20190527 01:08;F/36243;
D;526;439609;3;20190527 01:08;P;;;;;;
D;526;439609;3;20190527 01:08;P;;;;;;
D;526;439609;3;20190527 01:08;V;;;;;;
B;526;447269;4;20190527 01:08;;;2571;TOWRANG RD;BRAYTON;2579;13.69;H;20190514;20190522;160000;RU2;V;VACANT LAND;;URF;;0;AP268860;
C;526;447269;4;20190527 01:08;4/247575;
D;526;447269;4;20190527 01:08;P;;;;;;
D;526;447269;4;20190527 01:08;P;;;;;;
D;526;447269;4;20190527 01:08;V;;;;;;
D;526;447269;4;20190527 01:08;V;;;;;;
Z;21;4;4;11;
