A;RTSALEDATA;303;20190527 01:07;VALNET;
B;303;3390669;1;20190527 01:07;;;42;SCULLIN ST;TOWNSEND;2463;605.7;M;20190423;20190521;424000;R2;R;RESIDENCE;;LLL;;0;AP265524;
C;303;3390669;1;20190527 01:07;23/1126850;
D;303;3390669;1;20190527 01:07;P;;;;;;
D;303;3390669;1;20190527 01:07;V;;;;;;
D;303;3390669;1;20190527 01:07;V;;;;;;
B;303;4211788;2;20190527 01:07;;;;REEDY CREEK RD N;COWPER;2460;3438;M;20190117;20190412;1471;;V;VACANT LAND;;;;0;AP225030;
C;303;4211788;2;20190527 01:07;1/1251499;
D;303;4211788;2;20190527 01:07;P;;;;;;
D;303;4211788;2;20190527 01:07;V;;;;;;
B;303;4211798;3;20190527 01:07;;;;LOWER COLDSTREAM RD;CALLIOPE;2462;1.08;H;20170505;20190402;4195;;V;VACANT LAND;;;;0;AP225072;
C;303;4211798;3;20190527 01:07;1/1233148;
D;303;4211798;3;20190527 01:07;P;;;;;;
D;303;4211798;3;20190527 01:07;P;;;;;;
D;303;4211798;3;20190527 01:07;V;;;;;;
B;303;4140957;4;20190527 01:07;;;162;MOUNTAINVIEW CCT;MOUNTAIN VIEW;2460;5489;M;20190424;20190517;569000;R5;R;RESIDENCE;;RPP;;0;AP260509;
C;303;4140957;4;20190527 01:07;6/1244553;
D;303;4140957;4;20190527 01:07;P;;;;;;
D;303;4140957;4;20190527 01:07;P;;;;;;
D;303;4140957;4;20190527 01:07;V;;;;;;
B;303;1717134;5;20190527 01:07;;;8;GREENFIELDS DR;JUNCTION HILL;2460;4182;M;20190404;20190523;480000;R2;R;RESIDENCE;;JEE;;0;AP271458;
C;303;1717134;5;20190527 01:07;277/261633;
D;303;1717134;5;20190527 01:07;P;;;;;;
D;303;1717134;5;20190527 01:07;P;;;;;;
D;303;1717134;5;20190527 01:07;V;;;;;;
D;303;1717134;5;20190527 01:07;V;;;;;;
B;303;1719909;6;20190527 01:07;;;29;DAVEY AVE;GRAFTON;2460;761.3;M;20190410;20190522;320000;R1;R;RESIDENCE;;EBB;;0;AP269935;
C;303;1719909;6;20190527 01:07;8/657306;
D;303;1719909;6;20190527 01:07;P;;;;;;
D;303;1719909;6;20190527 01:07;P;;;;;;
D;303;1719909;6;20190527 01:07;V;;;;;;
D;303;1719909;6;20190527 01:07;V;;;;;;
B;303;1720123;7;20190527 01:08;;;325;DOBIE ST;GRAFTON;2460;642.4;M;20190509;20190521;345000;R1;R;RESIDENCE;;EBB;;0;AP265589;
C;303;1720123;7;20190527 01:08;1/783743;
D;303;1720123;7;20190527 01:08;P;;;;;;
D;303;1720123;7;20190527 01:08;V;;;;;;
B;303;1723051;8;20190527 01:08;;;14;POUND ST;GRAFTON;2460;1123;M;20190417;20190517;250000;R1;R;RESIDENCE;;EBB;;0;AP262163;
C;303;1723051;8;20190527 01:08;4/781258;
D;303;1723051;8;20190527 01:08;P;;;;;;
D;303;1723051;8;20190527 01:08;P;;;;;;
D;303;1723051;8;20190527 01:08;V;;;;;;
D;303;1723051;8;20190527 01:08;V;;;;;;
B;303;1720599;9;20190527 01:08;;;210;FITZROY ST;GRAFTON;2460;483.1;M;20190520;20190521;165000;R1;R;RESIDENCE;;AUU;;80;AP267500;
C;303;1720599;9;20190527 01:08;2/1073800;
D;303;1720599;9;20190527 01:08;P;;;;;;
D;303;1720599;9;20190527 01:08;V;;;;;;
D;303;1720599;9;20190527 01:08;V;;;;;;
D;303;1720599;9;20190527 01:08;V;;;;;;
D;303;1720599;9;20190527 01:08;V;;;;;;
D;303;1720599;9;20190527 01:08;V;;;;;;
D;303;1720599;9;20190527 01:08;V;;;;;;
B;303;1723339;10;20190527 01:08;;;149;POWELL ST;GRAFTON;2460;689.2;M;20190312;20190521;244000;R1;R;RESIDENCE;;EBB;;0;AP266880;
C;303;1723339;10;20190527 01:08;1/331809;
D;303;1723339;10;20190527 01:08;P;;;;;;
D;303;1723339;10;20190527 01:08;V;;;;;;
B;303;1718375;11;20190527 01:08;;;68;BACON ST;GRAFTON;2460;647.5;M;20190408;20190520;344000;R1;R;RESIDENCE;;EBB;;0;AP262974;
C;303;1718375;11;20190527 01:08;A/362356;
D;303;1718375;11;20190527 01:08;P;;;;;;
D;303;1718375;11;20190527 01:08;P;;;;;;
D;303;1718375;11;20190527 01:08;V;;;;;;
D;303;1718375;11;20190527 01:08;V;;;;;;
