A;RTSALEDATA;012;20201019 01:05;VALNET;
B;012;2988928;1;20201019 01:05;;;56;GREENWOOD AVE;REDBOURNBERRY;2330;1658;M;20200915;20201013;220000;R1;V;VACANT LAND;;AAL;;0;AQ468055;
C;012;2988928;1;20201019 01:05;4/1052690;
D;012;2988928;1;20201019 01:05;P;;;;;;
D;012;2988928;1;20201019 01:05;V;;;;;;
D;012;2988928;1;20201019 01:05;V;;;;;;
B;012;3562651;2;20201019 01:05;;;11;BIRCHGROVE CL;BRANXTON;2335;8115;M;20200903;20201015;940000;R5;R;RESIDENCE;;RRA;;0;AQ474357;
C;012;3562651;2;20201019 01:05;2/1161042;
D;012;3562651;2;20201019 01:05;P;;;;;;
D;012;3562651;2;20201019 01:05;V;;;;;;
D;012;3562651;2;20201019 01:05;V;;;;;;
B;012;3592587;3;20201019 01:05;;;60;COCHRANE ST;BROKE;2330;1.55;H;20200818;20201013;370000;R5;R;RESIDENCE;;RZB;;0;AQ467997;
C;012;3592587;3;20201019 01:05;1/26/758164;
D;012;3592587;3;20201019 01:05;P;;;;;;
D;012;3592587;3;20201019 01:05;V;;;;;;
D;012;3592587;3;20201019 01:05;V;;;;;;
B;012;297410;4;20201019 01:05;;;5;CIVIC AVE;SINGLETON;2330;3021;M;20200807;20201009;4225000;R1;3;COMMERCIAL;;AAL;;0;AQ459696;
C;012;297410;4;20201019 01:05;52/1136389;
D;012;297410;4;20201019 01:05;P;;;;;;
D;012;297410;4;20201019 01:05;V;;;;;;
B;012;296862;5;20201019 01:05;;;1;BOWMAN ST;SINGLETON;2330;809.4;M;20200829;20201013;251000;R1;V;VACANT LAND;;AAL;;0;AQ467508;
C;012;296862;5;20201019 01:05;1/1099555;
D;012;296862;5;20201019 01:05;P;;;;;;
D;012;296862;5;20201019 01:05;P;;;;;;
D;012;296862;5;20201019 01:05;V;;;;;;
B;012;300163;6;20201019 01:05;;;5;RICHARDS AVE;SINGLETON HEIGHTS;2330;1007;M;20200916;20201014;450000;R1;R;RESIDENCE;;AAA;;0;AQ471874;
C;012;300163;6;20201019 01:05;931/263524;
D;012;300163;6;20201019 01:05;P;;;;;;
D;012;300163;6;20201019 01:05;V;;;;;;
D;012;300163;6;20201019 01:05;V;;;;;;
B;012;297855;7;20201019 01:05;;;24;EDINBURGH AVE;SINGLETON;2330;619.6;M;20200904;20201009;418000;R1;R;RESIDENCE;;AAH;;0;AQ458970;
C;012;297855;7;20201019 01:05;2/39135;
D;012;297855;7;20201019 01:05;P;;;;;;
D;012;297855;7;20201019 01:05;P;;;;;;
D;012;297855;7;20201019 01:05;V;;;;;;
B;012;297903;8;20201019 01:05;;;12;ELIZABETH ST;SINGLETON;2330;941.2;M;20200902;20201012;367500;R1;R;RESIDENCE;;AAL;;0;AQ462984;
C;012;297903;8;20201019 01:05;2/825098;
D;012;297903;8;20201019 01:05;P;;;;;;
D;012;297903;8;20201019 01:05;P;;;;;;
D;012;297903;8;20201019 01:05;V;;;;;;
B;012;298728;9;20201019 01:05;;;63;HOWE ST;SINGLETON;2330;738;M;20200909;20201015;420000;R1;R;RESIDENCE;;AAL;;0;AQ475199;
C;012;298728;9;20201019 01:05;19/246458;
D;012;298728;9;20201019 01:05;P;;;;;;
D;012;298728;9;20201019 01:05;P;;;;;;
D;012;298728;9;20201019 01:05;V;;;;;;
D;012;298728;9;20201019 01:05;V;;;;;;
B;012;298749;10;20201019 01:05;;;23;HOWE ST;SINGLETON;2330;600.7;M;20200904;20201009;305000;R1;R;RESIDENCE;;AAL;;0;AQ461770;
C;012;298749;10;20201019 01:05;13/234835;
D;012;298749;10;20201019 01:05;P;;;;;;
D;012;298749;10;20201019 01:05;V;;;;;;
B;012;298940;11;20201019 01:05;;;22;JOHN ST;SINGLETON;2330;803;M;20200901;20201013;540000;B4;R;RESIDENCE;;BBC;;0;AQ468114;
C;012;298940;11;20201019 01:05;1/743364;
D;012;298940;11;20201019 01:05;P;;;;;;
D;012;298940;11;20201019 01:05;V;;;;;;
B;012;3812557;12;20201019 01:05;;;60;BLUE BONNET RD;LAMBS VALLEY;2335;372.2;H;20200915;20201015;1050000;RU1;V;VACANT LAND;;RSE;;0;AQ473483;
C;012;3812557;12;20201019 01:05;221/1201996;
D;012;3812557;12;20201019 01:05;P;;;;;;
D;012;3812557;12;20201019 01:05;P;;;;;;
D;012;3812557;12;20201019 01:05;V;;;;;;
B;012;3996834;13;20201019 01:05;;;2 A;SUSSEX ST;SINGLETON;2330;247.6;M;20200918;20201009;383000;R1;R;RESIDENCE;;AAL;;0;AQ458368;
C;012;3996834;13;20201019 01:05;1/1226180;
D;012;3996834;13;20201019 01:05;P;;;;;;
D;012;3996834;13;20201019 01:05;V;;;;;;
B;012;3890624;14;20201019 01:05;;;1;PIRIBIL ST;JERRYS PLAINS;2330;2028;M;20200717;20201009;110000;RU5;V;VACANT LAND;;RZJ;;0;AQ461600;
C;012;3890624;14;20201019 01:05;99/1117846;
D;012;3890624;14;20201019 01:05;P;;;;;;
D;012;3890624;14;20201019 01:05;P;;;;;;
D;012;3890624;14;20201019 01:05;V;;;;;;
D;012;3890624;14;20201019 01:05;V;;;;;;
B;012;4317280;15;20201019 01:05;;;35;PIN OAK CCT;BRANXTON;2335;3226;M;20200904;20201012;349000;;V;VACANT LAND;;;;0;AQ463011;
C;012;4317280;15;20201019 01:05;307/1248134;
D;012;4317280;15;20201019 01:05;P;;;;;;
D;012;4317280;15;20201019 01:05;V;;;;;;
B;012;4307291;16;20201019 01:05;;;16;ROUGHIT LANE;SEDGEFIELD;2330;5.648;H;20200829;20201012;483500;E4;V;VACANT LAND;;ERR;;0;AQ464666;
C;012;4307291;16;20201019 01:05;2/1265780;
D;012;4307291;16;20201019 01:05;P;;;;;;
D;012;4307291;16;20201019 01:05;V;;;;;;
B;012;4316814;17;20201019 01:05;;;10;PIN OAK CCT;BRANXTON;2335;2259;M;20200814;20201012;295000;;R;RESIDENCE;;;;0;AQ462981;
C;012;4316814;17;20201019 01:05;202/1248133;
D;012;4316814;17;20201019 01:05;P;;;;;;
D;012;4316814;17;20201019 01:05;P;;;;;;
D;012;4316814;17;20201019 01:05;V;;;;;;
B;012;4316838;18;20201019 01:05;;;19;PIN OAK CCT;BRANXTON;2335;2477;M;20200826;20201012;359000;;V;VACANT LAND;;;;0;AQ463421;
C;012;4316838;18;20201019 01:05;226/1248133;
D;012;4316838;18;20201019 01:05;P;;;;;;
D;012;4316838;18;20201019 01:05;V;;;;;;
B;012;4316839;19;20201019 01:05;;;17;PIN OAK CCT;BRANXTON;2335;2669;M;20200904;20201013;359000;;V;VACANT LAND;;;;0;AQ466950;
C;012;4316839;19;20201019 01:05;227/1248133;
D;012;4316839;19;20201019 01:05;P;;;;;;
D;012;4316839;19;20201019 01:05;V;;;;;;
B;012;4316842;20;20201019 01:05;;;11;PIN OAK CCT;BRANXTON;2335;3282;M;20200904;20201013;375000;;V;VACANT LAND;;;;0;AQ466749;
C;012;4316842;20;20201019 01:05;230/1248133;
D;012;4316842;20;20201019 01:05;P;;;;;;
D;012;4316842;20;20201019 01:05;V;;;;;;
Z;95;20;20;53;
