A;RTSALEDATA;088;20201019 01:06;VALNET;
B;088;768950;1;20201019 01:06;;4;325;ALFRED ST N;NEUTRAL BAY;2089;;;20200909;20201009;770000;;R;RESIDENCE;4;;;0;AQ461028;
C;088;768950;1;20201019 01:06;4/SP40293;
D;088;768950;1;20201019 01:06;P;;;;;;
D;088;768950;1;20201019 01:06;V;;;;;;
D;088;768950;1;20201019 01:06;V;;;;;;
B;088;769118;2;20201019 01:06;;2;437;ALFRED ST N;NEUTRAL BAY;2089;;;20200829;20201012;1615000;;R;RESIDENCE;2;;;0;AQ463574;
C;088;769118;2;20201019 01:06;2/SP20526;
D;088;769118;2;20201019 01:06;P;;;;;;
D;088;769118;2;20201019 01:06;V;;;;;;
D;088;769118;2;20201019 01:06;V;;;;;;
B;088;777772;3;20201019 01:06;;;39;DEVONSHIRE ST;CROWS NEST;2065;234;M;20200811;20201015;2200000;R2;R;RESIDENCE;;RAA;;0;AQ472935;
C;088;777772;3;20201019 01:06;1/519011;
D;088;777772;3;20201019 01:06;P;;;;;;
D;088;777772;3;20201019 01:06;V;;;;;;
D;088;777772;3;20201019 01:06;V;;;;;;
B;088;775210;4;20201019 01:06;;21;67;CARABELLA ST;KIRRIBILLI;2061;;;20200828;20201009;1300000;;R;RESIDENCE;5;;;0;AQ458882;
C;088;775210;4;20201019 01:06;5/SP6699;
D;088;775210;4;20201019 01:06;P;;;;;;
D;088;775210;4;20201019 01:06;V;;;;;;
B;088;775369;5;20201019 01:06;;63;32;CARABELLA ST;KIRRIBILLI;2061;;;20200828;20201015;990000;;R;RESIDENCE;23;;;0;AQ475679;
C;088;775369;5;20201019 01:06;23/SP30765;
D;088;775369;5;20201019 01:06;P;;;;;;
D;088;775369;5;20201019 01:06;V;;;;;;
B;088;775429;6;20201019 01:06;;17;20;CARABELLA ST;KIRRIBILLI;2061;;;20200824;20201012;638000;;R;RESIDENCE;17;;;0;AQ463108;
C;088;775429;6;20201019 01:06;17/SP13760;
D;088;775429;6;20201019 01:06;P;;;;;;
D;088;775429;6;20201019 01:06;V;;;;;;
D;088;775429;6;20201019 01:06;V;;;;;;
B;088;783990;7;20201019 01:06;;;30;HOLDSWORTH ST;NEUTRAL BAY;2089;355.2;M;20200917;20201012;2360000;R2;R;RESIDENCE;;RAC;;0;AQ462900;
C;088;783990;7;20201019 01:06;1/811338;
D;088;783990;7;20201019 01:06;P;;;;;;
D;088;783990;7;20201019 01:06;V;;;;;;
D;088;783990;7;20201019 01:06;V;;;;;;
B;088;786703;8;20201019 01:06;;3;25;LAVENDER CRES;LAVENDER BAY;2060;;;20200828;20201009;760000;;R;RESIDENCE;3;;;0;AQ460598;
C;088;786703;8;20201019 01:06;3/SP4014;
D;088;786703;8;20201019 01:06;P;;;;;;
D;088;786703;8;20201019 01:06;V;;;;;;
B;088;768143;9;20201019 01:06;;5;54;ALBANY ST;CROWS NEST;2065;;;20200818;20201009;1920000;;R;RESIDENCE;5;;;0;AQ460115;
C;088;768143;9;20201019 01:06;5/SP60857;
D;088;768143;9;20201019 01:06;P;;;;;;
D;088;768143;9;20201019 01:06;P;;;;;;
D;088;768143;9;20201019 01:06;P;;;;;;
D;088;768143;9;20201019 01:06;V;;;;;;
D;088;768143;9;20201019 01:06;V;;;;;;
B;088;773585;10;20201019 01:06;;5;120;BLUES POINT RD;MCMAHONS POINT;2060;;;20200903;20201015;885000;;R;RESIDENCE;5;;;0;AQ474794;
C;088;773585;10;20201019 01:06;5/SP11501;
D;088;773585;10;20201019 01:06;P;;;;;;
D;088;773585;10;20201019 01:06;P;;;;;;
D;088;773585;10;20201019 01:06;V;;;;;;
B;088;779178;11;20201019 01:06;;101;21;ELAMANG AVE;KIRRIBILLI;2061;;;20200829;20201009;1320000;;R;RESIDENCE;28;;;0;AQ458741;
C;088;779178;11;20201019 01:06;28/SP145;
D;088;779178;11;20201019 01:06;P;;;;;;
D;088;779178;11;20201019 01:06;P;;;;;;
D;088;779178;11;20201019 01:06;V;;;;;;
B;088;782226;12;20201019 01:06;;2;15;HAMPDEN AVE;CREMORNE;2090;;;20200828;20201009;1150000;;R;RESIDENCE;2;;;0;AQ461139;
C;088;782226;12;20201019 01:06;2/SP18740;
D;088;782226;12;20201019 01:06;P;;;;;;
D;088;782226;12;20201019 01:06;P;;;;;;
D;088;782226;12;20201019 01:06;V;;;;;;
B;088;774140;13;20201019 01:06;;9;6;BORONIA ST;WOLLSTONECRAFT;2065;;;20200716;20201014;1610000;;R;RESIDENCE;9;;;0;AQ470902;
C;088;774140;13;20201019 01:06;9/SP4210;
D;088;774140;13;20201019 01:06;P;;;;;;
D;088;774140;13;20201019 01:06;V;;;;;;
D;088;774140;13;20201019 01:06;V;;;;;;
B;088;801543;14;20201019 01:06;;408;9;WILLIAM ST;NORTH SYDNEY;2060;;;20200831;20201012;1070000;;R;RESIDENCE;45;;;0;AQ463636;
C;088;801543;14;20201019 01:06;45/SP57165;
D;088;801543;14;20201019 01:06;P;;;;;;
D;088;801543;14;20201019 01:06;P;;;;;;
D;088;801543;14;20201019 01:06;V;;;;;;
D;088;801543;14;20201019 01:06;V;;;;;;
B;088;788055;15;20201019 01:06;;5;7;MIDDLEMISS ST;LAVENDER BAY;2060;;;20200630;20201009;792000;;R;RESIDENCE;5;;;0;AQ461130;
C;088;788055;15;20201019 01:06;5/SP538;
D;088;788055;15;20201019 01:06;P;;;;;;
D;088;788055;15;20201019 01:06;P;;;;;;
D;088;788055;15;20201019 01:06;V;;;;;;
D;088;788055;15;20201019 01:06;V;;;;;;
B;088;788257;16;20201019 01:06;;1;223;MILITARY RD;CREMORNE;2090;;;20200818;20201014;980000;;R;RESIDENCE;1;;;0;AQ471994;
C;088;788257;16;20201019 01:06;1/SP61869;
D;088;788257;16;20201019 01:06;P;;;;;;
D;088;788257;16;20201019 01:06;P;;;;;;
D;088;788257;16;20201019 01:06;V;;;;;;
B;088;799262;17;20201019 01:06;;6;45;UNION ST;MCMAHONS POINT;2060;;;20200828;20201009;1150000;;R;RESIDENCE;6;;;0;AQ458766;
C;088;799262;17;20201019 01:06;6/SP11538;
D;088;799262;17;20201019 01:06;P;;;;;;
D;088;799262;17;20201019 01:06;V;;;;;;
